id,tx_count,income_count,expense_count,sum_income,sum_expense_abs,mean_abs_amount,std_abs_amount,min_abs_amount,max_abs_amount,active_days,amt_p50,amt_p75,amt_p90,ewm_income,ewm_expense_abs,ewm_tx,ewm_income_expense_ratio,record_dt,last_tx_days_before_record,first_tx_days_before_record,span_days,has_statement
53490,78.0,6,72,36167.09,19710.559999999998,716.3801282051282,1585.349484742311,1.1,6778.8,69.0,269.85,332.7,591.413999999999,10371.330263364402,6378.816105272271,24.30590179614838,1.6259020627342127,2007-04-30 00:08:33+00:00,28.0059375,201.0059375,173.0,1
53491,37.0,2,35,8966.39,9596.79,501.7075675675676,982.8769592584521,0.0,4803.53,34.0,292.89,450.81,561.596,1876.363770760175,3628.608771042196,13.13800355724211,0.5171028041750702,2006-05-25 00:28:56+00:00,15.020092592592592,190.02009259259262,175.00000000000003,1
53492,82.0,6,76,41180.67,35105.520000000004,930.3193902439025,1802.5233714697533,10.1,7512.67,67.0,306.585,491.5875,2963.957000000004,14480.1315310254,14685.207666840597,33.835708850279744,0.986035189936179,2007-03-03 00:50:17+00:00,27.034918981481482,180.0349189814815,153.0,1
53493,29.0,4,25,16018.8,12360.130000000001,978.5837931034483,1432.869961621515,1.46,4368.0,29.0,308.9,503.81,3850.0,5349.781362204651,3588.5697480049034,8.509473353839526,1.4907837210573678,2007-01-23 00:57:51+00:00,43.04017361111111,196.0401736111111,153.0,1
53494,77.0,6,71,33007.46,31239.929999999997,834.3816883116883,1517.1456607786479,0.96,6037.87,67.0,326.21,392.15,2910.762000000008,11214.612412039243,12307.393187579384,34.14452555701979,0.9112094040643006,2008-03-16 00:17:08+00:00,15.011898148148148,186.01189814814816,171.0,1
53495,33.0,3,30,13157.92,13279.519999999999,801.1345454545456,1353.1208917283843,16.16,4750.83,31.0,258.04,378.49,3150.69,3274.626908638018,9601.575849317342,17.19613823912215,0.34105098579946536,2007-06-03 00:50:47+00:00,1.0352662037037037,169.0352662037037,168.0,1
53496,81.0,6,75,51170.0,28856.040000000005,987.9758024691359,2224.1765422999047,0.0,9125.0,73.0,288.41,399.77,2533.13,14926.109886542119,10988.789725355466,28.044694924123256,1.358303349103287,2006-02-25 00:48:42+00:00,19.033819444444443,198.03381944444445,179.00000000000003,1
53497,37.0,2,35,13229.88,12347.839999999998,691.2897297297296,1507.844778009119,1.94,6707.98,36.0,313.89,423.52,506.166,3123.916413958477,5181.046189581577,14.476494270035039,0.6029508905441288,2010-09-14 00:50:39+00:00,15.03517361111111,182.03517361111113,167.0,1
53498,99.0,6,93,40194.7,30997.150000000005,719.109595959596,1585.2521451606901,0.37,7209.15,88.0,295.7,391.38,536.6020000000002,16230.418543574007,14041.244617115753,44.408052816673354,1.1559102477133496,2007-02-02 00:41:07+00:00,1.0285532407407407,180.02855324074076,179.00000000000003,1
53499,80.0,6,74,26856.949999999997,34793.810000000005,770.6345,1233.3437834344709,0.85,4695.62,73.0,325.28999999999996,509.995,2879.6710000000007,10383.871187870209,13501.541605259676,31.217914876999416,0.7690878191143045,2008-10-02 00:03:45+00:00,1.0026041666666667,180.00260416666669,179.00000000000003,1
53500,31.0,3,28,15326.5,8462.650000000001,767.3919354838711,1454.200438237268,3.72,5563.0,24.0,340.19,440.72,484.04,5856.1481743425875,3414.133087903826,11.887517529988552,1.7152665181948383,2005-12-29 00:33:43+00:00,21.02341435185185,166.02341435185184,145.0,1
53501,67.0,6,61,28590.86,22189.070000000003,774.6328571428571,1479.3230135151227,2.19,5911.06,58.0,294.625,421.69500000000005,1932.6130000000012,9996.893719072048,8410.360934551187,25.47724581313294,1.1874821150429296,2009-07-20 00:00:02+00:00,12.04119212962963,180.0329976851852,174.00000000000003,0
53502,37.0,3,34,31904.25,13905.910000000002,1238.1124324324326,2861.3987504816255,8.29,10882.55,35.0,278.38,520.9,1504.3639999999987,12983.253001770016,4917.379106002024,14.005455734114344,2.640279043347095,2007-11-03 00:47:10+00:00,17.03275462962963,170.03275462962964,153.0,1
53503,67.0,6,61,28590.86,22189.070000000003,774.6328571428571,1479.3230135151227,2.19,5911.06,58.0,294.625,421.69500000000005,1932.6130000000012,9996.893719072048,8410.360934551187,25.47724581313294,1.1874821150429296,2010-12-22 00:50:13+00:00,12.04119212962963,180.0329976851852,174.00000000000003,0
53504,67.0,6,61,28590.86,22189.070000000003,774.6328571428571,1479.3230135151227,2.19,5911.06,58.0,294.625,421.69500000000005,1932.6130000000012,9996.893719072048,8410.360934551187,25.47724581313294,1.1874821150429296,2006-02-25 00:43:06+00:00,12.04119212962963,180.0329976851852,174.00000000000003,0
53505,85.0,6,79,41542.67,32424.26,870.1991764705881,1768.0334263978234,0.82,7564.67,70.0,322.96,452.4,1421.4360000000033,13340.141734330811,12145.733494848004,30.71586666773306,1.0983397371586865,2005-01-30 00:45:30+00:00,25.03159722222222,180.03159722222225,155.0,1
53506,67.0,6,61,28590.86,22189.070000000003,774.6328571428571,1479.3230135151227,2.19,5911.06,58.0,294.625,421.69500000000005,1932.6130000000012,9996.893719072048,8410.360934551187,25.47724581313294,1.1874821150429296,2006-10-27 00:04:56+00:00,12.04119212962963,180.0329976851852,174.00000000000003,0
53507,67.0,6,61,28590.86,22189.070000000003,774.6328571428571,1479.3230135151227,2.19,5911.06,58.0,294.625,421.69500000000005,1932.6130000000012,9996.893719072048,8410.360934551187,25.47724581313294,1.1874821150429296,2010-09-08 00:47:51+00:00,12.04119212962963,180.0329976851852,174.00000000000003,0
53508,73.0,6,67,44262.65,24200.52,937.8516438356164,2004.0179559685794,1.03,7842.04,62.0,308.72,436.42,2133.779999999996,13845.35339900713,8259.455501565728,27.52026659560084,1.6763034072140102,2009-09-24 00:39:51+00:00,12.027673611111112,192.02767361111114,180.00000000000003,1
53509,92.0,6,86,28871.329999999998,25217.390000000003,587.9208695652175,1182.8674250922168,4.46,5080.17,80.0,286.35,345.78499999999997,449.49400000000014,9001.904669076437,9630.352167653871,35.53610100722674,0.9347430407905285,2008-05-22 00:28:03+00:00,23.01947916666667,192.01947916666668,169.0,1
53510,109.0,6,103,11881.25,37359.91,451.7537614678899,701.9343576711707,1.03,3926.65,94.0,295.8,355.1,1630.4920000000004,3819.3897631700397,15167.371045817366,36.937427281856465,0.25181620147832373,2010-06-25 00:30:03+00:00,14.020868055555555,191.02086805555558,177.00000000000003,1
53511,60.0,2,58,8242.39,21334.28,492.9445,826.1833950865237,1.03,4194.51,57.0,320.635,356.3675,506.704,3731.0814413514063,7981.1880113712705,22.96486624349744,0.4674844692338426,2008-10-21 00:59:16+00:00,9.041157407407407,188.04115740740744,179.00000000000003,1
53512,56.0,6,50,42823.71,25739.410000000003,1224.3414285714284,2205.9901063962006,3.75,8087.75,46.0,337.625,503.2975,5156.975,14218.248628833313,8133.281301455387,20.72315537545161,1.7481565068072917,2008-02-20 00:10:36+00:00,19.007361111111113,187.00736111111112,168.0,1
53513,68.0,6,62,42353.369999999995,23018.609999999997,961.3526470588235,1981.3015286871314,2.97,7763.33,58.0,298.015,392.33,2516.4220000000078,13841.809486384736,7581.387239470632,26.07853556878269,1.825762099885988,2006-10-30 00:19:13+00:00,20.013344907407408,180.01334490740743,160.0,1
53514,67.0,6,61,28590.86,22189.070000000003,774.6328571428571,1479.3230135151227,2.19,5911.06,58.0,294.625,421.69500000000005,1932.6130000000012,9996.893719072048,8410.360934551187,25.47724581313294,1.1874821150429296,2008-02-28 00:14:28+00:00,12.04119212962963,180.0329976851852,174.00000000000003,0
53515,32.0,4,28,30183.61,13814.32,1374.9353125,2501.633816431979,3.95,8018.16,30.0,283.765,457.1575,6705.056000000008,11556.977394550287,3320.730243032501,10.390178022622159,3.480251796663983,2007-08-03 00:32:04+00:00,22.022268518518523,180.02226851851853,158.0,1
53516,80.0,6,74,14978.0,22525.57,468.794625,688.0506177857126,2.03,3327.27,70.0,282.22,398.955,517.553,4664.440943233338,7226.42926438825,25.74788288777738,0.6454696742441862,2010-05-23 00:45:29+00:00,21.03158564814815,193.03158564814817,172.0,1
53517,67.0,6,61,42123.87,25760.469999999998,1013.1991044776119,1969.8174502389434,2.92,7931.92,55.0,329.72,614.99,2109.0839999999957,15704.994796198194,8966.925407360208,22.529128647290154,1.751435869345725,2007-03-03 00:53:46+00:00,30.03733796296296,180.037337962963,150.0,1
53518,52.0,4,48,14894.95,20021.46,671.4694230769231,1122.0813054781647,4.68,4018.0,47.0,295.75,429.6825,3018.6789999999996,6948.633846542888,8864.255724641449,22.969400519781654,0.7838936581248003,2004-05-02 00:30:12+00:00,0.020972222222222222,180.02097222222224,180.00000000000003,1
53519,67.0,6,61,28590.86,22189.070000000003,774.6328571428571,1479.3230135151227,2.19,5911.06,58.0,294.625,421.69500000000005,1932.6130000000012,9996.893719072048,8410.360934551187,25.47724581313294,1.1874821150429296,2005-06-02 00:06:14+00:00,12.04119212962963,180.0329976851852,174.00000000000003,0
53520,67.0,6,61,28590.86,22189.070000000003,774.6328571428571,1479.3230135151227,2.19,5911.06,58.0,294.625,421.69500000000005,1932.6130000000012,9996.893719072048,8410.360934551187,25.47724581313294,1.1874821150429296,2005-07-26 00:43:28+00:00,12.04119212962963,180.0329976851852,174.00000000000003,0
53521,86.0,6,80,13022.93,28057.24,477.67639534883716,775.5667827852059,4.12,4042.42,76.0,265.16999999999996,344.22499999999997,1376.15,4799.283704620324,11414.85564697764,35.46730234591892,0.4204419094770639,2005-02-02 00:06:13+00:00,0.00431712962962963,180.00431712962964,180.00000000000003,1
53522,77.0,6,71,25478.740000000005,23615.830000000005,637.5918181818182,1104.6231435172895,2.34,4579.58,68.0,305.61,417.93,1081.658000000008,7464.479118741998,11374.20404440444,34.206143033885155,0.6562638659901799,2005-11-26 00:28:30+00:00,17.019791666666666,199.01979166666666,182.00000000000003,1
53523,74.0,6,68,33876.11,23795.979999999996,779.3525675675676,1510.4188409887718,0.0,6154.01,62.0,309.29,469.995,693.317,12759.05709851486,9439.416174573034,32.30205422408561,1.3516786274223132,2005-01-31 00:21:47+00:00,25.015127314814816,180.01512731481483,155.0,1
53524,67.0,6,61,28590.86,22189.070000000003,774.6328571428571,1479.3230135151227,2.19,5911.06,58.0,294.625,421.69500000000005,1932.6130000000012,9996.893719072048,8410.360934551187,25.47724581313294,1.1874821150429296,2007-05-03 00:32:59+00:00,12.04119212962963,180.0329976851852,174.00000000000003,0
53525,59.0,6,53,15981.060000000001,23661.449999999997,671.9069491525424,967.0581125145412,2.45,3897.6,47.0,323.46,559.57,2500.8,5633.483037555597,9258.512767367067,23.12025189548813,0.6084652232064314,2012-02-15 00:35:55+00:00,29.02494212962963,182.02494212962966,153.0,1
53526,88.0,6,82,37130.63,24401.449999999997,699.2281818181818,1534.0615403296226,0.94,6767.48,81.0,274.53,390.195,688.3419999999996,14336.239855868178,10703.045674429331,35.86952033663252,1.3394542349864877,2007-07-03 00:06:26+00:00,0.0044675925925925924,180.00446759259262,180.00000000000003,1
53527,39.0,4,35,33404.11,12721.59,1182.7102564102563,2478.926491819527,2.85,8681.98,36.0,265.2,507.47,3203.726000000018,11195.274666699746,4227.795067953918,13.36838696771001,2.648017343971643,2006-07-02 00:26:12+00:00,0.018194444444444444,180.01819444444448,180.00000000000003,1
53528,75.0,6,69,30704.5,30506.14,816.1418666666667,1416.7149973277003,1.2,5750.0,67.0,280.44,446.65,2827.736000000009,11432.358774408245,13038.420322088,27.60497118709106,0.8768208488447811,2004-11-02 00:55:59+00:00,1.0388773148148147,180.03887731481484,179.00000000000003,1
53529,83.0,6,77,52346.67,22036.15,896.1785542168676,2233.5653923874843,5.8,9823.87,74.0,281.43,323.565,657.8499999999995,18751.5784934102,8828.005767662464,32.12326971651403,2.1241012961385235,2009-03-11 00:17:27+00:00,10.012118055555556,181.0121180555556,171.0,1
53530,54.0,6,48,35125.95,12978.699999999999,890.8268518518519,1780.7045797977114,7.93,6347.23,44.0,336.18,418.08,3901.2610000000136,11881.579642277635,5545.494533808984,21.61319153468231,2.1425644854286134,2008-06-13 00:16:16+00:00,12.011296296296297,184.0112962962963,172.0,1
53531,67.0,6,61,18425.399999999998,22717.930000000004,614.079552238806,990.955410173852,2.0,3894.24,60.0,278.32,431.945,2825.3399999999997,7554.506614067083,9509.688835719437,31.975931946205584,0.7944010308404126,2006-07-02 00:07:32+00:00,0.005231481481481481,180.0052314814815,180.00000000000003,1
53532,88.0,6,82,39246.89,32633.629999999997,816.824090909091,1665.1089656578356,0.02,7180.0,80.0,277.335,464.4875,2112.156999999999,15025.504077322028,13212.00633460207,32.4752361877126,1.1372613437196462,2006-09-02 00:44:51+00:00,1.0311458333333334,180.03114583333337,179.00000000000003,1
53533,75.0,6,69,74724.02,30675.38,1405.3253333333332,3351.3413039744596,1.22,13980.72,65.0,285.02,496.21500000000003,3078.134,21180.169824265504,9829.049674098558,25.224233691567484,2.1548542866844325,2007-08-26 00:19:37+00:00,21.013622685185187,196.0136226851852,175.00000000000003,1
53534,67.0,6,61,28590.86,22189.070000000003,774.6328571428571,1479.3230135151227,2.19,5911.06,58.0,294.625,421.69500000000005,1932.6130000000012,9996.893719072048,8410.360934551187,25.47724581313294,1.1874821150429296,2010-02-19 00:05:30+00:00,12.04119212962963,180.0329976851852,174.00000000000003,0
53535,67.0,6,61,28590.86,22189.070000000003,774.6328571428571,1479.3230135151227,2.19,5911.06,58.0,294.625,421.69500000000005,1932.6130000000012,9996.893719072048,8410.360934551187,25.47724581313294,1.1874821150429296,2008-12-18 00:32:30+00:00,12.04119212962963,180.0329976851852,174.00000000000003,0
53536,67.0,6,61,28590.86,22189.070000000003,774.6328571428571,1479.3230135151227,2.19,5911.06,58.0,294.625,421.69500000000005,1932.6130000000012,9996.893719072048,8410.360934551187,25.47724581313294,1.1874821150429296,2007-12-24 00:46:23+00:00,12.04119212962963,180.0329976851852,174.00000000000003,0
53537,65.0,6,59,23788.62,17998.6,642.8803076923077,1145.2340665844376,3.68,4188.07,56.0,282.71,408.67,2463.8880000000017,8294.465831016332,8963.746493658788,28.400063068983936,0.925334717674588,2012-02-16 00:22:17+00:00,6.015474537037037,183.01547453703705,177.00000000000003,1
53538,97.0,6,91,34139.62,37053.83,733.9530927835051,1402.9543410412846,14.46,6013.04,85.0,329.51,461.41,583.3660000000001,10487.324159894775,10419.63818975076,26.793127238551083,1.0064960000444731,2005-08-26 00:21:02+00:00,26.014606481481483,191.0146064814815,165.0,1
53539,75.0,6,69,20811.65,36709.32,766.9462666666667,1043.4262929831586,45.67,3629.32,67.0,317.26,479.2,2945.692,6501.167566096893,13196.445414197497,23.15295163325117,0.4926453572946668,2011-01-21 00:29:34+00:00,17.02053240740741,194.02053240740742,177.00000000000003,1
53540,53.0,3,50,14184.87,23146.629999999997,704.3679245283018,1210.0636540637004,0.51,4985.1,49.0,298.11,468.62,2586.090000000011,3151.6952750148853,10267.067979509204,23.189894791674977,0.3069713068331652,2011-02-08 00:42:02+00:00,14.029189814814815,181.02918981481483,167.0,1
53541,116.0,6,110,81038.75,40691.79000000001,1049.4012068965517,2972.1611227724966,0.0,14317.5,105.0,275.705,387.73,1196.21,31522.60128367752,17266.443039519687,44.527245787184995,1.825656923752514,2009-02-01 00:20:34+00:00,3.014282407407408,180.01428240740742,177.00000000000003,1
53542,69.0,6,63,25282.0,21007.870000000003,670.8676811594203,1187.9130971014386,0.36,4547.6,59.0,287.35,389.56,2511.0720000000006,8112.408980546679,6632.300964076531,24.964046564136122,1.2231665939900898,2009-03-23 00:46:31+00:00,15.03230324074074,188.03230324074076,173.0,1
53543,57.0,6,51,28623.839999999997,20235.280000000002,857.1775438596492,1511.7161850033235,1.08,5018.75,49.0,285.4,434.81,4178.147999999999,11038.733499866994,8785.496148670072,26.583918655676566,1.256472407826166,2007-04-03 00:25:25+00:00,1.017650462962963,180.017650462963,179.00000000000003,1
53544,67.0,6,61,28590.86,22189.070000000003,774.6328571428571,1479.3230135151227,2.19,5911.06,58.0,294.625,421.69500000000005,1932.6130000000012,9996.893719072048,8410.360934551187,25.47724581313294,1.1874821150429296,2007-02-02 00:46:57+00:00,12.04119212962963,180.0329976851852,174.00000000000003,0
53545,66.0,6,60,40888.67,26461.89,1020.4630303030302,1923.4067596116809,23.26,7520.0,57.0,313.615,517.5074999999999,2742.1000000000004,14390.140072384982,7829.774497684895,21.458072841121695,1.8378741401351792,2013-09-08 00:41:00+00:00,4.028472222222222,181.02847222222223,177.00000000000003,1
53546,42.0,4,38,20990.63,15304.119999999999,864.1607142857143,1496.8033837260066,30.15,5736.19,37.0,325.56,552.5,2357.6939999999986,7499.021698598255,6396.574736973267,16.69090919110614,1.1723495787913898,2007-03-03 00:25:42+00:00,19.017847222222223,180.01784722222223,161.0,1
53547,94.0,6,88,62514.68,34067.21,1027.466914893617,2552.7101116812355,2.44,11058.4,84.0,274.16499999999996,385.775,1549.4420000000027,20265.480978887328,12078.287212291718,32.04981214270184,1.6778439378609695,2010-01-16 00:55:57+00:00,8.038854166666667,189.03885416666668,181.00000000000003,1
53548,88.0,6,82,25863.48,24410.81,571.29875,1092.9476855941211,1.29,4606.33,82.0,286.58,419.055,495.392,9702.203565331101,11227.654459829528,40.061139535862985,0.8641344993332126,2007-01-02 00:12:01+00:00,3.0083449074074076,180.00834490740743,177.00000000000003,1
53549,46.0,3,43,10915.130000000001,13067.550000000003,521.3626086956522,989.063193843177,6.55,3853.13,44.0,216.985,337.255,515.135,4838.456749041718,6780.840295515341,20.605123010814715,0.7135482533398904,2005-02-02 00:33:56+00:00,1.0235648148148149,180.02356481481485,179.00000000000003,1
53550,67.0,6,61,28590.86,22189.070000000003,774.6328571428571,1479.3230135151227,2.19,5911.06,58.0,294.625,421.69500000000005,1932.6130000000012,9996.893719072048,8410.360934551187,25.47724581313294,1.1874821150429296,2011-01-20 00:02:20+00:00,12.04119212962963,180.0329976851852,174.00000000000003,0
53551,88.0,6,82,22560.899999999998,29646.260000000002,593.2631818181818,994.9382906232831,1.22,3971.3,65.0,288.1,372.8,1825.8509999999987,7561.3940475530035,13443.562042363223,36.42407517897431,0.5624546547801551,2005-05-01 00:20:36+00:00,19.014305555555556,180.01430555555558,161.0,1
53552,67.0,6,61,28590.86,22189.070000000003,774.6328571428571,1479.3230135151227,2.19,5911.06,58.0,294.625,421.69500000000005,1932.6130000000012,9996.893719072048,8410.360934551187,25.47724581313294,1.1874821150429296,2009-04-21 00:49:22+00:00,12.04119212962963,180.0329976851852,174.00000000000003,0
53553,62.0,6,56,42737.39,18938.3,994.7691935483871,2050.250792605945,6.09,7753.72,55.0,313.13,509.465,1869.8239999999983,17356.16316442941,8053.643984875069,24.162534297032913,2.1550695805556703,2003-11-03 00:09:08+00:00,2.0063425925925924,180.0063425925926,178.00000000000003,1
53554,67.0,6,61,28590.86,22189.070000000003,774.6328571428571,1479.3230135151227,2.19,5911.06,58.0,294.625,421.69500000000005,1932.6130000000012,9996.893719072048,8410.360934551187,25.47724581313294,1.1874821150429296,2003-02-02 00:15:41+00:00,12.04119212962963,180.0329976851852,174.00000000000003,0
53555,59.0,4,55,40237.530000000006,29893.389999999996,1188.659661016949,2556.231591686836,1.5,10671.04,55.0,291.67,490.54499999999996,3374.164000000001,14029.623386378042,12057.476520935694,27.1709249498139,1.1635621568093506,2007-05-03 00:53:36+00:00,0.03722222222222222,180.03722222222225,180.00000000000003,1
53556,88.0,6,82,27951.46,33863.77,702.4457954545454,1248.1937822316124,1.03,5011.42,77.0,296.375,400.9575,2682.497999999999,7756.612834520731,12914.48988814072,32.44320106888471,0.6006131795916748,2007-02-28 00:50:39+00:00,23.035173611111112,201.0351736111111,178.00000000000003,1
53557,67.0,6,61,28590.86,22189.070000000003,774.6328571428571,1479.3230135151227,2.19,5911.06,58.0,294.625,421.69500000000005,1932.6130000000012,9996.893719072048,8410.360934551187,25.47724581313294,1.1874821150429296,2010-01-23 00:52:34+00:00,12.04119212962963,180.0329976851852,174.00000000000003,0
53558,38.0,3,35,11706.8,11254.250000000002,604.2381578947368,1097.0417042600088,0.28,4068.8,37.0,260.595,338.895,1311.7630000000113,4522.972094484449,4713.285038844384,18.989602101695066,0.9596220167480904,2012-05-11 00:06:27+00:00,3.004479166666667,171.00447916666667,168.0,1
53559,75.0,6,69,66597.93,27130.660000000003,1249.7145333333333,2983.548825448182,1.98,11902.58,67.0,296.54,507.52500000000003,2622.9200000000014,27594.23602207903,11897.413290019744,35.0265604339856,2.3193475211310606,2002-11-02 00:25:06+00:00,1.0174305555555556,180.01743055555556,179.00000000000003,1
53560,48.0,2,46,16486.010000000002,16398.61,685.09625,1685.7749203317983,0.23,8512.09,45.0,274.4,438.01,503.4290000000001,7401.577705066714,5714.261203717273,16.53769271150732,1.2952816543023618,2009-08-30 00:53:25+00:00,30.037094907407408,180.03709490740744,150.0,1
53561,50.0,4,46,11650.039999999999,12103.43,475.06940000000003,737.8112700148034,7.16,3183.83,47.0,276.04999999999995,377.3525,454.7980000000001,4463.266031964099,4654.566137936176,19.495013070809012,0.9589005504910713,2011-04-21 00:54:53+00:00,7.038113425925926,187.03811342592596,180.00000000000003,1
53562,35.0,3,32,16639.35,7105.710000000001,678.4302857142857,1520.9244819197488,6.74,6019.65,34.0,249.2,300.79,415.0140000000001,6303.7515154299035,2799.261698932266,13.076845573425192,2.2519336144363957,2008-06-02 00:45:37+00:00,26.031678240740742,180.03167824074077,154.0,1
53563,67.0,6,61,28590.86,22189.070000000003,774.6328571428571,1479.3230135151227,2.19,5911.06,58.0,294.625,421.69500000000005,1932.6130000000012,9996.893719072048,8410.360934551187,25.47724581313294,1.1874821150429296,2008-09-30 00:44:38+00:00,12.04119212962963,180.0329976851852,174.00000000000003,0
53564,55.0,4,51,25316.87,19453.899999999998,814.0139999999999,1623.0884102338835,2.51,6921.88,53.0,292.89,478.815,1780.8680000000013,7960.911055794961,4662.597881828568,14.631594165814851,1.7073981624752224,2005-12-18 00:11:08+00:00,16.007731481481482,190.0077314814815,174.00000000000003,1
53565,73.0,6,67,22588.2,22877.69,622.8204109589041,1059.1111562472224,1.01,4129.2,62.0,316.45,390.81,1896.5859999999955,7211.319559820102,7736.093069188155,26.247225602600306,0.9321655641064923,2008-07-20 00:19:21+00:00,21.0134375,190.0134375,169.0,1
53566,26.0,3,23,16256.5,7457.4299999999985,912.0742307692308,1673.2785119571056,12.7,5605.71,25.0,331.175,365.6425,3177.755,6281.225312834706,2547.3640006030996,9.194736642754748,2.465774546294757,2002-09-28 00:14:44+00:00,30.010231481481483,201.01023148148147,171.0,1
53567,74.0,6,68,73681.25,18151.510000000002,1240.9832432432431,3310.340249641238,3.68,13237.5,64.0,263.78,464.1875,513.987,22910.895199750372,5742.288293567242,24.54413291097507,3.9898545716376064,2008-08-21 00:15:21+00:00,30.010659722222222,191.01065972222224,161.0,1
53568,48.0,6,42,21004.379999999997,14517.12,740.03125,1111.652142619216,5.24,3765.27,41.0,321.64,505.6325,3353.3390000000004,6930.358657767456,6898.272471489552,18.931174611066456,1.0046513364629355,2007-09-22 00:00:33+00:00,12.000381944444445,189.00038194444446,177.00000000000003,1
53569,52.0,6,46,35209.990000000005,14768.710000000001,961.1288461538462,1809.2169211303892,3.62,6311.67,42.0,313.365,485.545,5030.796999999995,12199.647147296428,6874.53137086072,23.223813062042307,1.7746150958023748,2006-12-31 00:44:34+00:00,30.030949074074073,180.0309490740741,150.0,1
53570,67.0,6,61,28590.86,22189.070000000003,774.6328571428571,1479.3230135151227,2.19,5911.06,58.0,294.625,421.69500000000005,1932.6130000000012,9996.893719072048,8410.360934551187,25.47724581313294,1.1874821150429296,2003-12-18 00:52:40+00:00,12.04119212962963,180.0329976851852,174.00000000000003,0
53571,79.0,6,73,46512.149999999994,25415.56,910.4773417721518,2039.9779728396697,0.19,8424.59,68.0,267.59,354.66499999999996,2331.364000000001,19201.46690503001,11075.128451604536,32.81861480395918,1.7337466548524005,2007-02-02 00:18:16+00:00,2.0126851851851852,180.0126851851852,178.00000000000003,1
53572,51.0,2,49,7828.43,13574.869999999999,419.67254901960786,756.1949725483321,1.11,4189.83,49.0,274.59,343.255,468.4,3441.877204415199,5490.246825018357,18.6496551874485,0.6269075533600788,2006-07-20 00:42:09+00:00,14.029270833333333,184.02927083333336,170.0,1
53573,70.0,4,66,50757.5,24148.21,1070.0815714285716,2923.526373375505,2.39,13545.0,67.0,298.135,453.225,1083.21,17429.54189618853,9151.517316509799,25.64398423038117,1.9045521407411596,2011-03-22 00:04:54+00:00,18.00340277777778,192.0034027777778,174.00000000000003,1
