id,total_income,total_expense,net_income,income_count,expense_count,total_tx_count,active_days,tx_frequency,last_tx_days_ago,income_expense_ratio,avg_income,income_std,expense_std,big_income_count,big_income_ratio,min_balance,final_balance,negative_balance_count,negative_balance_ratio
59917,10863.68,16872.38,-6008.700000000001,25,5,30,175,0.17142857142857143,7295,0.64387359692919,434.54720000000003,856.8165459688557,215.5473031146529,2,0.08,-6754.69,-6008.7,28.0,0.9333333333333333
53484,29797.86,48315.75,-18517.89,85,6,91,175,0.52,6271,0.6167318110426366,350.56305882352945,426.4345990357935,380.0602830473082,3,0.03529411764705882,-25899.950000000004,-18517.89,89.0,0.978021978021978
59918,23617.46,5753.18,17864.28,57,3,60,164,0.36585365853658536,6966,4.105114040564502,414.3414035087719,687.5649759644501,100.3252492313542,3,0.05263157894736842,-1417.26,17864.28,4.0,0.06666666666666667
53485,33395.36,28749.93,4645.43,88,6,94,161,0.5838509316770186,6407,1.1615805672861959,379.4927272727273,531.2624926687506,377.7363806545513,5,0.056818181818181816,-8264.45,4645.429999999999,57.0,0.6063829787234043
59919,35133.53,30469.0,4664.529999999999,82,6,88,176,0.5,6898,1.1530910104974534,428.45768292682925,586.3206880141023,399.05358871543393,5,0.06097560975609756,-4527.67,4664.53,20.0,0.22727272727272727
53486,21987.709999999995,19957.199999999997,2030.5099999999984,47,3,50,179,0.27932960893854747,7746,1.101743230458093,467.8236170212765,677.6242594292706,83.91924689843232,2,0.0425531914893617,-6511.57,2030.5100000000002,12.0,0.24
59920,22001.45,28345.160000000003,-6343.710000000003,66,6,72,191,0.3769633507853403,7320,0.7761977705973012,333.35530303030305,473.91983103026286,348.18638202357465,1,0.015151515151515152,-9592.03,-6343.710000000003,63.0,0.875
53487,14003.13,16749.989999999998,-2746.8599999999988,32,4,36,166,0.21686746987951808,5653,0.836008260253528,437.5978125,667.0296365797441,323.97237108278233,1,0.03125,-4571.220000000001,-2746.860000000001,6.0,0.16666666666666666
53488,27652.08,40131.33,-12479.25,86,6,92,172,0.5348837209302325,7303,0.689039710353755,321.5358139534884,369.01190491385665,522.2106541138356,2,0.023255813953488372,-18161.48,-12479.249999999998,91.0,0.9891304347826086
53489,14554.32,26310.0,-11755.68,34,5,39,185,0.21081081081081082,7448,0.55318586086837,428.06823529411764,662.9029325052533,307.34955669400273,2,0.058823529411764705,-12326.160000000002,-11755.68,38.0,0.9743589743589743
53490,19710.559999999998,36167.09,-16456.53,72,6,78,174,0.4482758620689655,6722,0.5449860632817021,273.75777777777773,345.5528951834149,578.4017435456661,1,0.013888888888888888,-19031.130000000005,-16456.530000000002,77.0,0.9871794871794872
59921,22461.16,41405.0,-18943.84,64,6,70,171,0.4093567251461988,6236,0.5424745803515886,350.955625,531.9267123791212,435.2734435578016,2,0.03125,-25599.89,-18943.839999999997,69.0,0.9857142857142858
59922,46325.21,52989.65,-6664.440000000002,93,6,99,175,0.5657142857142857,5867,0.874231288546457,498.1205376344086,670.0662902578558,627.6478463730012,6,0.06451612903225806,-19402.730000000003,-6664.440000000001,89.0,0.898989898989899
53491,9596.79,8966.39,630.4000000000015,35,2,37,176,0.21022727272727273,7049,1.0703070019182408,274.194,176.2600034574592,453.02210150278546,0,0.0,-4792.0599999999995,630.4000000000019,33.0,0.8918918918918919
59923,24782.94,26494.159999999996,-1711.2199999999975,76,6,82,187,0.4385026737967914,7567,0.9354114264828396,326.09131578947364,341.3584773434602,242.2840569799562,2,0.02631578947368421,-8089.389999999999,-1711.2199999999978,79.0,0.9634146341463414
56702,19605.35,12309.599999999999,7295.75,59,3,62,182,0.34065934065934067,6445,1.5926878207583766,332.29406779661014,391.7482654721129,186.4527822264928,3,0.05084745762711865,-7527.639999999999,7295.750000000001,45.0,0.7258064516129032
56704,17398.28,19925.1,-2526.8199999999997,27,2,29,155,0.1870967741935484,6778,0.8731840743146492,644.3807407407407,779.4675542165647,894.8860579984467,1,0.037037037037037035,-9870.95,-2526.820000000001,14.0,0.4827586206896552
53492,35105.520000000004,41180.67,-6075.149999999994,76,6,82,154,0.5324675324675324,6779,0.8524756882087525,461.9147368421053,672.2568676539719,528.2300249607173,5,0.06578947368421052,-18953.670000000002,-6075.15,81.0,0.9878048780487805
56707,18462.13,28777.660000000003,-10315.530000000002,67,6,73,175,0.41714285714285715,5681,0.64154382251227,275.5541791044776,409.0049075653903,286.7270420917194,1,0.014925373134328358,-11534.559999999994,-10315.529999999993,72.0,0.9863013698630136
56708,18716.27,17994.51,721.760000000002,55,3,58,174,0.3333333333333333,7878,1.0401100112734323,340.29581818181816,445.9708567570676,518.6058908265502,2,0.03636363636363636,158.82999999999902,721.7599999999991,0.0,0.0
59924,11528.690000000002,21373.08,-9844.39,30,4,34,175,0.19428571428571428,7264,0.5394023696846968,384.28966666666673,696.6974011844213,500.40036617359374,1,0.03333333333333333,-15092.820000000002,-9844.390000000001,34.0,1.0
53493,12360.130000000001,16018.8,-3658.6699999999983,25,4,29,154,0.18831168831168832,6834,0.7716014931972682,494.40520000000004,785.743685217599,244.66431424845482,2,0.08,-6189.799999999999,-3658.669999999999,17.0,0.5862068965517241
53494,31239.929999999997,33007.46,-1767.5300000000025,71,6,77,172,0.4476744186046512,6388,0.9464505902318309,439.999014084507,682.4875424465478,348.00676094964984,5,0.07042253521126761,-9659.0,-1767.5299999999988,75.0,0.974025974025974
53495,14649.779999999999,13157.92,1491.8599999999988,36,3,39,179,0.21787709497206703,6651,1.1133811422235897,406.9383333333333,683.118566150855,317.2243780565001,2,0.05555555555555555,-10775.480000000001,1491.8599999999974,31.0,0.7948717948717948
53496,28856.040000000005,51170.0,-22313.959999999995,75,6,81,180,0.45,7142,0.5639249560179027,384.7472000000001,585.421661319475,626.4864785345864,4,0.05333333333333334,-30198.08,-22313.959999999995,80.0,0.9876543209876543
53497,12347.839999999998,13229.88,-882.0400000000009,35,2,37,168,0.22023809523809523,5476,0.9333297051119639,352.79542857142854,474.1130987950824,131.5784298431927,1,0.02857142857142857,-7516.339999999998,-882.0399999999986,36.0,0.972972972972973
59926,23112.57,51956.24999999999,-28843.679999999993,67,6,73,178,0.4101123595505618,7205,0.4448467701105287,344.9637313432836,441.0875915377731,787.2330422117708,2,0.029850746268656716,-34120.289999999986,-28843.67999999999,72.0,0.9863013698630136
59929,11514.630000000001,9057.92,2456.710000000001,45,2,47,188,0.25,7080,1.2712223113837149,255.88066666666668,126.82863607675873,53.32999343708946,0,0.0,-5919.77,2456.71,33.0,0.7021276595744681
53498,30997.150000000005,40194.7,-9197.549999999992,93,6,99,180,0.55,6782,0.7711750553985682,333.3026881720431,425.33964177527736,495.3062554285649,2,0.021505376344086023,-15690.039999999999,-9197.549999999996,93.0,0.9393939393939394
56713,15747.46,13346.8,2400.66,47,3,50,170,0.29411764705882354,5479,1.179867833399776,335.0523404255319,460.7693928977486,127.33347294931275,1,0.02127659574468085,-7516.8,2400.6599999999994,43.0,0.86
56714,26779.03,30202.0,-3422.970000000001,81,6,87,152,0.5723684210526315,7178,0.8866641281740724,330.6053086419753,483.83896323334284,342.6446653118456,3,0.037037037037037035,-9171.910000000003,-3422.970000000004,68.0,0.7816091954022989
53499,37649.37,26856.949999999997,10792.420000000006,75,6,81,185,0.43783783783783786,6169,1.4018483110925908,501.99160000000006,702.5557651446226,196.64740816157902,5,0.06666666666666667,-4482.95,10792.42,15.0,0.18518518518518517
53500,8462.650000000001,15326.5,-6863.8499999999985,28,3,31,146,0.21232876712328766,7202,0.5521580269107652,302.23750000000007,139.61267449162239,394.9868141259064,0,0.0,-8609.42,-6863.849999999999,29.0,0.9354838709677419
59930,27816.71,73017.5,-45200.79,73,6,79,151,0.5231788079470199,6782,0.3809594960060128,381.0508219178082,510.33544623107525,544.5873820303466,1,0.0136986301369863,-58463.03,-45200.79,77.0,0.9746835443037974
56715,11972.58,40118.68,-28146.1,38,6,44,178,0.24719101123595505,7570,0.2984290609686453,315.0678947368421,212.0288201746104,498.6429581440679,0,0.0,-29543.44,-28146.1,43.0,0.9772727272727273
56716,24827.84,64844.53,-40016.69,68,6,74,168,0.44047619047619047,5966,0.3828825654163446,365.11529411764707,524.809725273554,528.6776286326728,1,0.014705882352941176,-48722.770000000004,-40016.69000000001,73.0,0.9864864864864865
53502,13905.910000000002,31904.25,-17998.339999999997,34,3,37,154,0.24025974025974026,6524,0.4358638739216292,408.99735294117653,434.26395800954305,365.5923828528153,0,0.0,-18265.75,-17998.34,37.0,1.0
56718,23373.13,27655.37,-4282.239999999998,61,6,67,164,0.40853658536585363,7559,0.8451570164910049,383.1660655737705,415.20125555879,246.3085921697955,2,0.03278688524590164,-4609.230000000003,-4282.240000000003,13.0,0.19402985074626866
59931,22666.899999999998,23672.36,-1005.4600000000028,76,6,82,184,0.44565217391304346,6474,0.9575259922982952,298.2486842105263,427.96699407109145,330.2035808810477,1,0.013157894736842105,-7678.220000000001,-1005.4600000000032,77.0,0.9390243902439024
59932,26924.64,19330.59,7594.049999999999,70,6,76,180,0.4222222222222222,5681,1.392851433846931,384.63771428571425,625.3262134908128,217.10404609311175,3,0.04285714285714286,-2526.24,7594.049999999999,8.0,0.10526315789473684
59933,13079.760000000002,28485.33,-15405.57,48,3,51,172,0.29651162790697677,6933,0.45917530179712945,272.49500000000006,445.38573156405795,833.5682649309531,1,0.020833333333333332,-19286.45,-15405.570000000009,37.0,0.7254901960784313
53505,32424.26,41542.67,-9118.41,79,6,85,156,0.5448717948717948,7539,0.780504960302732,410.4336708860759,565.3717509023626,463.1485057480664,2,0.02531645569620253,-16217.619999999995,-9118.409999999994,83.0,0.9764705882352941
59934,32533.870000000003,44425.33,-11891.46,73,6,79,184,0.42934782608695654,7327,0.7323270305311783,445.66945205479453,609.7820776558221,757.6432268400916,3,0.0410958904109589,-16802.620000000003,-11891.460000000001,76.0,0.9620253164556962
56722,33290.700000000004,37904.1,-4613.399999999994,85,6,91,152,0.5986842105263158,7330,0.8782875730889724,391.6552941176471,697.2110443514835,447.8408489631112,5,0.058823529411764705,-15651.859999999997,-4613.399999999999,89.0,0.978021978021978
59935,33587.86,39867.33,-6279.470000000001,72,6,78,175,0.44571428571428573,8188,0.8424908314441301,466.49805555555554,634.9380518249956,384.26180100291003,3,0.041666666666666664,-16624.050000000003,-6279.470000000002,76.0,0.9743589743589743
53508,24200.52,44262.65,-20062.13,67,6,73,181,0.40331491712707185,5828,0.5467481047667334,361.20179104477614,490.11414032059724,669.4791135029282,2,0.029850746268656716,-23315.649999999994,-20062.129999999994,72.0,0.9863013698630136
53509,25217.390000000003,28871.329999999998,-3653.939999999995,86,6,92,170,0.5411764705882353,6329,0.873440537693503,293.2254651162791,379.8305578626498,329.1778660491417,2,0.023255813953488372,-9581.96,-3653.9399999999973,91.0,0.9891304347826086
59936,30314.890000000003,27703.800000000003,2611.09,102,6,108,183,0.5901639344262295,7601,1.0942502472190005,297.20480392156867,342.7781578982817,367.55427762440775,4,0.0392156862745098,-7428.83,2611.0900000000015,81.0,0.75
53510,37359.91,11881.25,25478.660000000003,103,6,109,178,0.6123595505617978,5556,3.1444427140962072,362.717572815534,611.7011537178407,206.4583985617118,6,0.05825242718446602,-1904.57,25478.660000000003,7.0,0.06422018348623854
59937,19335.68,17868.38,1467.2999999999993,46,2,48,173,0.2774566473988439,6599,1.0821171252748085,420.3408695652174,451.3440856219273,1288.7869615262252,2,0.043478260869565216,-4732.459999999998,1467.300000000002,9.0,0.1875
56723,15102.710000000001,24766.59,-9663.88,45,4,49,144,0.3402777777777778,6320,0.6098017530629044,335.6157777777778,402.3261716087,533.2952569559069,1,0.022222222222222223,-17237.9,-9663.879999999997,48.0,0.9795918367346939
56724,12841.309999999998,18605.6,-5764.290000000001,42,2,44,159,0.27672955974842767,5459,0.6901852130170386,305.74547619047615,301.2898510364606,571.1584314356218,1,0.023809523809523808,-13038.79,-5764.290000000001,36.0,0.8181818181818182
53511,21334.28,8242.39,13091.89,58,2,60,180,0.3333333333333333,6163,2.588360899861768,367.83241379310346,478.0283262190176,103.68306732538353,2,0.034482758620689655,320.7,13091.889999999994,0.0,0.0
53512,25739.410000000003,42823.71,-17084.299999999996,50,6,56,169,0.33136094674556216,6417,0.6010551164156246,514.7882000000001,790.627036241153,643.6482781690634,3,0.06,-18526.48,-17084.299999999996,55.0,0.9821428571428571
53513,23018.609999999997,42353.369999999995,-19334.76,62,6,68,161,0.422360248447205,6896,0.5434894554897641,371.2679032258064,536.8850548596012,390.0561544572781,2,0.03225806451612903,-22111.330000000013,-19334.760000000017,57.0,0.8382352941176471
53515,13814.32,30183.61,-16369.29,28,4,32,159,0.20125786163522014,6621,0.4576762024006513,493.36857142857144,844.4119649033627,471.7521080945656,2,0.07142857142857142,-16369.289999999997,-16369.289999999997,29.0,0.90625
59938,32880.08,31746.07,1134.010000000002,71,6,77,176,0.4375,7598,1.0357212719232423,463.09971830985916,797.8158237122362,392.14352930612876,5,0.07042253521126761,-6519.850000000002,1134.0099999999986,56.0,0.7272727272727273
53516,22525.57,14978.0,7547.57,74,6,80,173,0.4624277456647399,5596,1.503910401822412,304.3995945945946,381.95708118805237,129.7975988478472,1,0.013513513513513514,-2170.65,7547.569999999999,20.0,0.25
56726,24593.089999999997,40619.15,-16026.060000000005,52,6,58,175,0.3314285714285714,6874,0.6054555548157591,472.9440384615384,733.7076503922766,450.62122166700806,3,0.057692307692307696,-17956.8,-16026.06,54.0,0.9310344827586207
59939,18167.03,15590.75,2576.279999999999,58,6,64,189,0.3386243386243386,7626,1.1652441350694966,313.22465517241375,452.1833173719793,203.32544212829507,1,0.017241379310344827,-6278.4,2576.2799999999997,47.0,0.734375
53517,25760.469999999998,42123.87,-16363.400000000005,61,6,67,151,0.44370860927152317,6782,0.6115409149109152,422.30278688524584,525.7815324452137,577.9369680769695,1,0.01639344262295082,-18402.699999999993,-16363.399999999996,66.0,0.9850746268656716
56728,34637.62,55315.87000000001,-20678.250000000007,68,6,74,178,0.4157303370786517,6505,0.62617870783509,509.3767647058824,755.4547847892808,583.3754704619199,4,0.058823529411764705,-22376.549999999996,-20678.249999999996,51.0,0.6891891891891891
59940,18524.63,48678.4,-30153.77,54,6,60,167,0.3592814371257485,5962,0.3805513328215276,343.0487037037037,401.6164962270402,628.4570396349035,1,0.018518518518518517,-37307.68999999999,-30153.76999999999,60.0,1.0
59942,13267.960000000001,12730.66,537.3000000000011,44,2,46,152,0.3026315789473684,6166,1.0422051958781238,301.54454545454547,178.43195834898438,51.97234841721124,0,0.0,-7755.04,537.3000000000003,44.0,0.9565217391304348
53518,20830.899999999998,14894.95,5935.949999999997,51,4,55,187,0.29411764705882354,7781,1.3985209751359673,408.44901960784307,689.8336671901565,262.7315784059212,3,0.058823529411764705,-2941.35,5935.95,10.0,0.18181818181818182
59943,13557.8,24525.65,-10967.850000000002,44,5,49,142,0.34507042253521125,7241,0.5528008431763153,308.1318181818182,306.85700928193666,416.81860323166956,1,0.022727272727272728,-13878.060000000001,-10967.85,49.0,1.0
59944,18239.44,9760.939999999999,8478.5,54,4,58,161,0.36024844720496896,7593,1.8686151126972796,337.7674074074074,350.10523363096587,237.0394569827283,3,0.05555555555555555,-2182.63,8478.5,13.0,0.22413793103448276
59945,16989.99,32541.210000000003,-15551.220000000001,60,6,66,151,0.4370860927152318,7878,0.5221068915224079,283.16650000000004,296.7868988486863,508.38767053302945,1,0.016666666666666666,-20674.33,-15551.22,64.0,0.9696969696969697
56730,39878.119999999995,62722.0,-22843.880000000005,82,6,88,171,0.5146198830409356,6050,0.6357915882682983,486.3185365853658,764.2584409370373,456.70501055568315,5,0.06097560975609756,-33235.20999999999,-22843.879999999986,87.0,0.9886363636363636
53521,28830.36,13022.93,15807.43,83,6,89,187,0.47593582887700536,7505,2.2138151704559714,347.353734939759,630.0498908404597,172.9952033342736,3,0.03614457831325301,-2104.9,15807.429999999993,4.0,0.0449438202247191
53522,23615.830000000005,25478.740000000005,-1862.9099999999999,71,6,77,183,0.4207650273224044,7231,0.9268837469620993,332.61732394366203,331.6569095657987,239.90382361827136,2,0.028169014084507043,-14123.32,-1862.910000000001,76.0,0.987012987012987
56732,40048.63,25462.660000000003,14585.969999999994,67,6,73,164,0.4451219512195122,5855,1.5728376374827748,597.7407462686567,939.1626915185375,306.4783833595228,6,0.08955223880597014,-3724.37,14585.969999999998,3.0,0.0410958904109589
53523,23795.979999999996,33876.11,-10080.130000000005,68,6,74,156,0.47435897435897434,7538,0.7024413369568571,349.9408823529411,405.9744222578166,412.6977191803544,1,0.014705882352941176,-16960.109999999997,-10080.129999999997,68.0,0.918918918918919
56735,27398.53,42361.990000000005,-14963.460000000006,88,6,94,189,0.4973544973544973,6165,0.6467715515572622,311.3469318181818,410.30059654472944,355.77690950463136,1,0.011363636363636364,-21245.500000000007,-14963.46,92.0,0.9787234042553191
59947,27889.42,29088.5,-1199.0800000000017,80,6,86,159,0.5408805031446541,6745,0.9587782112876642,348.61775,366.1622410552735,260.4876996456199,3,0.0375,-9715.279999999999,-1199.079999999999,80.0,0.9302325581395349
53525,23661.449999999997,15981.060000000001,7680.389999999996,53,6,59,154,0.38311688311688313,4971,1.4805932771993473,446.44245283018864,727.6496545593948,207.80799743994447,4,0.07547169811320754,-3801.5199999999995,7680.39,18.0,0.3050847457627119
53526,24835.829999999998,37130.63,-12294.8,83,6,89,184,0.483695652173913,6627,0.6688771507332658,299.2268674698795,339.7463308293687,505.4555383183238,2,0.024096385542168676,-17523.300000000003,-12294.800000000001,87.0,0.9775280898876404
56737,16135.710000000001,21583.5,-5447.789999999999,63,4,67,174,0.3850574712643678,8270,0.747594690353854,256.122380952381,179.89985653954622,248.05186789594362,1,0.015873015873015872,-12319.939999999999,-5447.789999999997,66.0,0.9850746268656716
53527,13129.33,33404.11,-20274.78,36,4,40,189,0.21164021164021163,6988,0.3930453468033411,364.7036111111111,351.8985797572345,224.6498765301238,0,0.0,-21678.219999999998,-20274.779999999995,39.0,0.975
56738,28777.539999999997,49536.16,-20758.620000000006,51,6,57,166,0.3433734939759036,6755,0.5809400647813446,564.2654901960784,954.7608792075923,769.7773472548195,4,0.0784313725490196,-21003.670000000006,-20758.620000000006,56.0,0.9824561403508771
59949,25413.64,48230.71,-22817.07,78,6,84,186,0.45161290322580644,6594,0.5269182228392052,325.81589743589745,327.9527656813025,657.1815228204968,1,0.01282051282051282,-25315.639999999996,-22817.069999999996,82.0,0.9761904761904762
56739,7628.240000000001,6517.63,1110.6100000000006,21,2,23,137,0.1678832116788321,6437,1.1704008970790916,363.24952380952385,428.46686071942827,34.03304937850861,1,0.047619047619047616,201.72,1110.6099999999997,0.0,0.0
59950,13057.210000000001,16559.5,-3502.289999999999,28,3,31,175,0.17714285714285713,7239,0.7885026721345149,466.3289285714286,815.7372932749552,123.39401660264298,3,0.10714285714285714,-11555.09,-3502.2899999999986,29.0,0.9354838709677419
53528,31113.43,30704.5,408.9300000000003,71,6,77,186,0.41397849462365593,7598,1.0133182432212438,438.217323943662,623.7929274617562,386.98881336114437,4,0.056338028169014086,-8589.45,408.92999999999853,63.0,0.8181818181818182
56740,23608.89,21089.66,2519.2299999999996,62,6,68,175,0.38857142857142857,6787,1.119453324467087,380.78854838709674,572.3356363953079,300.4409680231154,2,0.03225806451612903,-6070.879999999999,2519.230000000001,37.0,0.5441176470588235
53529,22036.15,52346.67,-30310.519999999997,77,6,83,172,0.48255813953488375,6023,0.42096565072007514,286.1837662337663,355.1861078217674,794.1144775345682,2,0.025974025974025976,-36172.20999999999,-30310.519999999982,82.0,0.9879518072289156
53530,12978.699999999999,35125.95,-22147.25,48,6,54,173,0.31213872832369943,6296,0.3694903625277184,270.3895833333333,145.66961659804934,391.33741930717537,0,0.0,-23650.729999999996,-22147.249999999996,54.0,1.0
56742,19793.839999999997,34215.43,-14421.590000000004,46,6,52,160,0.325,6498,0.5785062470184209,430.30086956521734,597.6988753947224,528.9741269822813,1,0.021739130434782608,-14421.590000000004,-14421.590000000004,50.0,0.9615384615384616
56743,25685.989999999998,27454.45,-1768.4600000000028,64,6,70,176,0.3977272727272727,6318,0.9355856700485499,401.34359374999997,711.8757411353744,283.52052993860366,4,0.0625,-7324.04,-1768.46,63.0,0.9
59952,42464.77,41826.0,638.7699999999968,78,6,84,175,0.48,7032,1.015272079543459,544.4201282051282,745.6928816713408,544.8518322626803,4,0.05128205128205128,-14190.619999999999,638.7700000000021,80.0,0.9523809523809523
56744,30538.440000000002,30757.5,-219.05999999999767,80,6,86,177,0.4858757062146893,7091,0.9928778346421888,381.7305,672.3372194689888,376.492330599177,4,0.05,-13136.5,-219.059999999998,82.0,0.9534883720930233
56745,10568.95,8076.67,2492.2800000000007,37,2,39,171,0.22807017543859648,5320,1.3085776686049353,285.6472972972973,376.1847232680645,219.7900007962145,1,0.02702702702702703,-309.5799999999999,2492.2799999999984,3.0,0.07692307692307693
59953,28682.139999999996,51566.67,-22884.530000000002,96,6,102,174,0.5862068965517241,6478,0.5562147022377785,298.7722916666666,262.88941153620254,534.1494769350617,1,0.010416666666666666,-25851.02,-22884.530000000002,101.0,0.9901960784313726
53531,22717.930000000004,18425.399999999998,4292.530000000006,61,6,67,181,0.3701657458563536,6996,1.232968076609845,372.4250819672132,641.9064198220354,249.34794966071007,3,0.04918032786885246,-2700.36,4292.529999999997,18.0,0.26865671641791045
56746,25052.24,11800.98,13251.260000000002,85,6,91,182,0.5,6903,2.122894878042087,294.7322352941177,395.1876309346656,103.3457968182548,1,0.011764705882352941,-3150.3500000000004,13251.26,23.0,0.25274725274725274
59955,19346.57,24302.57,-4956.0,49,6,55,183,0.3005464480874317,7085,0.7960709504881142,394.82795918367344,678.187424112918,356.5258932204878,3,0.061224489795918366,-8426.949999999999,-4955.999999999999,42.0,0.7636363636363637
56747,15182.630000000001,21085.399999999998,-5902.769999999997,52,6,58,176,0.32954545454545453,6776,0.7200541606647229,291.97365384615387,444.3552731239434,223.59019805587795,2,0.038461538461538464,-8877.029999999999,-5902.77,50.0,0.8620689655172413
56748,24834.129999999997,26100.100000000006,-1265.9700000000084,69,6,75,178,0.42134831460674155,6774,0.9514955881030531,359.91492753623186,598.6762256861659,250.27787754147735,3,0.043478260869565216,-5411.480000000001,-1265.9700000000025,49.0,0.6533333333333333
53532,32937.18,39246.89,-6309.709999999999,83,6,89,183,0.48633879781420764,6932,0.8392303186102331,396.8334939759036,591.7631738050193,550.5747049553463,6,0.07228915662650602,-11831.15,-6309.71,80.0,0.898876404494382
53533,30675.38,74724.02,-44048.64,69,6,75,176,0.42613636363636365,6597,0.41051565480001595,444.57072463768117,644.1449167245785,1164.9280400207845,3,0.043478260869565216,-46761.21,-44048.64000000001,75.0,1.0
59957,35317.270000000004,25149.58,10167.690000000002,83,6,89,151,0.5894039735099338,5507,1.4042886600331184,425.50927710843376,694.5445782068597,331.00297156772876,5,0.060240963855421686,-8224.04,10167.689999999999,29.0,0.3258426966292135
59958,20369.979999999996,12815.210000000001,7554.769999999995,85,6,91,172,0.5290697674418605,5324,1.5895158954406894,239.6468235294117,183.0302801660071,115.33803456218021,1,0.011764705882352941,-1862.8200000000002,7554.77,21.0,0.23076923076923078
56750,28369.39,10023.929999999998,18345.46,76,6,82,166,0.4939759036144578,7547,2.830166411494278,373.281447368421,608.0749054663225,122.37981888367052,4,0.05263157894736842,-1441.78,18345.459999999992,2.0,0.024390243902439025
56751,29328.370000000006,26034.479999999996,3293.8900000000103,95,6,101,178,0.5674157303370787,5926,1.126520291508549,308.7196842105264,547.3530174344343,399.9870519404346,3,0.031578947368421054,-4728.65,3293.8900000000012,36.0,0.3564356435643564
59959,30576.91,18042.79,12534.119999999999,93,6,99,174,0.5689655172413793,5621,1.694688570797826,328.7839784946237,504.84856608978555,254.7730431122309,3,0.03225806451612903,-2430.7400000000002,12534.120000000003,19.0,0.1919191919191919
56752,15005.259999999998,34495.5,-19490.24,47,6,53,175,0.3028571428571429,5867,0.43499181051340047,319.26085106382976,375.62030461988905,363.735358853109,1,0.02127659574468085,-22792.860000000004,-19490.240000000005,53.0,1.0
59960,13628.989999999998,7337.25,6291.739999999998,37,3,40,175,0.22857142857142856,8177,1.8575065587437378,368.351081081081,468.8353086626463,206.57065982370295,2,0.05405405405405406,-2073.77,6291.740000000001,4.0,0.1
59961,42776.07000000001,45849.37,-3073.2999999999956,115,6,121,172,0.7034883720930233,5957,0.9329696351131331,371.9658260869566,634.845748741146,446.95644268392294,5,0.043478260869565216,-7680.570000000001,-3073.3000000000034,101.0,0.8347107438016529
