id,total_income,total_expense,net_income,income_count,expense_count,tx_count,active_days,avg_income,avg_expense,income_std,expense_std,p95_income,p95_expense,last_tx_days,first_tx_days,income_expense_ratio,has_stm
73558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73562,11.050687603939501,10.123480546051093,10.547100154418901,1.9459101490553132,4.174387269895637,4.2626798770413155,57.0,9.259007512705526,5.967122224721333,6.374694476803274,6.3610141759359005,9.30946372692402,6.785638491172868,0.0,5.043425116919247,1.2605898609108601,1
73563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73565,10.434948691944602,9.390483724872198,10.001314562464728,1.791759469228055,3.58351893845611,3.713572066704308,39.0,8.8256283217149,5.837971151222299,6.123892359571651,6.253598593033483,8.88469360791238,6.212682245156689,0.0,5.147494476813453,1.346001251732029,1
73566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73567,10.092014814051586,9.392343544757994,9.405431713568175,1.9459101490553132,3.5263605246161616,3.6888794541139363,34.0,8.300462367874218,5.89849994761144,5.116987016803856,6.443595213352251,8.346309966763112,6.885188555088246,0.0,5.187385805840755,1.1029944370405391,1
73568,9.867623663510996,10.878793594215225,,4.07753744390572,4.919980925828125,5.272999558563747,146.0,5.810130365336591,5.968680744076044,5.324483625999798,5.78330792454396,6.609007519671423,6.997943948767654,0.0,5.198497031265826,0.31026107923858603,1
73569,10.435192576611282,10.308189702999448,8.309063860470324,1.9459101490553132,4.394449154672439,4.465908118654584,76.0,8.643579997154177,5.928794945119198,5.660824774272551,6.411691834369852,8.704886958678548,6.656363990604707,0.0,5.181783550292085,0.7586655955724662,1
73570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73573,9.471701826105113,10.17833397435014,,1.9459101490553132,4.51085950651685,4.574710978503383,86.0,7.680327284057438,5.6818992176838305,4.679678590586247,5.780623447732136,7.741441273987019,6.24613292793002,0.0,5.187385805840755,0.4009774042413804,1
73574,10.037080068292594,10.164343757376177,,1.9459101490553132,4.382026634673881,4.454347296253507,75.0,8.245539311774895,5.797895927928579,5.118322186431,6.180422640606335,8.288298131842692,6.576441713507055,0.0,5.0689042022202315,0.6315360292367356,1
73575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73578,10.334980316626869,9.332638532431439,9.87771682148485,1.791759469228055,3.7612001156935624,3.871201010907891,41.0,8.725672303507992,5.598590375150676,5.808105245130883,5.081452529730867,8.787909251572724,6.194419676716918,0.0,5.153291594497779,1.3150151841115187,1
73579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73581,9.223539873996634,9.64243053325121,,1.3862943611198906,3.828641396489095,3.8918202981106265,47.0,8.125124943298035,5.838620235831854,5.6144721293936914,6.1612560600320325,8.189920865539579,6.2243366224998375,0.0,5.181783550292085,0.5054636115169622,1
73582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73583,10.501886595316535,10.11735582110092,9.360129267322769,1.9459101490553132,4.04305126783455,4.143134726391533,54.0,8.710264539387776,6.094222169247115,5.91445475818226,6.690033245545112,8.784155713826632,7.1656885874007745,0.0,5.170483995038151,0.903790461952792,1
73584,11.03563132441303,10.422011666733981,10.256116422144483,1.9459101490553132,4.543294782270004,4.605170185988092,87.0,9.243952437310291,5.892147263554788,6.500269345708736,6.260885980729423,9.299586749490377,6.566903064245861,0.0,5.187385805840755,1.0463116170802296,1
73585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73586,10.277405920429425,9.756635837008606,9.375933620907453,1.3862943611198906,3.9318256327243257,3.9889840465642745,50.0,9.17886243270199,5.847446359759277,6.51218933096672,5.935564004073263,9.257703232317663,6.533483558782265,0.0,5.170483995038151,0.9870708672191467,1
73587,10.123754971744837,9.789307705093387,8.86605267404528,1.9459101490553132,4.04305126783455,4.143134726391533,54.0,8.332196058458523,5.7670338955140386,5.644251460603906,5.717300776676361,8.418344759373634,6.359729565893496,0.0,5.170483995038151,0.8742972898304375,1
73588,10.242308101141735,9.69748930193152,9.375018867930805,1.9459101490553132,3.713572066704308,3.8501476017100584,35.0,8.450726768625527,6.011003046388173,5.655031582643075,6.438997447979774,8.510702673501806,7.20537716242977,0.0,5.043425116919247,1.0022263481698648,1
73589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73592,10.393318327129617,11.230366964607283,,4.394449154672439,4.919980925828125,5.3981627015177525,147.0,6.013709052082056,6.290566706102109,5.307354964147735,6.145551068364642,6.611522234563839,7.303951774261884,0.0,5.198497031265826,0.35975550680750185,1
73593,11.16322769527174,10.374218417282012,10.557577586565044,1.9459101490553132,4.51085950651685,4.574710978503383,88.0,9.371539155464543,5.8771841201496535,6.418478161630817,6.309036837317351,9.43598080348898,6.715383386334681,0.0,5.19295685089021,1.1635420038259536,1
73594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73596,11.398228265171209,11.308378531980727,,4.584967478670572,4.919980925828125,5.434638613906271,147.0,6.6004623906657,6.509800960032632,6.058369797521792,6.753017372246813,7.29360944953372,7.957408607985656,0.0,5.19295685089021,0.37602807494268226,1
73597,9.233405319174226,9.602246639718272,,1.6094379124341003,3.8501476017100584,3.9318256327243257,46.0,7.847404074796039,5.776641582417192,4.988356650492187,5.607370007934806,7.917890753795965,6.1974568531042955,0.0,5.19295685089021,0.5256241559680171,1
73598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73600,9.792164853891862,9.918483548426638,,1.9459101490553132,4.204692619390966,4.290459441148391,62.0,8.000684784514748,5.732025318730173,4.635015456290168,5.962918992672802,8.051974098002656,6.140202389641627,0.0,5.159055299214529,0.6319779532048304,1
73601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73605,0.0,10.559560316623399,,0.0,4.812184355372417,4.812184355372417,122.0,0.0,5.75867360970897,0.0,5.421617197015939,0.0,6.7398024440811755,0.0,5.19295685089021,0.0,1
73606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73608,11.398228265171209,10.171915319835662,10.983318407412435,1.9459101490553132,4.110873864173311,4.204692619390966,57.0,9.615567024989524,6.079823730675899,6.900494447368984,6.522364385523042,9.68717921595192,6.969822624278259,0.0,5.159055299214529,1.6658383531734033,1
73609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73612,10.22886272963353,9.488347795571022,9.581009735633994,1.3862943611198906,3.367295829986474,3.4657359027997265,28.0,9.130322663990151,6.158185884109092,4.927824409635381,6.454635204488905,9.143416501486895,7.171781622968355,0.0,5.003946305945459,1.1304655902804588,1
73613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73617,9.899111641333473,10.156465356433658,,3.970291913552122,4.31748811353631,4.844187086458591,90.0,5.950425831535914,5.855230425215701,6.0755638939524985,5.518097903285853,6.823236104413407,6.83931708046159,0.0,5.181783550292085,0.5727214750742394,1
73618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73620,9.915021282616188,10.129014660919871,,1.9459101490553132,4.3694478524670215,4.442651256490317,73.0,8.123508915987872,5.775373790622141,5.574809640713101,6.223577340430281,8.22349371732948,6.283667634353686,0.0,5.159055299214529,0.5918594947946284,1
73621,10.140755680700812,10.436760831836652,,1.9459101490553132,4.543294782270004,4.605170185988092,87.0,8.349193386973788,5.9068564383123014,5.324810153649157,6.311354019997847,8.40986852585606,6.710016281889646,0.0,5.1298987149230735,0.5560529230858277,1
73622,9.6389078858764,9.782538384969682,,1.0986122886681098,3.784189633918261,3.828641396489095,43.0,8.945825847355435,6.023705457115347,4.295719555063165,6.550321890364387,8.954277308179641,7.8034869135087765,0.0,5.111987788356544,0.6239043867982457,1
73623,10.854364859545944,11.308378531980727,,4.584967478670572,4.919980925828125,5.434638613906271,147.0,6.069169569093329,6.509800960032632,5.7775255038443,6.624288674928633,6.836720294779242,7.681613625019167,0.0,5.198497031265826,0.373842218824586,1
73624,10.502797842468071,9.569394982261684,10.00326501189918,1.9459101490553132,4.04305126783455,4.143134726391533,53.0,8.71117566138746,5.547876783474823,5.557069121350633,5.324988719033107,8.76757246034969,6.095571151948121,0.0,5.14166355650266,1.2650461405113775,1
73625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73627,10.20599628975013,9.406818746473789,9.608774151462542,1.6094379124341003,3.6888794541139363,3.784189633918261,39.0,8.819812766792229,5.746374389123146,4.732318543018142,6.10430976751974,8.840599076716838,6.24003215076235,0.0,5.153291594497779,1.170564454646606,1
73628,11.055893340805628,10.585138655692019,10.07635665868066,1.9459101490553132,4.430816798843313,4.499809670330265,79.0,9.264212837440672,6.168369603684398,6.577344456122368,6.565655989400456,9.328589965444209,7.36442097718094,0.0,5.147494476813453,0.9559795450635218,1
73629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73632,11.081057498885423,9.943099535287322,10.694722189059812,1.9459101490553132,4.060443010546419,4.1588830833596715,53.0,9.289375033280118,5.902735906992016,6.440285993225187,5.744539580974711,9.348361669873558,6.94355283211056,0.0,5.176149732573829,1.415972528068574,1
73633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73634,9.968427555569056,10.327247288735906,,1.9459101490553132,4.3694478524670215,4.442651256490317,74.0,8.17690233982308,5.973055429195672,4.662452442285594,6.546072660241078,8.212266616874142,6.91460377441096,0.0,5.1647859739235145,0.5297398496722369,1
73635,9.900439411671297,10.180851071349052,,1.6094379124341003,3.8918202981106265,3.970291913552122,39.0,8.514295497152423,6.311429257334546,5.581704456797348,6.712813102215755,8.559978792798056,7.79039015313331,0.0,5.111987788356544,0.5627328759422028,1
73636,11.278575606895219,9.700656914966487,10.983318407412435,1.9459101490553132,3.7612001156935624,3.8918202981106265,40.0,9.486879340003142,5.965495122716423,6.475446331230788,6.460766324208068,9.547330331698516,6.5595160824358985,0.0,5.1298987149230735,1.6764186815080746,1
73637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73639,10.439321934035299,9.876228887948605,9.596709642953142,1.9459101490553132,4.02535169073515,4.127134385045092,46.0,8.647708749312729,5.871666471257424,5.56280897111676,6.3709351483587024,8.704371269529837,6.7142591182184175,0.0,5.030437921392435,1.013829207333498,1
73640,10.420458852885911,9.956832565708485,9.428989840008812,1.9459101490553132,4.04305126783455,4.143134726391533,51.0,8.628848453521812,5.934084627645038,6.180503164234776,6.46336228160013,8.716981315708823,7.120583812953144,0.0,5.181783550292085,0.9516025385799524,1
73641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73648,10.212076421876182,10.718181565662956,,1.9459101490553132,4.59511985013459,4.653960350157523,79.0,8.420500556460992,6.135359242231836,5.725308234116054,6.650145161326105,8.498970665102728,7.922291333456952,0.0,5.1647859739235145,0.47177093573858586,1
73649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73650,9.525731964986157,8.89381016469894,8.76752068839618,1.0986122886681098,3.332204510175204,3.4011973816621555,29.0,8.832657732080467,5.601535078032601,5.944241903735642,4.963031613609193,8.881416077832187,6.208362636060363,0.0,5.14166355650266,1.0582566413566854,1
73651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73661,9.594613167622882,8.571762812778239,9.149106251953446,1.0986122886681098,3.2188758248682006,3.295836866004329,24.0,8.90153407930889,5.398055229679513,6.614470876075316,5.271072194760934,8.98889026098218,6.209038617617322,0.0,5.170483995038151,1.3301070043291268,1
73662,9.075923556720712,9.562601769344074,,3.4657359027997265,4.189654742026425,4.574710978503383,87.0,5.64536208621031,5.392704221930573,4.787430910473563,5.011259889984754,6.03254350029243,6.16422769224067,0.0,5.181783550292085,0.47911059578900145,1
73663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73664,10.153828284706574,10.05779407736178,7.763569628051912,1.9459101490553132,4.110873864173311,4.204692619390966,53.0,8.362263430406255,5.96597450206952,5.630462780705782,6.158584306988393,8.418844148942357,7.259142517615185,0.0,5.0238805208462765,0.7423187186895249,1
73665,9.95142020629143,9.74308168307134,8.280721209890695,1.6094379124341003,3.6375861597263857,3.7376696182833684,38.0,8.565268814647801,6.1342747178767585,5.969180522700509,6.687030386691198,8.619849052791936,7.4840674743438065,0.0,5.198497031265826,0.8027383685477398,1
73666,10.950006577803975,10.17595788591939,10.331735483266502,1.9459101490553132,4.382026634673881,4.454347296253507,69.0,9.15833489422169,5.809475466683203,6.385629191605976,5.892839513566425,9.24329582624282,6.2912190782940245,0.0,5.049856007249537,1.1532812342296506,1
73667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73668,10.139965010878672,9.938510042392464,8.43895485488555,1.9459101490553132,4.30406509320417,4.382026634673881,64.0,8.348402873098628,5.651520674889008,5.593699261461164,5.907706816533072,8.436154487903476,6.215663541246409,0.0,5.0369526024136295,0.798943969378412,1
73669,11.263476438601966,10.755653970810258,10.342696222062392,1.791759469228055,4.553876891600541,4.605170185988092,89.0,9.615567024989524,6.214340403020507,6.8346353881032496,6.592640462733289,9.68717921595192,7.732676934690561,0.0,5.198497031265826,0.9789586388929973,1
73670,10.807483816212743,10.16202797697544,10.06429900011599,1.9459101490553132,4.290459441148391,4.3694478524670215,69.0,9.015825578896152,5.888099338882366,5.721158247358841,6.291896671033813,9.065446672128862,6.182225392715781,0.0,5.198497031265826,1.0670841475535748,1
73671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73674,9.827094864342827,10.429071053443668,,3.828641396489095,4.02535169073515,4.61512051684126,63.0,6.022804209523926,6.423332863318243,5.8200877193906875,6.606635258007895,7.036429461223676,7.721907350050093,0.0,5.187385805840755,0.4367795086271847,1
73675,10.526324993602339,11.308378531980727,,4.584967478670572,4.919980925828125,5.434638613906271,147.0,5.923806568652442,6.509800960032632,5.647341759087909,6.3822031055783714,6.793432252796595,7.597755062730109,0.0,5.198497031265826,0.3131512600702295,1
73676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73679,9.72742496744915,9.378677940313985,8.504908036982599,1.791759469228055,3.6888794541139363,3.8066624897703196,36.0,8.118225529115806,5.7183224094686125,5.39914635775782,6.462294683418467,8.201796183754805,6.582551316226728,0.0,5.170483995038151,0.882661919202576,1
73680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73681,9.137339479091693,9.04328174184814,6.728030348035448,1.0986122886681098,3.367295829986474,3.4339872044851463,28.0,8.444299865895912,5.714263075075484,1.3937663759585284,5.412335233951711,8.444886334741323,6.719532343254888,0.0,5.153291594497779,0.7412870535533767,1
73682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
