id,total_income,total_expense,net_income,income_count,expense_count,tx_count,active_days,avg_income,avg_expense,income_std,expense_std,p95_income,p95_expense,last_tx_days,first_tx_days,has_stm
30,10.854215072821225,10.018769685763614,10.285650938650308,1.9459101490553132,4.356708826689592,4.430816798843313,71.0,9.062552213867207,5.678344779365835,5.949456039637893,5.815294646134634,9.105785087588178,6.442336324037691,0.0,5.1647859739235145,1
31,9.999876241449455,10.399366631130302,,1.9459101490553132,4.532599493153256,4.59511985013459,92.0,8.2083437741982,5.880345332166133,5.347891948799631,6.3566687453363535,8.280634432239369,6.535920285714011,0.0,5.1647859739235145,1
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33,10.137451946787003,10.235512055495255,,1.9459101490553132,4.343805421853684,4.418840607796598,73.0,8.34589030548807,5.907465613796167,5.704414887958792,6.380530885511673,8.42789082848489,7.009810839286574,0.0,5.170483995038151,1
34,9.748961302191091,10.038686054760898,,1.6094379124341003,4.02535169073515,4.0943445622221,55.0,8.362841991486167,6.033708657215072,5.358750768572099,6.616381444657486,8.400069425893534,6.908816715459072,0.0,5.147494476813453,1
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,10.156196508011837,10.203202809946156,,1.9459101490553132,4.127134385045092,4.219507705176107,61.0,8.364631193409911,6.094549565949456,5.410501808552318,6.523253097576662,8.415727857456456,7.511568387182807,0.0,5.181783550292085,1
37,8.92976631098378,9.023905969013656,,1.0986122886681098,3.6635616461296463,3.713572066704308,39.0,8.23675151061995,5.390768199154759,5.989587787095122,4.8228699968109385,8.327405834764269,6.007770873382292,0.0,5.159055299214529,1
38,10.722366758323517,10.21085717213321,9.807156151462822,1.9459101490553132,4.127134385045092,4.219507705176107,60.0,8.930717514411551,6.1021870142354135,5.815175379482355,6.565603971967685,8.98158516724611,7.6194543049366095,0.0,5.181783550292085,1
39,10.673287161801468,10.374901748964044,9.318521904820711,1.9459101490553132,4.59511985013459,4.653960350157523,80.0,8.88164346233712,5.792956675454387,6.024525836745081,6.064332829735106,8.958139658203152,6.193935893152653,0.0,5.181783550292085,1
40,9.05122740031911,9.184870757598091,,1.0986122886681098,3.6635616461296463,3.713572066704308,39.0,8.35819745992578,5.551072861256926,5.743644008081331,5.4323523822184185,8.421800608216847,6.254027830231485,0.0,5.135798437050262,1
41,10.08648721269935,9.725072953632969,8.89362350663264,1.9459101490553132,4.007333185232471,4.110873864173311,51.0,8.29493591391201,5.7392515009051905,5.6270516403487365,5.147177106583335,8.40079812957839,6.306243352131535,0.0,5.170483995038151,1
42,10.518990708780022,10.285583721611411,8.94971429598346,1.9459101490553132,4.564348191467836,4.624972813284271,85.0,8.727366322662055,5.734909115498056,5.776528048230801,6.183979559864865,8.785271866724194,6.441416924402989,0.0,5.075173815233827,1
43,10.370980532738486,9.857412723505258,9.45886702914273,1.791759469228055,3.828641396489095,3.9318256327243257,47.0,8.761667926678635,6.053051320287394,6.0922983791320435,6.612134601295853,8.858706983725803,7.4394652976638485,0.0,5.0369526024136295,1
44,9.978717002741048,9.983445487385781,,1.9459101490553132,4.31748811353631,4.394449154672439,72.0,8.18718938929232,5.682744246481722,5.540389153825923,5.819903151193432,8.281045450966774,6.203724081820113,0.0,5.153291594497779,1
45,9.537147479927361,8.849549827703763,8.838564843079125,1.6094379124341003,3.4657359027997265,3.58351893845611,31.0,8.151069462257867,5.419856779038896,5.634915206123151,4.846520419206355,8.222105363930526,5.9330008700177626,0.0,5.159055299214529,1
46,9.433115855561775,9.410651639215384,5.629669374284201,1.0986122886681098,3.6109179126442243,3.6635616461296463,37.0,8.740048701250483,5.829993271243821,6.406549898593137,6.185216870516182,8.823577285720164,6.216870537176444,0.0,5.176149732573829,1
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51,9.434214056678128,9.938240125323931,,1.9459101490553132,4.143134726391533,4.23410650459726,60.0,7.642854215641326,5.814047235144632,4.97540857217626,6.087998701147697,7.742252271020358,6.666384109393606,0.0,5.159055299214529,1
52,10.350936220286501,10.001415212838511,9.130177490415388,1.791759469228055,3.970291913552122,4.060443010546419,49.0,8.74162615108609,6.052480947372837,6.019654435620595,6.501936985340562,8.803661527588053,7.092673877209409,0.0,5.170483995038151,1
53,9.582369337330508,9.445093075558045,7.529293669521762,1.0986122886681098,3.6888794541139363,3.7376696182833684,38.0,8.889291087822306,5.784531835944307,2.264363880173848,6.1340310711328785,8.890360633350234,6.237013218646911,0.0,5.123963979403259,1
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
57,8.65599815429342,9.838591100682333,,0.6931471805599453,3.784189633918261,3.8066624897703196,42.0,8.65599815429342,6.079629280044692,0.0,6.518881947417358,8.65599815429342,7.7217802570347445,0.0,5.1647859739235145,1
58,10.461111930358575,10.174781444328621,9.070866788021739,1.9459101490553132,4.189654742026425,4.276666119016055,62.0,8.669495592800164,6.00283085899276,6.021451118416287,6.226267439409052,8.726120975825326,7.5048540072817005,0.0,5.153291594497779,1
59,9.856762754029893,9.523255155041575,8.596734234815752,1.791759469228055,3.6888794541139363,3.8066624897703196,40.0,8.24753438636056,5.86246864114234,5.768378964214871,6.298540496341832,8.347299369422057,6.324570409558833,0.0,5.181783550292085,1
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
62,10.870664535967139,10.225856155986689,10.126762695191818,1.9459101490553132,4.248495242049359,4.330733340286331,67.0,9.079000100900135,5.994209688799831,5.457952927142386,6.27367238592031,9.10830266300991,7.097239456189861,0.0,5.1298987149230735,1
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
64,10.287608485773964,10.066229932067085,8.671250724048289,1.9459101490553132,4.127134385045092,4.219507705176107,58.0,8.496019264318116,5.957902253875385,5.507814172605659,6.166421825113504,8.565884779298615,6.885417641260422,0.0,5.147494476813453,1
65,8.8805869137287,9.801515179524031,,1.0986122886681098,3.58351893845611,3.6375861597263857,36.0,8.187578786024359,6.248047848245714,4.426820729946536,6.753017372246813,8.208056880509139,7.957408607985656,0.0,5.159055299214529,1
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
67,9.2121886628338,9.672078057242366,,1.0986122886681098,3.912023005428146,3.9512437185814275,49.0,8.519141292634254,5.783278093928655,5.988334654099054,5.83179729558273,8.588159447831044,6.3192347448638655,0.0,4.962844630259907,1
68,9.800149989329526,10.30674322163053,,1.9459101490553132,4.30406509320417,4.382026634673881,69.0,8.00866769809864,6.018686200873797,5.320646877434192,6.3966147180858135,8.098779612521646,7.184536654125576,0.0,5.1647859739235145,1
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
71,10.11413009077128,9.52126253921028,9.309605448130572,1.6094379124341003,3.9318256327243257,4.007333185232471,51.0,8.727957231806986,5.6128236804931655,5.768674233473111,5.254408342310778,8.797060986776774,6.21760261039252,0.0,5.198497031265826,1
72,10.259892309977776,9.654207909817101,9.470970056005397,1.9459101490553132,4.0943445622221,4.189654742026425,58.0,8.468307872719757,5.580384552443935,5.842012458745754,5.113192765290026,8.57150806622837,6.252410498552597,0.0,5.181783550292085,1
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76,9.086827200403773,9.849785042528392,,1.3862943611198906,3.9318256327243257,3.9889840465642745,48.0,7.9884411791167915,5.940343869400262,5.083646210263137,6.409479207376419,8.029784570248054,6.210002508958182,0.0,5.176149732573829,1
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78,9.889510324605268,7.983139881530943,9.728674535968405,1.3862943611198906,2.8903717578961645,3.044522437723423,20.0,8.79099943833237,5.1553703572281036,5.718973919828282,4.9183345506464935,8.826488016604083,6.01408183697339,0.0,5.135798437050262,1
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
82,9.782603839744969,10.333142057211822,,1.791759469228055,4.23410650459726,4.30406509320417,66.0,8.173391600579812,6.115811937876456,4.467639956517916,6.5665018927599075,8.205963503947439,7.489038061642808,0.0,5.159055299214529,1
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
86,9.67437308573214,10.01177408323368,,1.9459101490553132,4.23410650459726,4.31748811353631,65.0,7.882927938592514,5.795268059459634,5.031047941446099,6.333558555399047,7.948274893996064,6.120455648190286,0.0,5.14166355650266,1
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
88,9.919986198279737,10.192742387548225,,1.9459101490553132,4.0943445622221,4.189654742026425,57.0,8.128472607998848,6.117374171096517,5.169488876751086,6.568015183240504,8.192504752335296,7.287042722355635,0.0,5.198497031265826,1
89,9.949416961979333,10.448531977648802,,1.9459101490553132,3.9318256327243257,4.04305126783455,46.0,8.157896241593884,6.509800960032632,5.571250876427471,6.753017372246813,8.242207510921686,7.957408607985656,0.0,5.117993812416755,1
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
91,9.839587227707963,8.887939862564632,9.351743575440855,1.3862943611198906,3.367295829986474,3.4657359027997265,29.0,8.741081531972736,5.559455605027445,5.008328493076475,5.180114669184417,8.768809440811236,6.270969528087942,0.0,5.123963979403259,1
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
93,10.099982359280704,9.407190049365099,9.406562368452855,1.9459101490553132,3.784189633918261,3.912023005428146,43.0,8.308428270360192,5.649433516888833,5.645040771752613,4.923938303022244,8.381334521352624,6.1745545585650055,0.0,5.181783550292085,1
94,9.052365221508662,9.378239253544091,,1.6094379124341003,3.6635616461296463,3.7612001156935624,36.0,7.666422139810572,5.743776336895872,5.027848605535827,5.793922349557967,7.747766513416487,6.141089644775976,0.0,5.159055299214529,1
95,9.490286095906193,9.89400422761871,,1.9459101490553132,4.248495242049359,4.330733340286331,64.0,7.69890446766901,5.66332424246882,4.905715724736453,5.787287391703367,7.762462054025137,6.209064762486041,0.0,5.170483995038151,1
96,8.820086484416716,9.480890273287637,,1.3862943611198906,3.6888794541139363,3.7612001156935624,39.0,7.721769623271306,5.820223679786268,4.327409830402937,6.414277356661028,7.7493047920904035,6.202808759206149,0.0,5.181783550292085,1
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
98,10.412448639132531,10.387624891181359,6.705333050481175,1.9459101490553132,4.499809670330265,4.564348191467836,86.0,8.620839438555052,5.901696257901908,5.932915496477797,6.256070354823147,8.705313320614076,6.235762752494589,0.0,5.19295685089021,1
99,8.943212278472151,9.700726729834631,,1.3862943611198906,3.9318256327243257,3.9889840465642745,49.0,7.844861197236878,5.7916999410228405,5.2877103598659705,6.00246405787945,7.9268462518061416,6.618373095493565,0.0,5.170483995038151,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101,10.014332799518487,10.225606920627161,,1.9459101490553132,4.477336814478207,4.543294782270004,83.0,8.222797074571343,5.7628097880987,5.341286293234897,6.164082353374369,8.274256925256719,6.19540896898454,0.0,5.1647859739235145,1
102,10.519467470697801,10.421177165139403,8.151183384328085,1.9459101490553132,4.543294782270004,4.605170185988092,85.0,8.72784302019705,5.891315042227374,6.12206212454911,6.131775098934725,8.816512290262049,6.901459502104257,0.0,5.181783550292085,1
103,10.671054121040578,10.10107531883381,9.837462059737296,1.9459101490553132,4.23410650459726,4.31748811353631,65.0,8.879410680368673,5.884313213205662,6.484863794854695,6.210674361091518,8.999345537747836,6.220122864110216,0.0,5.187385805840755,1
104,10.194155163828276,10.138689310581295,7.275255418493027,1.9459101490553132,4.574710978503383,4.634728988229636,82.0,8.402582618175192,5.57808854271049,5.421609767220524,5.865559012009886,8.456371487680437,6.203466258003347,0.0,5.075173815233827,1
105,10.147930649420795,9.857870747930939,8.768891545988012,1.791759469228055,4.04305126783455,4.127134385045092,55.0,8.53864935283184,5.8353932741218575,5.392918176732578,5.6935323535832,8.591200987123896,6.54922862167993,0.0,5.187385805840755,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
107,11.14072824281402,10.510710764663399,10.380226883424902,1.9459101490553132,4.454347296253507,4.5217885770490405,83.0,9.349041316909958,6.070345313020247,6.807270902082191,6.328706868669253,9.466154384151318,7.1007562737033805,0.0,5.198497031265826,1
108,11.127067082617849,9.758373337268527,10.833468346416955,1.9459101490553132,4.04305126783455,4.143134726391533,55.0,9.335381154503281,5.736196074642522,6.246432016286558,5.445274378319244,9.380262666313621,6.774172456463692,0.0,5.159055299214529,1
109,10.022163522741103,8.495785676977352,9.777187096419954,1.3862943611198906,3.044522437723423,3.1780538303479458,22.0,8.923640039682015,5.50392811256994,4.2618764931718625,5.167032522655599,8.93483216309611,6.151205997980614,0.0,5.10594547390058,1
110,10.818887888125136,9.605018172397102,10.466453152153736,1.9459101490553132,3.8918202981106265,4.007333185232471,46.0,9.027228502967784,5.736979472636651,6.116934260876897,5.273905674481026,9.09817480997893,6.404037666675524,0.0,5.187385805840755,1
111,9.257975583730483,10.12235437165449,,1.791759469228055,3.784189633918261,3.8918202981106265,44.0,7.648918991201707,6.362840034533423,5.013993678789702,6.753017372246813,7.751332512126256,7.890055449663859,0.0,5.159055299214529,1
112,10.539958291324218,10.310557039606469,8.95529585269044,1.9459101490553132,4.382026634673881,4.454347296253507,75.0,8.74833110251285,5.943701655746026,6.247837334632574,6.461192812882554,8.852915146646746,7.1943054610876604,0.0,5.159055299214529,1
113,10.312047865551595,9.789051534362322,9.413821478168233,1.9459101490553132,3.912023005428146,4.02535169073515,48.0,8.520454534118608,5.899918600211687,5.766129044394923,6.192566264335277,8.603600219156975,6.76415046221449,0.0,5.170483995038151,1
114,10.404384045224234,9.170351363759819,10.060363087998608,1.3862943611198906,3.4011973816621555,3.4965075614664802,31.0,9.305832353435404,5.805965533748288,5.853127731871765,5.650313717130318,9.334476517160232,6.875506842916219,0.0,5.030437921392435,1
115,10.537694909958944,10.212824946750024,9.255418894613623,1.9459101490553132,4.418840607796598,4.48863636973214,78.0,8.746068020867822,5.8090737196221855,6.102425744683549,6.07905329617299,8.854531124642563,6.558495630797537,0.0,5.181783550292085,1
116,10.219708611277388,10.126330258600944,7.802695706525629,1.9459101490553132,4.276666119016055,4.356708826689592,68.0,8.428131350024206,5.866447309002304,6.113685640235152,6.156991377164749,8.554802029273155,6.210188345688593,0.0,5.176149732573829,1
117,9.747773651515034,9.293508038031087,8.740311142402762,1.0986122886681098,3.871201010907891,3.912023005428146,45.0,9.054684893840985,5.447584408280699,5.19412283753018,4.9221268255596256,9.073354906619002,6.120930185744776,0.0,5.19295685089021,1
118,10.018544208327556,10.256689422328968,,1.9459101490553132,4.5217885770490405,4.584967478670572,83.0,8.227007543187899,5.748985889687033,5.60535373027273,5.814452845734241,8.317994412153748,6.224815821889613,0.0,5.198497031265826,1
119,10.872202598953335,9.307633130626176,10.637544163793674,1.9459101490553132,3.828641396489095,3.9512437185814275,48.0,9.080538017837085,5.504954771198506,6.4281422673396875,5.318789691633445,9.133328919569427,6.23435974402667,0.0,5.147494476813453,1
120,10.658101353273553,10.156834746681183,9.727358184508589,1.9459101490553132,3.970291913552122,4.07753744390572,50.0,8.866459425179153,6.207568377630953,6.2830906535434465,6.670649790115216,8.971397668753,7.9010039038393165,0.0,5.176149732573829,1
121,9.849910599953406,10.772502592848054,,1.9459101490553132,4.5217885770490405,4.584967478670572,89.0,8.058414855491057,6.263528447733078,5.204038938005256,6.73542756549648,8.134744657984925,7.930062311440172,0.0,5.198497031265826,1
122,10.451827145334379,9.90726092440562,9.58417307608259,1.9459101490553132,4.23410650459726,4.31748811353631,65.0,8.660212142814943,5.691085045550068,5.725114947766835,5.478117540031054,8.725484187586623,6.223030529958178,0.0,5.176149732573829,1
123,10.005880770116224,10.301601708477211,,1.9459101490553132,4.276666119016055,4.356708826689592,68.0,8.214346944062429,6.041269621969945,5.508556127356463,6.400851249519623,8.318772740032534,7.2865957426611345,0.0,5.181783550292085,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
125,9.127236985199321,9.834452537304,,1.9459101490553132,4.248495242049359,4.330733340286331,64.0,7.336020695496759,5.603982423685304,4.519580384003218,5.5952729684206615,7.386952455267642,6.163180058114712,0.0,5.181783550292085,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
127,10.514545766595553,10.087571721682513,9.45768939285562,1.9459101490553132,4.174387269895637,4.2626798770413155,62.0,8.72292198220981,5.931305588338055,6.085728410073073,6.432085182844775,8.809549323412899,6.5264487384486625,0.0,5.176149732573829,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
130,10.744329906621868,9.090059093307783,10.532114078465561,1.791759469228055,3.5553480614894135,3.6888794541139363,34.0,9.134978259871462,5.5674134463035285,6.134439100299469,5.4252693753856445,9.183469769286372,6.518773324219367,0.0,4.969813299576001,1
131,9.81872401090693,9.584884310241355,8.251223033522258,1.9459101490553132,4.007333185232471,4.110873864173311,53.0,8.027236619577545,5.599537934145967,5.00986253547673,5.8949887977860165,8.081054419839633,6.13754129169308,0.0,5.1647859739235145,1
132,10.573041078929629,10.30549502323293,9.123894289722825,1.9459101490553132,4.31748811353631,4.394449154672439,70.0,8.781409585785578,6.003868715253127,6.10820570657096,6.323179119061457,8.877231971309612,7.2653164301232405,0.0,5.198497031265826,1
133,9.927561925275132,9.82124333999475,7.634042221129359,1.9459101490553132,4.219507705176107,4.30406509320417,63.0,8.136046479546776,5.620127196432331,5.465056878837116,4.949782608235784,8.21763285083398,6.217563726247825,0.0,5.159055299214529,1
134,10.211391649618848,10.146995142153314,7.4372593690002216,1.9459101490553132,4.30406509320417,4.382026634673881,71.0,8.41981590996196,5.859353671490057,4.7206458730687935,6.085674264566019,8.456637129749502,6.331768718195769,0.0,5.19295685089021,1
135,10.260139446209205,9.600788622700906,9.532086132958755,1.9459101490553132,4.110873864173311,4.204692619390966,60.0,8.468554965703573,5.510428955589997,5.852857915390051,5.03746384358907,8.527035595653459,6.167865486586031,0.0,5.176149732573829,1
136,9.514166918243964,9.906028820776983,,1.6094379124341003,4.1588830833596715,4.219507705176107,64.0,8.128093929278132,5.765981455647145,5.571751816794527,5.441884796681891,8.228569342298663,6.22776318953117,0.0,5.19295685089021,1
137,10.185770576319413,9.36089946691998,9.609065483921254,1.9459101490553132,3.8501476017100584,3.970291913552122,43.0,8.394199604383964,5.5361216183290525,5.348330176898385,4.979680164973569,8.453445290989062,6.2359536524415695,0.0,5.017279836814924,1
138,10.483587248248515,9.843863867115681,9.734059515913843,1.9459101490553132,4.248495242049359,4.330733340286331,66.0,8.691967729864354,5.613359752041069,6.036736080760959,5.7291499305621105,8.782412223308699,6.238890870942033,0.0,5.19295685089021,1
