row_id,y_true,oof_pred
284,0,0.38610149707948926
285,0,0.5472856598810218
286,0,0.5728149026125227
287,0,0.35884360259961146
288,0,0.24148041720449853
289,1,0.4214461652986655
290,0,0.3256036457035194
291,0,0.6104274211511441
292,1,0.6225421267345599
293,0,0.706851151395895
294,0,0.3930310339130483
295,0,0.4681481192828112
296,0,0.0
297,0,0.6425747136004542
298,1,0.7893592189883514
299,1,0.4488779569583756
300,0,0.23796676615221668
301,0,0.2261094207423106
302,0,0.7914107248500103
303,0,0.5260524468286197
304,0,0.3206925757879283
305,0,0.0
306,0,0.5110764248988457
307,0,0.47341109686511124
308,0,0.0
309,0,0.0
310,0,0.0
311,0,0.5623584983192929
312,0,0.5671496929604538
313,1,0.0
314,0,0.31012186907947137
315,0,0.30623781884712153
316,0,0.4909455870900735
317,0,0.0
318,0,0.3765352964606239
319,0,0.0
320,0,0.0
321,0,0.0
322,0,0.0
323,0,0.5046226306370618
324,0,0.4417959914974974
325,0,0.0
326,0,0.19532271863420367
327,0,0.19181867920566437
328,1,0.0
329,0,0.0
330,0,0.0
331,0,0.0
332,0,0.0
333,0,0.2611678123556116
334,0,0.4303283668755603
335,0,0.5812396371193991
336,0,0.7039581287427783
337,0,0.2952934552541828
338,0,0.18219751591125566
339,0,0.2799683231698543
340,0,0.33697539865445847
341,0,0.4301436772343743
342,0,0.0
343,1,0.0
344,1,0.6196665837841058
345,0,0.5462531673575112
346,0,0.2213875465620849
347,1,0.0
348,0,0.19984887805181495
349,0,0.42016301832784053
350,1,0.6923459845548094
351,0,0.0
352,0,0.0
353,0,0.0
354,0,0.40562501332875456
355,0,0.20488281943850728
356,0,0.496872132111595
357,0,0.41700745560219
358,0,0.0
359,0,0.5832595891663764
360,0,0.5495827669454261
361,0,0.0
362,0,0.4755439772581498
363,0,0.250454049439268
364,0,0.0
365,0,0.7491776064175601
366,0,0.30670787573377
367,1,0.4971680220033482
368,1,0.737728619388505
369,0,0.24918370584553504
370,0,0.42085524762336923
371,0,0.328469494545377
372,0,0.39406110228643065
373,0,0.7643952737889336
374,0,0.0
375,0,0.5613341638520091
376,1,0.0
377,0,0.0
378,0,0.0
379,0,0.4030958679034119
380,1,0.5052760205870173
381,0,0.5878134597974961
382,1,0.0
383,0,0.32737696885021894
384,0,0.21162029163989726
385,0,0.2087207193787618
386,0,0.33437349613460055
387,0,0.0
388,0,0.0
389,0,0.6470360167439531
390,0,0.7856937774684063
391,0,0.4102383231387803
392,0,0.3513135029055624
393,1,0.6285954690963197
394,0,0.5934012780029261
395,0,0.4828084515195524
396,0,0.17540867359913048
397,0,0.0
398,1,0.823883829698002
399,1,0.7456201657265034
400,0,0.6024237648316136
401,0,0.4429793163414175
402,0,0.0
403,0,0.0
404,1,0.6167502192221507
405,0,0.5403625596524584
406,0,0.0
407,0,0.47491726168893716
408,0,0.0
409,0,0.6905762663113777
410,0,0.5654346694775702
411,0,0.0
412,1,0.7495149713888826
413,0,0.47209257746264677
414,0,0.0
415,0,0.24402875356377443
416,1,0.6873706883824899
417,0,0.0
418,0,0.7260459120845921
419,0,0.35837151561127717
420,1,0.0
421,0,0.0
422,0,0.3347613563621077
423,1,0.5401666433490144
424,0,0.8162579565035559
425,0,0.26478115890083376
426,0,0.0
427,0,0.0
428,0,0.0
429,0,0.7309926087509838
430,0,0.30205670913855065
431,0,0.21679889778838016
432,0,0.0
433,0,0.3338741913123792
434,1,0.0
435,0,0.401587177420869
436,0,0.5967928031573093
437,0,0.0
438,0,0.30899482081000174
439,0,0.0
440,1,0.71916812229161
441,0,0.42868812998640254
442,0,0.47447217768653493
443,0,0.3615527767062203
444,0,0.0
445,0,0.0
446,0,0.5376693227217646
447,0,0.5770066569396656
448,0,0.6757100728381147
449,0,0.7352004641473107
450,0,0.5343296953736739
451,1,0.6950592797078554
452,0,0.0
453,0,0.5192544480840737
454,0,0.4083216403452845
455,0,0.5273276263505882
456,0,0.0
457,0,0.0
458,0,0.0
459,1,0.0
460,0,0.4103506218127609
461,0,0.22928418003963016
462,0,0.0
463,0,0.6248553756782006
464,0,0.0
465,0,0.0
466,1,0.7162161223886566
467,0,0.6247906751312653
468,0,0.5146508778616287
469,0,0.7722067311470475
470,0,0.18172272131624212
471,1,0.7348969998743207
472,1,0.6452509292344731
473,0,0.5393782642832976
474,0,0.0
475,0,0.5011201643049402
476,0,0.4379435590320356
477,0,0.591084029931096
478,1,0.623314502493423
479,0,0.0
480,1,0.7787162598350299
481,0,0.24840284716668856
482,1,0.6639348371719919
483,0,0.2073598147872372
484,0,0.19215973199324388
485,0,0.4025858237876049
486,0,0.0
487,0,0.7665855839094421
488,0,0.6860414515856164
489,1,0.0
490,0,0.0
491,0,0.6450545263790428
492,0,0.1799972096509616
493,0,0.33759555031751
494,0,0.0
495,0,0.7356591693535863
496,0,0.4077620562991535
497,1,0.0
498,0,0.6611135361158312
499,0,0.5219250563473421
500,0,0.5314883854970849
501,0,0.1485152744258803
502,0,0.0
503,0,0.4224522497945129
504,0,0.0
505,0,0.4157645350020107
506,0,0.5950286761714196
507,0,0.22652382100729274
508,0,0.0
509,0,0.565090130039826
510,0,0.5828138477186535
511,0,0.4821515395376257
512,0,0.40639039561914647
513,0,0.0
514,1,0.0
515,0,0.5298211543661708
516,0,0.0
517,0,0.4217637755978385
518,0,0.6893456430056708
519,0,0.3386993697414591
520,0,0.0
521,0,0.4231796239008643
522,0,0.0
523,0,0.3942229811407638
524,0,0.0
525,0,0.6662319233021077
526,0,0.0
527,0,0.267599932731378
528,0,0.7001337784768223
529,0,0.5492125845122235
530,0,0.23593372647907454
531,0,0.5166307043536529
532,0,0.46597152107951545
533,0,0.3935245890363053
534,0,0.4200618300131338
535,0,0.27778287781104055
536,0,0.2270571223711585
537,0,0.5660516561951223
538,0,0.5873267831628322
539,0,0.4903160599645495
540,0,0.0
541,0,0.0
542,0,0.0
543,0,0.27728366789339887
544,0,0.389828285611683
545,0,0.0
546,0,0.46658412937070626
547,1,0.5934139109952221
548,0,0.45752808817986107
549,0,0.6013048325386319
550,0,0.0
551,1,0.407621821322318
552,0,0.0
553,0,0.0
554,0,0.5905932069483095
555,0,0.19527385990319615
556,0,0.44401389420543985
557,0,0.28545842338501315
558,0,0.4645543715298246
559,0,0.3292742097730126
560,0,0.0
561,0,0.0
562,1,0.4619998116749947
563,1,0.0
564,0,0.6727661672444347
565,0,0.21368110063269918
566,0,0.7779476678834519
567,0,0.4170290497797637
568,0,0.5354743100961221
569,0,0.10559359884083454
570,0,0.0
571,0,0.0
572,0,0.43371480891694136
573,1,0.0
574,0,0.6073419892494172
575,0,0.5103997983352997
576,0,0.0
577,0,0.0
578,1,0.0
579,0,0.5093329326268188
580,0,0.43406177258008327
581,0,0.0
582,0,0.6953226387003226
583,0,0.0
584,1,0.5697098024277205
585,0,0.4673193943706866
586,1,0.0
587,1,0.6897364752852364
588,0,0.6346122747023224
589,0,0.4078457758659552
590,0,0.5402432964216726
591,0,0.5654039237869464
592,1,0.7334991493018562
593,0,0.5060700096895276
594,1,0.7271812114073859
595,0,0.4938169000944242
596,0,0.5755104257811539
597,0,0.0
598,0,0.5249934102295889
599,0,0.4661090167497342
600,0,0.0
601,0,0.7076733338002315
602,0,0.5378207015336272
603,0,0.4945301050541439
604,0,0.4220050059309074
605,0,0.4646550171095414
606,1,0.41067994045925116
607,0,0.0
608,0,0.5419823949299725
609,0,0.0
610,0,0.28552521320877244
611,0,0.0
612,0,0.34263637867012087
613,0,0.0
614,0,0.23332532770287703
615,1,0.5518338001788043
616,0,0.0
617,0,0.6517351993953397
618,1,0.0
619,0,0.0
620,0,0.7374919888658604
621,0,0.22932318169042398
622,0,0.6188182200719934
623,0,0.7324682097230111
624,0,0.7348948457983078
625,0,0.0
626,1,0.6311692874300315
627,1,0.0
628,0,0.16398438760596118
629,0,0.0
630,0,0.19998317764844697
631,0,0.5753867379837689
632,0,0.22887523291952988
633,0,0.264349555011224
634,0,0.4212621968437368
635,0,0.0
636,0,0.7309548275027551
637,0,0.28138817952742723
638,0,0.307386879858581
639,0,0.7732976290479113
640,0,0.38335070385814374
641,0,0.5733960687840648
642,0,0.5718012519840119
643,1,0.0
644,0,0.5780398163529192
645,0,0.0
646,0,0.4874640800789709
647,0,0.0
648,1,0.5450536938724004
649,1,0.0
650,0,0.251147652907011
651,1,0.7779315673635794
652,0,0.0
653,1,0.7981656691552614
654,0,0.0
655,0,0.0
656,0,0.36044051607963656
657,0,0.3009657309987278
658,1,0.3944502495799856
659,0,0.5674061483297388
660,0,0.39148944251208484
661,0,0.4520959830870861
662,0,0.0
663,0,0.41899841392084286
664,0,0.20416902297943515
665,1,0.5998493709836437
666,0,0.2132789778919042
667,0,0.39953303954231356
668,1,0.5787432601172773
669,0,0.31151966594278324
670,0,0.5386254974056595
671,1,0.0
672,0,0.0
673,0,0.0
674,0,0.5089752475219637
675,1,0.2912245939460547
676,0,0.597188547571134
677,0,0.40098916252176986
678,0,0.2544455643677283
679,1,0.3197540897805897
680,0,0.4408366361417593
681,1,0.0
682,1,0.5682410179663699
683,0,0.5600344044555562
684,0,0.5503938416238282
685,0,0.7597712241114161
686,0,0.4633272986027285
687,0,0.525190490937899
688,0,0.5846546496434012
689,0,0.7048768208306919
690,0,0.0
691,1,0.0
692,0,0.8348038882478924
693,0,0.4383997849088847
694,1,0.0
695,1,0.6718970025844793
696,0,0.3500009222044505
697,0,0.531085008954733
698,0,0.0
699,0,0.5913664501486917
700,1,0.37519273975912915
701,1,0.5530255490515557
702,1,0.0
703,1,0.5973354412265215
704,0,0.5290279916151129
705,0,0.4102480504085394
706,0,0.4942082665207876
707,0,0.17997887054161443
708,0,0.0
709,0,0.573404168664796
710,0,0.5476344296258757
711,0,0.5336066830641345
712,1,0.660147844716713
713,0,0.1606487066110683
714,1,0.7484235222923776
715,0,0.17154946271731764
716,0,0.0
717,1,0.5353638957047024
718,1,0.0
719,0,0.3849086676806232
720,0,0.3997183848228623
721,0,0.5149252239279973
722,0,0.2566502457124042
723,0,0.5968990281557003
724,1,0.45631975308100525
725,0,0.0
726,0,0.6841022327321153
727,1,0.0
728,0,0.5644788231820159
729,0,0.4115502798192633
730,0,0.44205836447720986
731,0,0.28082087481054585
732,0,0.6923609227151988
733,0,0.16239272453356013
734,0,0.0
735,0,0.22375374946112522
736,0,0.49265837901132437
737,1,0.7392226575553913
738,0,0.0
739,0,0.4148629464299374
740,0,0.0
741,0,0.6223372636266701
742,1,0.49265289613238894
743,0,0.0
744,0,0.4501799138742756
745,0,0.3702387224847673
746,0,0.5724804581085284
747,1,0.26138653518912824
748,0,0.41342052222214953
749,1,0.49484073473707235
750,0,0.22421300995434104
751,0,0.4709741165240422
752,1,0.749376614358386
753,0,0.0
754,0,0.09719888790933284
755,0,0.6165422210817808
756,0,0.0
757,1,0.3772494784558418
758,0,0.1767410022863986
759,0,0.4022953296567287
760,0,0.6438068776063309
761,0,0.5593433214245388
762,0,0.5740119631584225
763,0,0.0
764,1,0.5882803566293384
765,1,0.24414779174548532
766,1,0.0
767,0,0.388655024220521
768,0,0.549214369950778
769,0,0.622053903797138
770,0,0.0
771,0,0.0
772,1,0.8605976508649094
773,1,0.7390729164187989
774,0,0.2598896797469232
775,1,0.0
776,0,0.5103700396829165
777,1,0.7124746486830679
778,0,0.5567914048325564
779,0,0.6626948801378991
780,0,0.0
781,0,0.6340738604212086
782,0,0.3587659171877589
783,1,0.4956138966038788
784,0,0.582289726217407
785,0,0.6500269248841475
786,1,0.5571598529355875
787,0,0.0
788,0,0.4662057183937153
789,0,0.6927702304079619
790,1,0.5729415298232483
791,1,0.5029428161821936
792,0,0.4644399489657761
793,0,0.15115437972233345
794,0,0.6108272736074096
795,0,0.5238102865054388
796,0,0.4652704326036522
797,1,0.0
798,0,0.0
799,0,0.7271692196917936
800,0,0.0
801,1,0.3421105545459141
802,0,0.31757380584039663
803,0,0.6331300336093346
804,1,0.6428892269547328
805,1,0.5660065416009922
806,0,0.3740057395007522
807,0,0.0
808,0,0.24191202479036122
809,0,0.2309270743854498
810,0,0.23973775007560416
811,0,0.4101897898552783
812,1,0.0
813,0,0.5709938652307164
814,0,0.523263958964276
815,0,0.47050751224161624
816,0,0.15275322635872324
817,1,0.0
818,0,0.5719368219233161
819,0,0.5388411912792435
820,0,0.601509620204081
821,0,0.5500013505377562
822,0,0.4317439999064484
823,0,0.1872474222011161
824,0,0.2550367576672098
825,0,0.49890542342413957
826,1,0.44894829189721847
827,0,0.0
828,0,0.0
829,0,0.11133187525591054
830,0,0.5594419656912931
831,0,0.0
832,0,0.15532805310512005
833,0,0.0
834,0,0.4743687605917727
835,0,0.5049119835150708
836,0,0.587366972863202
837,1,0.5339630489860421
838,0,0.389209858615703
839,0,0.6948258943152626
840,0,0.3597363752035959
841,0,0.44866436120028197
842,0,0.30500677160672585
843,0,0.4405981070876288
844,0,0.5186221533601727
845,0,0.2310464767985248
846,0,0.0
847,0,0.6985931723660286
848,0,0.2483217337260133
849,0,0.3800300385794575
850,0,0.34776050119102764
851,1,0.5304423435485262
852,0,0.20623969779453788
853,0,0.0
854,0,0.0
855,0,0.6691092832204557
856,0,0.2882960770096094
857,0,0.4660563552390946
858,0,0.3864626634475985
859,0,0.3728313360481147
860,1,0.0
861,0,0.49657204957691214
862,1,0.612718691219996
863,0,0.2033772058191101
864,0,0.21916525744844212
865,0,0.7074788019326198
866,0,0.5036318156562345
867,0,0.3176166321801016
868,0,0.35532241710768714
869,0,0.16731973664873062
870,0,0.330288175022853
871,0,0.3364079483301631
872,0,0.0
873,1,0.7995303203423549
874,0,0.35624553502637635
875,0,0.6026204061359262
876,0,0.5668381775353912
877,0,0.24741860291850398
878,0,0.0
879,0,0.747485816875582
880,0,0.29394922468957096
881,0,0.0
882,0,0.0
883,0,0.4719630655801736
884,0,0.6767808262979493
885,0,0.5691607415712625
886,0,0.1441049511619779
887,0,0.8061082089724187
888,1,0.5592823616491098
889,0,0.6928419838768214
890,0,0.0
891,0,0.27886812918578363
892,0,0.23400873088856905
893,0,0.5566895789900768
894,0,0.0
895,0,0.27047349142494936
896,1,0.4102629588031842
897,0,0.4761085374749868
898,0,0.0
899,0,0.2277176585720957
900,0,0.41092685015778874
901,0,0.0
902,0,0.3760925852788519
903,0,0.6285818579806628
904,0,0.0
905,0,0.7046881927728135
906,0,0.2017233517390743
907,0,0.49636280419346335
908,1,0.0
909,0,0.35524480932412417
910,1,0.7354740168962656
911,0,0.4662078549102133
912,1,0.0
913,0,0.4239372521553372
914,0,0.46319831190573163
915,0,0.7551221670783586
916,1,0.5773825275664524
917,1,0.8259931551184614
918,0,0.3266429519644487
919,0,0.09765523943022203
920,0,0.20270134115882882
921,1,0.530355119040193
922,0,0.1729014896827522
923,0,0.6696272941499561
924,0,0.0
925,0,0.0
926,0,0.5500030089465417
927,0,0.5730133019571784
928,0,0.7714166997829488
929,0,0.30715346460253506
930,0,0.17662785948365456
931,0,0.5964958967759588
932,0,0.2634620807333018
933,0,0.0
934,0,0.33988992013633756
935,0,0.7065580948515451
936,0,0.5332265917053389
937,1,0.5443436945592257
938,0,0.09411550450313691
939,0,0.6258976568005143
940,1,0.6413842096621293
941,0,0.0
942,0,0.1056719875823608
943,0,0.0
944,0,0.6880313501269717
945,0,0.24450055785785962
946,0,0.08489900168089926
947,0,0.7473387947349511
948,0,0.36608435371460746
949,0,0.4481344773310438
950,0,0.5707721517824014
951,0,0.619676105031554
952,1,0.5530841109647522
953,0,0.6467471007750422
954,0,0.26257721880648843
955,1,0.26108973936752633
956,0,0.20462349267857705
957,0,0.7155768657510835
958,0,0.3598197787306328
959,0,0.633948411547834
960,0,0.4440805266955058
961,0,0.38127161234889284
962,0,0.2898517408919083
963,1,0.5549274852864536
964,0,0.33602215636273736
965,0,0.8042751723591315
966,1,0.6197371099125457
967,0,0.0
968,0,0.47826020483236265
969,0,0.1792941349913101
970,1,0.5957529989804456
971,0,0.5994664164816385
972,0,0.637774727783498
973,0,0.0
974,0,0.17583900658178403
975,1,0.0
976,0,0.4874971732852814
977,0,0.7367283076204645
978,0,0.1629958636757492
979,0,0.23464971993286726
980,0,0.5785291271531645
981,0,0.0
982,0,0.0
983,0,0.4086352041299508
984,0,0.757769985322652
985,1,0.8315342451549226
986,0,0.5824362056839598
987,0,0.0
988,1,0.7189521314801721
989,1,0.43479581917286697
990,0,0.5229302584372078
991,0,0.7416454276220639
992,0,0.7082885725798858
993,0,0.3127600699292684
994,0,0.39759253313887855
995,0,0.525083987368711
996,0,0.2566023740763978
997,0,0.0
998,0,0.0
999,0,0.3941085876021456
1000,0,0.32346028935472954
1001,1,0.0
1002,0,0.2683725688662787
1003,0,0.0
1004,1,0.782476716555579
1005,0,0.41277346525103586
1006,0,0.0
1007,0,0.0
1008,0,0.12805747379209634
1009,0,0.4081997200987181
1010,1,0.7420895503816836
1011,0,0.2190864840712139
1012,0,0.4774958664321294
1013,1,0.7050686804131306
1014,0,0.7290144670051898
1015,0,0.23139300371214705
1016,0,0.3899970651448556
1017,1,0.7028162324722826
1018,0,0.4921174824753143
1019,1,0.0
1020,0,0.0
1021,0,0.5193815742976006
1022,0,0.38382832651902976
1023,0,0.0
1024,0,0.4205497207490797
1025,0,0.0
1026,1,0.7827997016373593
1027,0,0.2762474127518015
1028,0,0.48301851594619166
1029,0,0.0
1030,1,0.33379619419349105
1031,1,0.6739959556472612
1032,1,0.0
1033,0,0.29071257252944566
1034,0,0.0
1035,0,0.672423896730544
1036,1,0.6243357902538023
1037,0,0.4348373232618553
1038,0,0.0
1039,0,0.2138975138651945
1040,0,0.5934636022708895
1041,0,0.0
1042,0,0.2941976697397295
1043,0,0.0
1044,0,0.6209909434696643
1045,0,0.6505307607303047
1046,0,0.1837537561789152
1047,1,0.0
1048,0,0.3364776157287178
1049,0,0.49500700850818175
1050,0,0.14272182791696658
1051,0,0.0
1052,0,0.6953919067291732
1053,0,0.21887055411935163
1054,1,0.8965402964898204
1055,0,0.3836460494476489
1056,1,0.7004239020307523
1057,0,0.41633370494455824
1058,0,0.743453766753992
1059,0,0.4867369777782731
1060,0,0.12947654165372197
1061,1,0.7810656417996267
1062,0,0.7363114477116877
1063,0,0.3725310523558082
1064,0,0.6551357313084444
1065,1,0.3216566728820239
1066,1,0.452505848782172
1067,0,0.0
1068,0,0.19191624049591
1069,0,0.526578200079975
1070,0,0.21494869203325406
1071,0,0.0
1072,0,0.2595011675231866
1073,0,0.0
1074,0,0.44764497745207144
1075,0,0.1763233572306849
1076,0,0.7108390910044946
1077,1,0.6988952743385772
1078,1,0.11268676630830467
1079,0,0.5270561924136079
1080,1,0.6660925184804982
1081,0,0.6778309462886363
1082,0,0.6006416697931096
1083,0,0.6011559810044014
1084,1,0.21947643897032798
1085,0,0.1679712704924068
1086,0,0.0
1087,1,0.0
1088,0,0.4268989229297149
1089,1,0.6740806285558494
1090,0,0.0
1091,0,0.5175137973276551
1092,0,0.27059834549551937
1093,0,0.0
1094,0,0.767999545013331
1095,0,0.0
1096,0,0.31464565338275696
1097,0,0.2047160547875188
1098,0,0.604579390198223
1099,0,0.21226466381117992
1100,0,0.0777956833927346
1101,0,0.5128017108600518
1102,1,0.4911582130530584
1103,0,0.5999164803974167
1104,0,0.4003413275802502
1105,0,0.39124387490809664
1106,0,0.7391329511159107
1107,0,0.2553622669669123
1108,0,0.4635477507930406
1109,0,0.0
1110,0,0.0
1111,0,0.41174097541769417
1112,0,0.6053035615579603
1113,0,0.8219286971621594
1114,0,0.683982532059717
1115,0,0.5816844772619089
1116,0,0.25405608350443676
1117,0,0.7686798508472379
1118,1,0.7285017627185885
1119,0,0.5482193377829434
1120,0,0.4180046058479495
1121,0,0.5857247471621958
1122,0,0.47790602513745045
1123,1,0.7944265997883924
1124,0,0.0
1125,0,0.3478725873384337
1126,0,0.39899748795995904
1127,1,0.34992442371947297
1128,0,0.48275641458878943
1129,0,0.0
1130,0,0.0
1131,0,0.2487829073911823
1132,0,0.33816579232943067
1133,0,0.596580599373672
1134,0,0.1306941534899015
1135,0,0.3710795459056775
1136,0,0.0
1137,0,0.35294893383627957
1138,0,0.0
1139,1,0.0
1140,0,0.7623236582481219
1141,0,0.37309322048612603
1142,0,0.0
1143,0,0.0
1144,0,0.31675988436046953
1145,1,0.5716534093816332
1146,0,0.5551947055201762
1147,0,0.458145388625091
1148,1,0.6238341676517278
1149,0,0.0
1150,1,0.4718484762566908
1151,0,0.49281513347016503
1152,0,0.5781646952212822
1153,0,0.5875137549615632
1154,0,0.5257997206936309
1155,0,0.0
1156,0,0.0
1157,1,0.44447590353080024
1158,0,0.0
1159,0,0.5524480374162737
1160,1,0.4437610367204755
1161,0,0.4757207709473666
1162,0,0.604197096887714
1163,0,0.3942365820049508
1164,0,0.5195107452535233
1165,0,0.5404892147700207
1166,0,0.6306005659228111
1167,1,0.7660729803219517
1168,1,0.0
1169,0,0.531363464873592
1170,0,0.4453283174336393
1171,0,0.4054703321404503
1172,0,0.0
1173,1,0.0
1174,0,0.0
1175,0,0.5863683650653124
