id,tx_count,income_count,expense_count,sum_income,sum_expense_abs,mean_abs_amount,std_abs_amount,min_abs_amount,max_abs_amount,active_days,amt_p50,amt_p75,amt_p90,ewm_income,ewm_expense_abs,ewm_tx,ewm_income_expense_ratio,record_dt,last_tx_days_before_record,first_tx_days_before_record,span_days,has_statement
26,35.0,2,33,9551.439999999999,10658.779999999999,577.4348571428571,1069.939596138276,6.24,5274.36,32.0,360.08,490.855,510.52799999999996,3625.8395955109054,3807.308360919346,12.768778421693249,0.9523367302551188,2007-07-27 00:27:30+00:00,25.01909722222222,185.01909722222226,160.0,1
27,35.0,2,33,8468.82,9321.359999999999,508.29085714285713,942.5055131727393,50.95,4395.52,35.0,261.88,336.23,501.094,4227.937079482517,3045.0858161763217,11.672178240686975,1.3884459534843219,2005-09-02 00:40:23+00:00,3.0280439814814817,180.02804398148152,177.00000000000003,1
28,29.0,3,26,7849.59,4971.42,442.1037931034483,763.4069335289656,2.72,2706.93,27.0,241.85,316.84,827.2819999999986,2611.783786897015,1356.6535903265649,7.710891543189936,1.9251663103389003,2007-03-03 00:47:16+00:00,31.032824074074075,168.03282407407409,137.0,1
29,63.0,6,57,35610.17,29545.74,1034.2207936507937,1766.169949933856,12.9,6700.17,58.0,335.19,479.28,3605.728000000003,10064.277917171712,5777.445119054459,13.97870881779569,1.7419945511864663,2007-08-27 00:20:39+00:00,30.014340277777777,197.0143402777778,167.0,1
30,83.0,6,77,51750.83,22442.8,893.899156626506,2197.741829849173,1.74,9010.0,71.0,262.89,358.295,741.8319999999997,18309.63403144732,6253.6314690744475,25.087628287887878,2.927840267209924,2010-09-13 00:12:20+00:00,7.0085648148148145,181.00856481481483,174.00000000000003,1
31,95.0,6,89,22022.739999999998,31384.329999999998,562.1796842105263,990.4971791516348,0.29,4014.63,89.0,275.46,334.78999999999996,1518.9340000000143,8831.569159216942,12449.021013863023,40.902128997023546,0.7094187687033586,2004-08-02 00:40:04+00:00,1.027824074074074,180.0278240740741,179.00000000000003,1
32,67.0,6,61,28899.899999999998,22066.489999999998,777.8591379310345,1483.8435336808755,2.25,5916.08,58.0,294.62,423.14250000000004,1904.7760000000076,10133.588086693115,8420.180820918427,25.648214628489896,1.1923787007531934,2009-12-22 00:01:10+00:00,12.037280092592594,180.03300925925927,174.00000000000003,0
33,82.0,6,76,25270.99,27874.74,648.1186585365854,1160.7829272965366,0.92,4599.38,73.0,267.515,391.7375,2116.6050000000027,7321.820089620221,8916.116411746667,26.776955756137983,0.8211893779195146,2006-01-26 00:12:39+00:00,24.008784722222224,199.00878472222223,175.00000000000003,1
34,59.0,4,55,17135.42,19055.039999999997,613.3976271186441,1138.9034976320033,2.53,4448.75,55.0,256.21,354.28,858.8180000000041,5209.85915135542,7194.667952524475,23.986417731415173,0.7241278104470933,2004-07-02 00:07:28+00:00,0.005185185185185185,180.0051851851852,180.00000000000003,1
35,67.0,6,61,28899.899999999998,22066.489999999998,777.8591379310345,1483.8435336808755,2.25,5916.08,58.0,294.62,423.14250000000004,1904.7760000000076,10133.588086693115,8420.180820918427,25.648214628489896,1.1923787007531934,2009-04-19 00:39:33+00:00,12.037280092592594,180.03300925925927,174.00000000000003,0
36,67.0,6,61,25749.17,26893.23,785.7074626865672,1288.1843315847439,2.44,4518.75,61.0,314.06,417.72,3429.206,9862.172090095897,9775.908293473432,27.694296596097633,1.0088241208932018,2006-11-02 00:20:50+00:00,1.0144675925925926,180.0144675925926,179.00000000000003,1
37,40.0,2,38,7552.5,8237.369999999999,394.74675,800.123561779559,7.76,4174.5,39.0,209.84,336.6,405.36400000000003,2372.7250843523907,3782.818335659957,16.2948082646163,0.6272373859418869,2003-10-03 00:37:40+00:00,6.026157407407408,180.02615740740742,174.00000000000003,1
38,67.0,6,61,45358.13,27190.130000000005,1082.8098507462685,2159.596132227458,1.65,7978.67,60.0,306.06,381.6,3541.727999999999,17104.76021876029,9136.601900319043,24.214431289127067,1.872113987823307,2006-11-02 00:29:06+00:00,2.020208333333333,180.02020833333336,178.00000000000003,1
39,95.0,6,89,43185.670000000006,26697.71,735.6145263157895,1721.9571542336728,0.8,7901.46,71.0,287.8,372.78,476.81000000000023,16474.37542651782,13523.315768957034,44.016701634152696,1.2182201250032916,2008-05-02 00:34:41+00:00,0.024085648148148148,180.02408564814817,180.00000000000003,1
40,40.0,2,38,8528.0,9747.52,456.88800000000003,915.3611310274746,0.0,4575.2,39.0,248.88,347.065,518.979,2464.4142181268553,4036.926157400899,15.698667846794876,0.6104679952118628,2009-04-27 00:22:44+00:00,24.01578703703704,193.01578703703706,169.0,1
41,57.0,6,51,24015.28,16072.869999999997,703.3008771929825,1156.8902334711804,7.01,4565.53,48.0,329.48,518.46,1925.7499999999955,9246.110735134776,6993.2014792131895,23.969454034438115,1.322157063916749,2004-05-02 00:56:48+00:00,0.03944444444444444,180.03944444444446,180.00000000000003,1
42,101.0,6,95,37010.75,29306.059999999998,656.6020792079207,1471.949253999823,1.44,6541.5,85.0,258.52,346.0,667.91,10766.055206654746,8801.521365970166,29.10328909052661,1.2232038938495533,2006-12-29 00:36:11+00:00,21.025127314814814,180.02512731481482,159.0,1
43,50.0,5,45,31918.760000000002,19098.41,1020.3434,1946.3893767824231,8.45,7151.88,47.0,289.41999999999996,462.1325,4091.299000000003,13886.356166021162,7249.457096601531,17.308099750940393,1.9155029102152958,2007-02-02 00:47:26+00:00,22.032939814814817,175.03293981481482,153.0,1
44,79.0,6,73,21561.63,21249.9,541.9181012658228,941.9053507325756,1.09,3980.08,71.0,283.0,353.42,510.778,8504.884610596435,9941.818178197354,36.48230009520716,0.8554657164469021,2006-09-02 00:38:59+00:00,0.02707175925925926,180.0270717592593,180.00000000000003,1
45,35.0,4,31,13864.34,6970.25,595.274,1057.5477781258037,11.66,3734.33,31.0,295.09,334.83500000000004,1992.9460000000036,4823.273092360843,2688.8645363297196,13.177370730659428,1.7937954951589252,2008-10-23 00:39:58+00:00,17.02775462962963,190.02775462962964,173.0,1
46,38.0,2,36,12494.4,12216.83,650.2955263157895,1426.7154140224234,0.57,6852.0,37.0,291.65999999999997,345.1275,500.7610000000001,4539.24067144627,3747.142593471882,11.437622120795142,1.2113872259236542,2005-11-22 00:40:44+00:00,18.028287037037035,194.02828703703705,176.00000000000003,1
47,67.0,6,61,28899.899999999998,22066.489999999998,777.8591379310345,1483.8435336808755,2.25,5916.08,58.0,294.62,423.14250000000004,1904.7760000000076,10133.588086693115,8420.180820918427,25.648214628489896,1.1923787007531934,2007-11-30 00:13:03+00:00,12.037280092592594,180.03300925925927,174.00000000000003,0
48,67.0,6,61,28899.899999999998,22066.489999999998,777.8591379310345,1483.8435336808755,2.25,5916.08,58.0,294.62,423.14250000000004,1904.7760000000076,10133.588086693115,8420.180820918427,25.648214628489896,1.1923787007531934,2006-12-02 00:29:52+00:00,12.037280092592594,180.03300925925927,174.00000000000003,0
49,67.0,6,61,28899.899999999998,22066.489999999998,777.8591379310345,1483.8435336808755,2.25,5916.08,58.0,294.62,423.14250000000004,1904.7760000000076,10133.588086693115,8420.180820918427,25.648214628489896,1.1923787007531934,2008-05-01 00:00:56+00:00,12.037280092592594,180.03300925925927,174.00000000000003,0
50,67.0,6,61,28899.899999999998,22066.489999999998,777.8591379310345,1483.8435336808755,2.25,5916.08,58.0,294.62,423.14250000000004,1904.7760000000076,10133.588086693115,8420.180820918427,25.648214628489896,1.1923787007531934,2009-05-14 00:38:42+00:00,12.037280092592594,180.03300925925927,174.00000000000003,0
51,68.0,6,62,12508.130000000001,20706.27,488.44705882352946,656.421004952964,0.0,3133.75,60.0,284.605,460.6475,1517.6860000000024,4442.991029325247,9482.67163169256,30.64893225591261,0.4685378975347076,2012-04-15 00:51:25+00:00,8.03570601851852,181.03570601851854,173.0,1
52,57.0,5,52,31285.32,22056.66,935.8242105263158,1788.1507580238417,5.14,6669.83,49.0,324.22,450.05,3329.599999999999,11019.851163013815,6818.103258567344,18.459342006128594,1.616263459953724,2009-07-22 00:00:58+00:00,12.000671296296298,187.00067129629633,175.00000000000003,1
53,41.0,2,39,14505.75,12644.960000000001,662.2124390243903,1577.908044807714,2.8,7261.5,38.0,301.94,449.66,493.01,5356.430503941594,5407.9517320829,19.574028089412455,0.9904730606533239,2009-03-18 00:53:51+00:00,13.037395833333333,180.03739583333336,167.0,1
54,67.0,6,61,28899.899999999998,22066.489999999998,777.8591379310345,1483.8435336808755,2.25,5916.08,58.0,294.62,423.14250000000004,1904.7760000000076,10133.588086693115,8420.180820918427,25.648214628489896,1.1923787007531934,2007-10-03 00:44:21+00:00,12.037280092592594,180.03300925925927,174.00000000000003,0
55,67.0,6,61,28899.899999999998,22066.489999999998,777.8591379310345,1483.8435336808755,2.25,5916.08,58.0,294.62,423.14250000000004,1904.7760000000076,10133.588086693115,8420.180820918427,25.648214628489896,1.1923787007531934,2010-07-18 00:25:20+00:00,12.037280092592594,180.03300925925927,174.00000000000003,0
56,67.0,6,61,28899.899999999998,22066.489999999998,777.8591379310345,1483.8435336808755,2.25,5916.08,58.0,294.62,423.14250000000004,1904.7760000000076,10133.588086693115,8420.180820918427,25.648214628489896,1.1923787007531934,2002-08-02 00:42:02+00:00,12.037280092592594,180.03300925925927,174.00000000000003,0
57,40.0,1,39,5743.5,17669.09,585.31475,1095.6880436487422,1.45,5743.5,38.0,272.85,370.605,710.6460000000027,1687.6142068431416,8275.86621928492,17.8833508412209,0.20391994772831895,2007-06-02 00:24:03+00:00,5.0167013888888885,180.01670138888892,175.00000000000003,1
58,71.0,6,65,34929.37,26232.21,861.4307042253521,1598.3281244782213,0.0,6198.29,62.0,316.93,554.93,2122.57,12094.455800008687,7982.469174250576,25.280868032795837,1.5151271537661979,2009-07-19 00:27:14+00:00,12.018912037037039,184.01891203703707,172.0,1
59,42.0,5,37,19086.0,12709.710000000001,757.0407142857143,1260.1131431244924,11.53,4265.62,38.0,294.31,365.965,3497.54,8473.957647693052,4879.091715058478,19.43400879725877,1.7367899893210939,2006-09-02 00:38:50+00:00,1.0269675925925925,180.02696759259263,179.00000000000003,1
60,67.0,6,61,28899.899999999998,22066.489999999998,777.8591379310345,1483.8435336808755,2.25,5916.08,58.0,294.62,423.14250000000004,1904.7760000000076,10133.588086693115,8420.180820918427,25.648214628489896,1.1923787007531934,2007-01-02 00:20:41+00:00,12.037280092592594,180.03300925925927,174.00000000000003,0
61,67.0,6,61,28899.899999999998,22066.489999999998,777.8591379310345,1483.8435336808755,2.25,5916.08,58.0,294.62,423.14250000000004,1904.7760000000076,10133.588086693115,8420.180820918427,25.648214628489896,1.1923787007531934,2008-07-31 00:08:42+00:00,12.037280092592594,180.03300925925927,174.00000000000003,0
62,75.0,6,69,52609.16,27606.870000000003,1069.5470666666668,2342.9170173546904,1.15,9033.33,67.0,331.74,462.13,2485.820000000004,15119.130484464546,10442.627985624193,28.54798740485666,1.4478281238475836,2009-06-27 00:19:41+00:00,30.01366898148148,198.0136689814815,168.0,1
63,67.0,6,61,28899.899999999998,22066.489999999998,777.8591379310345,1483.8435336808755,2.25,5916.08,58.0,294.62,423.14250000000004,1904.7760000000076,10133.588086693115,8420.180820918427,25.648214628489896,1.1923787007531934,2007-03-04 00:57:57+00:00,12.037280092592594,180.03300925925927,174.00000000000003,0
64,67.0,6,61,29365.46,23533.67,789.5392537313433,1377.2381428823562,0.0,5258.4,58.0,313.8,514.855,2348.9079999999994,8122.60792872484,6757.059996866001,20.734611777585464,1.2020920241188024,2002-05-30 00:25:29+00:00,29.01769675925926,200.01769675925925,171.0,1
65,37.0,2,35,7190.01,18060.089999999997,682.435135135135,1148.4374830095155,0.6,3984.89,36.0,277.18,400.13,3013.085999999999,965.5292272002044,7509.307936528936,13.447179295973053,0.1285776579361461,2009-09-23 00:40:57+00:00,18.0284375,191.02843750000002,173.0,1
66,67.0,6,61,28899.899999999998,22066.489999999998,777.8591379310345,1483.8435336808755,2.25,5916.08,58.0,294.62,423.14250000000004,1904.7760000000076,10133.588086693115,8420.180820918427,25.648214628489896,1.1923787007531934,2006-02-24 00:27:04+00:00,12.037280092592594,180.03300925925927,174.00000000000003,0
67,51.0,2,49,10017.5,15867.29,507.54490196078433,981.3815135132157,0.0,5406.5,49.0,263.25,392.43,552.0,4346.979645035966,5355.726495253073,16.248663615437447,0.8116507907729816,2006-10-30 00:46:42+00:00,30.032430555555557,172.03243055555555,142.0,1
68,79.0,6,73,18035.45,29932.789999999997,607.192911392405,904.2987626320328,0.0,3680.16,69.0,329.06,485.73,2361.1340000000014,5458.6448420697425,7960.549727807826,22.885960923007282,0.6857120461168129,2008-02-28 00:13:22+00:00,21.009282407407408,195.0092824074074,174.00000000000003,1
69,67.0,6,61,28899.899999999998,22066.489999999998,777.8591379310345,1483.8435336808755,2.25,5916.08,58.0,294.62,423.14250000000004,1904.7760000000076,10133.588086693115,8420.180820918427,25.648214628489896,1.1923787007531934,2007-10-03 00:16:07+00:00,12.037280092592594,180.03300925925927,174.00000000000003,0
70,67.0,6,61,28899.899999999998,22066.489999999998,777.8591379310345,1483.8435336808755,2.25,5916.08,58.0,294.62,423.14250000000004,1904.7760000000076,10133.588086693115,8420.180820918427,25.648214628489896,1.1923787007531934,2009-01-22 00:57:06+00:00,12.037280092592594,180.03300925925927,174.00000000000003,0
71,56.0,5,51,31272.5,13777.97,804.4726785714286,1734.4084083770633,2.16,6693.75,52.0,268.73,395.445,881.645,11314.03649119542,5799.198236415043,20.34199867224341,1.9509656386896594,2008-11-18 00:25:44+00:00,5.01787037037037,186.0178703703704,181.00000000000003,1
72,63.0,6,57,28562.71,15080.949999999999,692.7565079365079,1344.2477372435424,5.4,5326.18,56.0,290.07,403.95,765.8560000000004,11669.454015050162,6562.594509328082,27.782666722751063,1.778176908304053,2006-11-02 00:08:29+00:00,2.0058912037037038,180.00589120370373,178.00000000000003,1
73,67.0,6,61,28899.899999999998,22066.489999999998,777.8591379310345,1483.8435336808755,2.25,5916.08,58.0,294.62,423.14250000000004,1904.7760000000076,10133.588086693115,8420.180820918427,25.648214628489896,1.1923787007531934,2002-01-28 00:11:15+00:00,12.037280092592594,180.03300925925927,174.00000000000003,0
74,67.0,6,61,28899.899999999998,22066.489999999998,777.8591379310345,1483.8435336808755,2.25,5916.08,58.0,294.62,423.14250000000004,1904.7760000000076,10133.588086693115,8420.180820918427,25.648214628489896,1.1923787007531934,2006-07-14 00:17:09+00:00,12.037280092592594,180.03300925925927,174.00000000000003,0
75,67.0,6,61,28899.899999999998,22066.489999999998,777.8591379310345,1483.8435336808755,2.25,5916.08,58.0,294.62,423.14250000000004,1904.7760000000076,10133.588086693115,8420.180820918427,25.648214628489896,1.1923787007531934,2006-12-02 00:45:44+00:00,12.037280092592594,180.03300925925927,174.00000000000003,0
76,53.0,3,50,8837.099999999999,18953.280000000002,524.3467924528302,844.8728417109097,0.13,3435.86,48.0,310.71,392.45,505.19000000000017,1654.2783332777026,5625.695391391874,18.948351220293222,0.294057573008483,2009-01-23 00:59:42+00:00,20.041458333333335,196.04145833333334,176.00000000000003,1
77,67.0,6,61,28899.899999999998,22066.489999999998,777.8591379310345,1483.8435336808755,2.25,5916.08,58.0,294.62,423.14250000000004,1904.7760000000076,10133.588086693115,8420.180820918427,25.648214628489896,1.1923787007531934,2006-09-02 00:15:23+00:00,12.037280092592594,180.03300925925927,174.00000000000003,0
78,19.0,3,16,19721.399999999998,2925.6800000000003,1191.9515789473685,2400.754832774853,3.18,6817.2,19.0,192.19,346.42,6268.32,8422.316036232907,1008.2047503335347,7.620122710599533,8.353775394776342,2004-10-02 00:09:38+00:00,16.006689814814816,165.00668981481482,149.0,1
79,67.0,6,61,28899.899999999998,22066.489999999998,777.8591379310345,1483.8435336808755,2.25,5916.08,58.0,294.62,423.14250000000004,1904.7760000000076,10133.588086693115,8420.180820918427,25.648214628489896,1.1923787007531934,2006-10-26 00:31:07+00:00,12.037280092592594,180.03300925925927,174.00000000000003,0
80,67.0,6,61,28899.899999999998,22066.489999999998,777.8591379310345,1483.8435336808755,2.25,5916.08,58.0,294.62,423.14250000000004,1904.7760000000076,10133.588086693115,8420.180820918427,25.648214628489896,1.1923787007531934,2009-10-16 00:01:00+00:00,12.037280092592594,180.03300925925927,174.00000000000003,0
81,67.0,6,61,28899.899999999998,22066.489999999998,777.8591379310345,1483.8435336808755,2.25,5916.08,58.0,294.62,423.14250000000004,1904.7760000000076,10133.588086693115,8420.180820918427,25.648214628489896,1.1923787007531934,2006-11-23 00:24:29+00:00,12.037280092592594,180.03300925925927,174.00000000000003,0
82,73.0,5,68,17721.739999999998,30733.530000000002,663.7708219178081,1046.4454534249553,1.01,3997.33,66.0,313.8,430.83,2621.779999999998,5285.624750425957,9260.64425861488,24.843915127069465,0.5707620984910321,2009-02-20 00:16:38+00:00,15.011550925925926,188.01155092592595,173.0,1
83,67.0,6,61,28899.899999999998,22066.489999999998,777.8591379310345,1483.8435336808755,2.25,5916.08,58.0,294.62,423.14250000000004,1904.7760000000076,10133.588086693115,8420.180820918427,25.648214628489896,1.1923787007531934,2008-02-03 00:54:14+00:00,12.037280092592594,180.03300925925927,174.00000000000003,0
84,67.0,6,61,28899.899999999998,22066.489999999998,777.8591379310345,1483.8435336808755,2.25,5916.08,58.0,294.62,423.14250000000004,1904.7760000000076,10133.588086693115,8420.180820918427,25.648214628489896,1.1923787007531934,2010-07-26 00:13:17+00:00,12.037280092592594,180.03300925925927,174.00000000000003,0
85,67.0,6,61,28899.899999999998,22066.489999999998,777.8591379310345,1483.8435336808755,2.25,5916.08,58.0,294.62,423.14250000000004,1904.7760000000076,10133.588086693115,8420.180820918427,25.648214628489896,1.1923787007531934,2005-05-31 00:33:56+00:00,12.037280092592594,180.03300925925927,174.00000000000003,0
86,74.0,6,68,15903.75,22286.34,516.0822972972973,838.9325561354531,0.0,3535.14,65.0,276.75,349.3925,1828.9550000000058,5198.682427755446,6937.613939754488,24.82561629431321,0.7493473221341314,2008-08-20 00:21:07+00:00,15.014664351851852,185.01466435185188,170.0,1
87,67.0,6,61,28899.899999999998,22066.489999999998,777.8591379310345,1483.8435336808755,2.25,5916.08,58.0,294.62,423.14250000000004,1904.7760000000076,10133.588086693115,8420.180820918427,25.648214628489896,1.1923787007531934,2004-10-02 00:19:37+00:00,12.037280092592594,180.03300925925927,174.00000000000003,0
88,65.0,6,59,20331.71,26707.639999999996,723.6823076923076,1096.5145903737005,0.0,3662.47,57.0,324.42,509.68,3195.568,7895.24436056768,8550.939918157897,24.640894216183696,0.9233188908042904,2004-09-02 00:23:00+00:00,0.01597222222222222,180.01597222222225,180.00000000000003,1
89,56.0,6,50,20939.010000000002,34492.700000000004,989.8519642857143,1338.0982693705405,5.99,3944.83,46.0,362.83500000000004,652.56,3641.56,6606.20434372184,15544.754065546374,23.291535204325534,0.42497966296964,2005-06-30 00:30:06+00:00,30.020902777777778,196.0209027777778,166.0,1
90,67.0,6,61,28899.899999999998,22066.489999999998,777.8591379310345,1483.8435336808755,2.25,5916.08,58.0,294.62,423.14250000000004,1904.7760000000076,10133.588086693115,8420.180820918427,25.648214628489896,1.1923787007531934,2008-04-22 00:20:35+00:00,12.037280092592594,180.03300925925927,174.00000000000003,0
91,31.0,3,28,18760.97,7243.079999999999,838.8403225806452,1810.3925590241172,5.72,6454.08,29.0,276.49,500.685,527.99,8147.628063094859,2583.114380995567,11.081830351856805,3.1541878760919033,2004-12-02 00:01:27+00:00,13.001006944444445,180.00100694444447,167.0,1
92,67.0,6,61,28899.899999999998,22066.489999999998,777.8591379310345,1483.8435336808755,2.25,5916.08,58.0,294.62,423.14250000000004,1904.7760000000076,10133.588086693115,8420.180820918427,25.648214628489896,1.1923787007531934,2009-10-24 00:00:18+00:00,12.037280092592594,180.03300925925927,174.00000000000003,0
