id,label,oof_blend
219,0,0.0
220,0,0.22705299930739806
221,0,0.18681159378133114
222,0,0.3593989821391318
223,0,0.2994392486120667
224,0,0.4183998390285494
225,0,0.19647721878127583
226,1,0.17860528351632143
227,0,0.3146825101923604
228,0,0.0
229,1,0.0
230,1,0.29269089138792925
231,0,0.17938043582628968
232,0,0.25163270731686815
233,0,0.24517453296251224
234,0,0.336625952253514
235,0,0.24857201003612878
236,0,0.0
237,0,0.0
238,0,0.4063757383289335
239,1,0.0
240,1,0.342966531206086
241,0,0.0
242,0,0.0
243,0,0.16604567673334786
244,0,0.23133281575566522
245,0,0.12424610979767334
246,1,0.17986569851238077
247,1,0.32551513530634263
248,0,0.25029949045004785
249,0,0.0
250,0,0.0
251,1,0.2934827584783833
252,0,0.24638339266450104
253,1,0.22363299927977756
254,0,0.27846053571083224
255,0,0.1668258795844751
256,0,0.0
257,1,0.2484197013365949
258,0,0.24937100403751572
259,0,0.0
260,0,0.0
261,0,0.245636660958734
262,0,0.2822915235036655
263,1,0.34482389032877303
264,0,0.13900748568836768
265,0,0.11606467697444084
266,0,0.0
267,1,0.42953432172990064
268,0,0.37352532959747803
269,0,0.25911507487084307
270,0,0.17635231382231398
271,0,0.30646529547156276
272,0,0.0
273,0,0.15479775135757215
274,1,0.28748645631113884
275,0,0.2833706001351749
276,1,0.4412004563826274
277,0,0.0
278,0,0.35851836519145175
279,0,0.0
280,0,0.33980874975367636
281,0,0.0
282,1,0.31077665958685147
283,1,0.3571613626944879
284,0,0.2761480190015502
285,0,0.0
286,0,0.32817445894284303
287,0,0.23662256683080354
288,0,0.1731891804779763
289,1,0.20434695675185516
290,0,0.0
291,0,0.0
292,1,0.0
293,0,0.0
294,0,0.0
295,0,0.2935359702021012
296,0,0.3338523384834998
297,0,0.3073015367096097
298,1,0.44153501314333554
299,1,0.2757124446012517
300,0,0.24404174865129563
301,0,0.0
302,0,0.0
303,0,0.28919027061788966
304,0,0.25719565421709695
305,0,0.18763186294814088
306,0,0.29210002778971145
307,0,0.25656659930885534
308,0,0.2459920857476386
309,0,0.25835019333053055
310,0,0.385176574821732
311,0,0.292284627017494
312,0,0.0
313,1,0.46404696600515316
314,0,0.2490979720137157
315,0,0.0
316,0,0.0
317,0,0.37644296099709423
318,0,0.24675555511373454
319,0,0.2743067562967687
320,0,0.20315549255050858
321,0,0.2936896731459225
322,0,0.3766513164575611
323,0,0.0
324,0,0.22573870602398935
325,0,0.29525646367909375
326,0,0.2483727246655461
327,0,0.0
328,1,0.36955291088148
329,0,0.407181554824403
330,0,0.3295405815119045
331,0,0.2458647881913616
332,0,0.3342931350364061
333,0,0.0
334,0,0.0
335,0,0.0
336,0,0.32679721602409795
337,0,0.19034690186438735
338,0,0.0
339,0,0.0
340,0,0.0
341,0,0.21393194950055916
342,0,0.35006323389202976
343,1,0.21472602809340485
344,1,0.0
345,0,0.28716788779737706
346,0,0.16563288192053843
347,1,0.4448400558773943
348,0,0.0
349,0,0.24144988333577955
350,1,0.0
351,0,0.3603086526363961
352,0,0.39168022673669545
353,0,0.33306245872060514
354,0,0.26875847092233024
355,0,0.0
356,0,0.0
357,0,0.0
358,0,0.3164520988504601
359,0,0.33321031724731837
360,0,0.0
361,0,0.22049973255081834
362,0,0.2037045368262277
363,0,0.0
364,0,0.442995345169816
365,0,0.34212484729591136
366,0,0.0
367,1,0.31542394845601873
368,1,0.0
369,0,0.0
370,0,0.2579362190355546
371,0,0.2502859838222865
372,0,0.0
373,0,0.38949320541585797
374,0,0.4150300003394607
375,0,0.1841189345035741
376,1,0.296030535560145
377,0,0.2443067974407364
378,0,0.3324190989555539
379,0,0.2749098665158928
380,1,0.3067432538456798
381,0,0.0
382,1,0.35006861622322527
383,0,0.19644186627453492
384,0,0.24604404355671777
385,0,0.16803531566180852
386,0,0.19909610569566644
387,0,0.38335258061612254
388,0,0.19314602479199494
389,0,0.0
390,0,0.0
391,0,0.0
392,0,0.0
393,1,0.0
394,0,0.33485737221596124
395,0,0.28904679069102523
396,0,0.2586191475584094
397,0,0.45101645738839335
398,1,0.3904141948125812
399,1,0.0
400,0,0.0
401,0,0.0
402,0,0.3171692967350648
403,0,0.2875630399739949
404,1,0.29222930161100735
405,0,0.0
406,0,0.4476667435346583
407,0,0.2592760622581748
408,0,0.3941169073016033
409,0,0.4416266933261747
410,0,0.2809758914970955
411,0,0.20058198060280058
412,1,0.4185653152110279
413,0,0.28568400826631524
414,0,0.29435074669027983
415,0,0.2671426387051522
416,1,0.4415294021482167
417,0,0.16289240593237506
418,0,0.3504800800746577
419,0,0.0
420,1,0.35856004597176755
421,0,0.26320068849201256
422,0,0.24823569323180733
423,1,0.0
424,0,0.4672945316463782
425,0,0.26011674882098956
426,0,0.22919956474894929
427,0,0.27449578417948917
428,0,0.2825445546193336
429,0,0.0
430,0,0.0
431,0,0.19202343320351795
432,0,0.3524971436068673
433,0,0.1502337820181252
434,1,0.34076661917668677
435,0,0.0
436,0,0.0
437,0,0.1977080298487355
438,0,0.0
439,0,0.23388814488926446
440,1,0.48910820694407264
441,0,0.0
442,0,0.2529714512106745
443,0,0.262525500471082
444,0,0.2754494110366738
445,0,0.1543958390032506
446,0,0.2870398267451185
447,0,0.0
448,0,0.393762325640996
449,0,0.4279737065837098
450,0,0.0
451,1,0.0
452,0,0.4271324436650023
453,0,0.2521056718872679
454,0,0.0
455,0,0.0
456,0,0.28379560515054797
457,0,0.3289709999399962
458,0,0.16384065951114923
459,1,0.4652578101743645
460,0,0.0
461,0,0.0
462,0,0.31804887105665747
463,0,0.2539463450905559
464,0,0.2734785680461219
465,0,0.22414196157573607
466,1,0.4019974901174897
467,0,0.31677837252248864
468,0,0.2914033939239344
469,0,0.0
470,0,0.24598674541453097
471,1,0.0
472,1,0.44593329620326927
473,0,0.0
474,0,0.3421598304416631
475,0,0.0
476,0,0.2588814534792535
477,0,0.0
478,1,0.30625401371644173
479,0,0.31811150392596677
480,1,0.0
481,0,0.0
482,1,0.2971946968727873
483,0,0.15486979919312038
484,0,0.1908700278856778
485,0,0.0
486,0,0.2966004612130039
487,0,0.0
488,0,0.0
489,1,0.2857282218263667
490,0,0.4134514669350453
491,0,0.30508921162108077
492,0,0.1679915315143201
493,0,0.22655016605944617
494,0,0.360844160558609
495,0,0.0
496,0,0.2642210891365886
497,1,0.34067565834102126
498,0,0.3542079466144724
499,0,0.21013601393283182
500,0,0.0
501,0,0.1605945031328911
502,0,0.35158355213988846
503,0,0.2280331619897649
504,0,0.35187721457173204
505,0,0.0
506,0,0.0
507,0,0.1648263021568822
508,0,0.25687847480460857
509,0,0.33720899386041614
510,0,0.330995339396855
511,0,0.2622133128384988
512,0,0.1796005816153466
513,0,0.3792824135773968
514,1,0.35778972855904173
515,0,0.3081919134887492
516,0,0.29885114760334597
517,0,0.0
518,0,0.36754073588821157
519,0,0.17566858766531085
520,0,0.3114926217253232
521,0,0.25173112775897766
522,0,0.3753451595678797
523,0,0.0
524,0,0.17472474091651777
525,0,0.3558597957233308
526,0,0.2765693434106114
527,0,0.13873332077959405
528,0,0.325269230651287
529,0,0.0
530,0,0.0
531,0,0.2794995790820384
532,0,0.0
533,0,0.21517497042610217
534,0,0.0
535,0,0.17641201246572286
536,0,0.0
537,0,0.0
538,0,0.3111476205158188
539,0,0.24793729003824277
540,0,0.3643378449525764
541,0,0.38442360874654763
542,0,0.403577741016408
543,0,0.0
544,0,0.0
545,0,0.15217924948239198
546,0,0.0
547,1,0.3413836146330106
548,0,0.0
549,0,0.3473504906434566
550,0,0.16878420777183853
551,1,0.2417756498518605
552,0,0.38132638773128924
553,0,0.15359481826700314
554,0,0.0
555,0,0.16946151050933195
556,0,0.18760686795075032
557,0,0.0
558,0,0.0
559,0,0.17582247161606246
560,0,0.3710110506282569
561,0,0.404304768037451
562,1,0.26668111880091
563,1,0.39710329131824734
564,0,0.4026467600748339
565,0,0.09703676539645655
566,0,0.3876455717308238
567,0,0.0
568,0,0.0
569,0,0.2399247869145948
570,0,0.3761188741443613
571,0,0.1889635524995128
572,0,0.0
573,1,0.32881860167723165
574,0,0.3080835452069537
575,0,0.3175590912327721
576,0,0.3196624140972517
577,0,0.4216613187386362
578,1,0.3718073578298708
579,0,0.3118010147543453
580,0,0.2373490722870742
581,0,0.35529023644853575
582,0,0.44662684298450106
583,0,0.431555223691208
584,1,0.0
585,0,0.26127117018431834
586,1,0.3957277930640878
587,1,0.4587454634653999
588,0,0.0
589,0,0.0
590,0,0.0
591,0,0.0
592,1,0.0
593,0,0.22126199806349522
594,1,0.30917472031272497
595,0,0.22627381452401232
596,0,0.33673529455720635
597,0,0.36807462794669077
598,0,0.2811700773538186
599,0,0.0
600,0,0.3493052091095546
601,0,0.31605295181316295
602,0,0.0
603,0,0.0
604,0,0.2502518822459171
605,0,0.25741798274896366
606,1,0.19423915359582683
607,0,0.27070918175660963
608,0,0.33741493457239347
609,0,0.3545461027990978
610,0,0.1766157962385042
611,0,0.34433615270855755
612,0,0.0
613,0,0.18280255506662135
614,0,0.16987713163663468
615,1,0.29051408603521933
616,0,0.37312249734885566
617,0,0.0
618,1,0.4365249587580779
619,0,0.404252299681955
620,0,0.4288043127234803
621,0,0.0
622,0,0.0
623,0,0.0
624,0,0.0
625,0,0.32964262175435904
626,1,0.3292156955942569
627,1,0.35298137616484454
628,0,0.16441430655458134
629,0,0.17965550569417132
630,0,0.1181947922196
631,0,0.3424261488184424
632,0,0.15354880336315074
633,0,0.26090649005045513
634,0,0.0
635,0,0.331761959397709
636,0,0.0
637,0,0.18677037693494825
638,0,0.1917041742291801
639,0,0.0
640,0,0.0
641,0,0.0
642,0,0.0
643,1,0.356181976083225
644,0,0.0
645,0,0.22254692274039564
646,0,0.0
647,0,0.15457958339675398
648,1,0.0
649,1,0.37305756790392175
650,0,0.0
651,1,0.0
652,0,0.20006543824997292
653,1,0.0
654,0,0.3225072965868031
655,0,0.2290972184808469
656,0,0.0
657,0,0.2620174867066255
658,1,0.0
659,0,0.3206770503146649
660,0,0.21051250450911085
661,0,0.0
662,0,0.2085219283212681
663,0,0.0
664,0,0.0
665,1,0.0
666,0,0.13578381742265677
667,0,0.24706114266044477
668,1,0.3377810596934684
669,0,0.0
670,0,0.0
671,1,0.2805821837549352
672,0,0.39824812709969326
673,0,0.33249264895562963
674,0,0.19538418572811908
675,1,0.20206476386894703
676,0,0.0
677,0,0.22651364705084473
678,0,0.21751509543725944
679,1,0.0
680,0,0.2759241147297256
681,1,0.46177882836698547
682,1,0.0
683,0,0.0
684,0,0.2964423934151694
685,0,0.0
686,0,0.0
687,0,0.0
688,0,0.3167148292011325
689,0,0.2918242355088768
690,0,0.26521191107649794
691,1,0.47224115052122373
692,0,0.3389118717813234
693,0,0.24567578556210745
694,1,0.3375444232385041
695,1,0.3715235804938243
696,0,0.2503150960966845
697,0,0.28769035679100063
698,0,0.37455212707355234
699,0,0.0
700,1,0.19885756665675874
701,1,0.28730299047659313
702,1,0.29190896348233597
703,1,0.0
704,0,0.0
705,0,0.0
706,0,0.2875070827950341
707,0,0.15871595575760655
708,0,0.44456501519434266
709,0,0.30968163578438107
710,0,0.2698897361723475
711,0,0.2801686316028088
712,1,0.4254269226380637
713,0,0.14589479914084524
714,1,0.0
715,0,0.0
716,0,0.3938863947576522
717,1,0.3480048581289892
718,1,0.4617263157065473
719,0,0.0
720,0,0.0
721,0,0.0
722,0,0.0
723,0,0.0
724,1,0.0
725,0,0.262206491492857
726,0,0.0
727,1,0.39483965919645786
728,0,0.2798441542190929
729,0,0.22671873905184486
730,0,0.0
731,0,0.22431011307834248
732,0,0.0
733,0,0.15778968549146544
734,0,0.3649886255204289
735,0,0.17130546536894592
736,0,0.27882632852017764
737,1,0.3207843475066493
738,0,0.33062849431250607
739,0,0.0
740,0,0.3859676680187542
741,0,0.0
742,1,0.0
743,0,0.24891651935364884
744,0,0.2579265420716797
745,0,0.0
746,0,0.0
747,1,0.1603725221235145
748,0,0.26437623023542667
749,1,0.0
750,0,0.14203474862227716
751,0,0.28527013952894786
752,1,0.0
753,0,0.21314137593675742
754,0,0.09402438043028297
755,0,0.43033709104948714
756,0,0.35775943694784745
757,1,0.0
758,0,0.16915206150534473
759,0,0.2613497226850499
760,0,0.3913538273785574
761,0,0.0
762,0,0.0
763,0,0.35405719968599236
764,1,0.2780431332416746
765,1,0.26207222320058865
766,1,0.3107319832258785
767,0,0.0
768,0,0.0
769,0,0.3329423733675105
770,0,0.3623526145084789
771,0,0.3207776673216244
772,1,0.5301121401723907
773,1,0.42337235225144876
774,0,0.16692853745112002
775,1,0.30388987543089113
776,0,0.0
777,1,0.0
778,0,0.30766101233342236
779,0,0.0
780,0,0.2704884010659244
781,0,0.0
782,0,0.26642154129708323
783,1,0.25959247180674466
784,0,0.0
785,0,0.27156090330039784
786,1,0.25990587088253436
787,0,0.23731838910718628
788,0,0.24914077449249067
789,0,0.34112991031994255
790,1,0.0
791,1,0.0
792,0,0.2616394032535334
793,0,0.0
794,0,0.0
795,0,0.29472751381492107
796,0,0.0
797,1,0.43778705274603114
798,0,0.2892493735188552
799,0,0.0
800,0,0.2634140010800966
801,1,0.25530569381063706
802,0,0.1691208850338012
803,0,0.33575872651449057
804,1,0.3500855621342629
805,1,0.2767420791525329
806,0,0.23769842815179476
807,0,0.4405162789264431
808,0,0.17015701699738078
809,0,0.0
810,0,0.0
811,0,0.24030955407491952
812,1,0.1552487470106304
813,0,0.0
814,0,0.0
815,0,0.0
816,0,0.257021612141905
817,1,0.327092642087955
818,0,0.26728141814400275
819,0,0.0
820,0,0.0
821,0,0.3260090551637357
822,0,0.0
823,0,0.0
824,0,0.0
825,0,0.0
826,1,0.0
827,0,0.20675052821337395
828,0,0.2541526329400304
829,0,0.24197903775211566
830,0,0.0
831,0,0.18875093052819328
832,0,0.0
833,0,0.1976976482692867
834,0,0.2610833705412434
835,0,0.2585786311942509
836,0,0.25476508100892276
837,1,0.2891043911864444
838,0,0.2297019804744149
839,0,0.0
840,0,0.0
841,0,0.2810057657901242
842,0,0.24718656264641103
843,0,0.25147865088073523
844,0,0.0
845,0,0.0
846,0,0.2547673471606687
847,0,0.0
848,0,0.24660389574530525
849,0,0.2457343253166766
850,0,0.18338738837299245
851,1,0.2676720682863273
852,0,0.17317130301145706
853,0,0.15892376034999456
854,0,0.18336363699585254
855,0,0.0
856,0,0.1136025135199035
857,0,0.0
858,0,0.0
859,0,0.3021228753857902
860,1,0.3857389872680579
861,0,0.25346056924828125
862,1,0.30095541456011377
863,0,0.1887546802087317
864,0,0.0
865,0,0.0
866,0,0.0
867,0,0.0
868,0,0.25315642354997137
869,0,0.0
870,0,0.1514289444261976
871,0,0.25088547136872935
872,0,0.3609327391822492
873,1,0.3530725525754995
874,0,0.25096824722391975
875,0,0.0
876,0,0.3721578626519845
877,0,0.1800915272784695
878,0,0.27232179303031134
879,0,0.487716983312407
880,0,0.18692676332229557
881,0,0.32197472891023
882,0,0.298381174975781
883,0,0.22095230099870683
884,0,0.0
885,0,0.2694267535459055
886,0,0.24899161617342938
887,0,0.33958438299017646
888,1,0.0
889,0,0.5060771525833834
890,0,0.32957697824695864
891,0,0.24833220716335652
892,0,0.15283921264584616
893,0,0.0
894,0,0.16712355186326835
895,0,0.19532443688599488
896,1,0.26026857919913376
897,0,0.0
898,0,0.18063903282807198
899,0,0.2563085406430581
900,0,0.2639132986330846
901,0,0.39611695053533436
902,0,0.286662989149049
903,0,0.30430514412589416
904,0,0.2904078118652137
905,0,0.0
906,0,0.0
907,0,0.22915210997292837
908,1,0.3327458584759006
909,0,0.2605932039940556
910,1,0.0
911,0,0.0
912,1,0.3299173723499358
913,0,0.19265093441606973
914,0,0.0
915,0,0.3205839681166833
916,1,0.3202146861983103
917,1,0.3278635078239328
918,0,0.2043432691975095
919,0,0.09952071699493242
920,0,0.24577871211044733
921,1,0.0
922,0,0.2545559443701677
923,0,0.38367541552124074
924,0,0.1589716142331679
925,0,0.2727887252750396
926,0,0.0
927,0,0.277445751224922
928,0,0.0
929,0,0.18799278362398997
930,0,0.13922499457607734
931,0,0.35781745479051896
932,0,0.0
933,0,0.39335328614152554
934,0,0.2633854160391071
935,0,0.0
936,0,0.28633262822199057
937,1,0.0
938,0,0.24031272257786607
939,0,0.39372489720170495
940,1,0.0
941,0,0.2201649866175372
942,0,0.1329457554891214
943,0,0.314397214335397
944,0,0.0
945,0,0.15381497321753218
946,0,0.23062169076305106
947,0,0.4645410994473992
948,0,0.0
949,0,0.23624386625490418
950,0,0.0
951,0,0.33103025032688205
952,1,0.0
953,0,0.0
954,0,0.1244850983242102
955,1,0.2669236403993561
956,0,0.24811923811391223
957,0,0.0
958,0,0.0
959,0,0.2956219283732602
960,0,0.2789997247268672
961,0,0.2653631860637564
962,0,0.19773174688203113
963,1,0.0
964,0,0.19215656050381236
965,0,0.0
966,1,0.0
967,0,0.41529470941599744
968,0,0.0
969,0,0.1442215332800626
970,1,0.0
971,0,0.3181826881832363
972,0,0.4270327044067044
973,0,0.3309936838731832
974,0,0.0
975,1,0.32730851394743105
976,0,0.0
977,0,0.34440039126605304
978,0,0.247749167440643
979,0,0.1688692629262371
980,0,0.0
981,0,0.3404912216936615
982,0,0.36717235190339714
983,0,0.20290171115893074
984,0,0.0
985,1,0.5103260977077614
986,0,0.0
987,0,0.3984811975316063
988,1,0.0
989,1,0.1694270979542492
990,0,0.24560257155681176
991,0,0.34535954464424445
992,0,0.3068043165691562
993,0,0.1971722594367108
994,0,0.0
995,0,0.0
996,0,0.0
997,0,0.23264735196837333
998,0,0.44143834961928563
999,0,0.23930262940669386
1000,0,0.0
1001,1,0.4477785699410327
1002,0,0.24835992581364
1003,0,0.37325231271161513
1004,1,0.0
1005,0,0.23717168782931441
1006,0,0.4498251745217462
1007,0,0.13880100472659335
1008,0,0.1634084342320316
1009,0,0.0
1010,1,0.33684233951928066
1011,0,0.0
1012,0,0.0
1013,1,0.0
1014,0,0.0
1015,0,0.0
1016,0,0.0
1017,1,0.0
1018,0,0.0
1019,1,0.4040354730880381
1020,0,0.20391907562088435
1021,0,0.0
1022,0,0.0
1023,0,0.27864322982546574
1024,0,0.24992810605211424
1025,0,0.3230594127883857
1026,1,0.5197013620792023
1027,0,0.16178219627523327
1028,0,0.25213164153945533
1029,0,0.36655245927464297
1030,1,0.18359421894420075
1031,1,0.0
1032,1,0.3554707827166511
1033,0,0.2544325568438036
1034,0,0.3951627479054717
1035,0,0.0
1036,1,0.3532478008963984
1037,0,0.2741986449801937
1038,0,0.26274435123349715
1039,0,0.11444798833358254
1040,0,0.28883974326136774
1041,0,0.43899703510012533
1042,0,0.22293198543996873
1043,0,0.17389323531904688
1044,0,0.0
1045,0,0.0
1046,0,0.0
1047,1,0.3277120443641273
1048,0,0.19567211858892355
1049,0,0.0
1050,0,0.24356142706348502
1051,0,0.45468766113815373
1052,0,0.0
1053,0,0.2604083920909519
1054,1,0.4947530742591132
1055,0,0.23007194139972342
1056,1,0.4824927682390369
1057,0,0.0
1058,0,0.0
1059,0,0.22770697528451278
1060,0,0.24031272257786607
1061,1,0.352796320767442
1062,0,0.3229612070049151
1063,0,0.2711550272773772
1064,0,0.0
1065,1,0.25724389583839674
1066,1,0.0
1067,0,0.2975844559771532
1068,0,0.16252611060775987
1069,0,0.26564676369902535
1070,0,0.2527156874686234
1071,0,0.29033966800193933
1072,0,0.12057466884948194
1073,0,0.4360407002340462
1074,0,0.0
1075,0,0.0
1076,0,0.0
1077,1,0.31589221105797727
1078,1,0.12174440348973845
1079,0,0.2966162877229944
1080,1,0.37470367994318093
1081,0,0.0
1082,0,0.2810222656508814
1083,0,0.2605588663414074
1084,1,0.13415591385886272
1085,0,0.0
1086,0,0.3162098389078054
1087,1,0.359471294280714
1088,0,0.2144215482307572
1089,1,0.35071029406398035
1090,0,0.26144402594817684
1091,0,0.0
1092,0,0.16849129542110158
1093,0,0.31953539957080024
1094,0,0.28852488193490944
1095,0,0.3487684863273558
1096,0,0.18651626658300513
1097,0,0.10812771443360712
1098,0,0.2833429220784553
1099,0,0.0
1100,0,0.1318070612980533
1101,0,0.33931461096447024
1102,1,0.30756216268503683
1103,0,0.0
1104,0,0.25405956228499804
1105,0,0.0
1106,0,0.45991981051031994
1107,0,0.0
1108,0,0.0
1109,0,0.3355312805372351
1110,0,0.39101311489745333
1111,0,0.23641807901069223
1112,0,0.0
1113,0,0.5023427008018705
1114,0,0.438730217854942
1115,0,0.2858768370253441
1116,0,0.19338238625470686
1117,0,0.4581107870539769
1118,1,0.0
1119,0,0.0
1120,0,0.0
1121,0,0.3143305773279819
1122,0,0.0
1123,1,0.3458156300617298
1124,0,0.3676743571891191
1125,0,0.0
1126,0,0.0
1127,1,0.17895688995445136
1128,0,0.2656200011111623
1129,0,0.17938996440316252
1130,0,0.31617642182176703
1131,0,0.24665101968382064
1132,0,0.0
1133,0,0.3667927578704064
1134,0,0.15876971367151016
1135,0,0.24901859430597933
1136,0,0.3174785689810895
1137,0,0.0
1138,0,0.37760993008877397
1139,1,0.1991066951442411
1140,0,0.3708627726021171
1141,0,0.21154526571854146
1142,0,0.2908794547814628
1143,0,0.24319284067500407
1144,0,0.20433039479269793
1145,1,0.2639236056677639
1146,0,0.30648409141983635
1147,0,0.0
1148,1,0.0
1149,0,0.40762702243285054
1150,1,0.0
1151,0,0.0
1152,0,0.3842951914349426
1153,0,0.29350725419111595
1154,0,0.0
1155,0,0.27606168680982984
1156,0,0.16142760593896305
1157,1,0.22396566561829884
1158,0,0.3963853579783284
1159,0,0.4205658715237874
1160,1,0.24271581128428274
1161,0,0.20307275288365328
1162,0,0.3085477428831536
1163,0,0.0
1164,0,0.0
1165,0,0.272852029869749
1166,0,0.0
1167,1,0.3763743649719491
1168,1,0.4493064459617568
1169,0,0.2623328385721454
1170,0,0.2271142157208499
1171,0,0.0
1172,0,0.14529301715995882
1173,1,0.3162390658456047
1174,0,0.32730391058839153
1175,0,0.2750531109912731
1176,1,0.0
1177,0,0.24473426886830557
1178,1,0.4160323845633306
1179,0,0.18313329435210635
1180,1,0.0
1181,0,0.25210233234447244
1182,0,0.25680180752505555
1183,0,0.2808267383307358
1184,0,0.18865847799185123
1185,0,0.2063806392488465
1186,1,0.45922263974356115
1187,0,0.301565822752368
1188,0,0.0
1189,1,0.3417486107825429
1190,0,0.0
1191,0,0.3785015251532422
1192,0,0.0
1193,0,0.0
1194,0,0.0
1195,0,0.2865578818878111
1196,1,0.27525348203139166
1197,0,0.28292293772117894
1198,1,0.1333598231772933
1199,0,0.0
1200,0,0.0
1201,0,0.11631709895688865
1202,0,0.43003618266170474
1203,0,0.0
1204,0,0.0
1205,1,0.18630956172424196
1206,0,0.0
1207,0,0.4515734843546134
1208,1,0.2986353748291206
