id,label,oof_lgb
243,0,0.12808008215943079
244,0,0.156844290410879
245,0,0.09786370109509691
246,1,0.15981492737500208
247,1,0.18509373704044244
248,0,0.12839456308721525
249,0,0.0
250,0,0.0
251,1,0.19171353360730556
252,0,0.14901698393542426
253,1,0.1506608976835179
254,0,0.16337573944121395
255,0,0.128181891798421
256,0,0.0
257,1,0.15074082301091016
258,0,0.12678255188318066
259,0,0.0
260,0,0.0
261,0,0.1704156103027111
262,0,0.20232198712088625
263,1,0.18898200084363884
264,0,0.15930327743828865
265,0,0.09775933542450452
266,0,0.0
267,1,0.2786908144260222
268,0,0.19438533317481035
269,0,0.14195700065766947
270,0,0.15289563195129324
271,0,0.1885272888733209
272,0,0.0
273,0,0.15289563195129324
274,1,0.17030837605550708
275,0,0.17398037858270435
276,1,0.2369251518522616
277,0,0.0
278,0,0.20524444697509373
279,0,0.0
280,0,0.2011076983170626
281,0,0.0
282,1,0.1858758132807647
283,1,0.20196552196191594
284,0,0.15636184942179757
285,0,0.0
286,0,0.20183731802257143
287,0,0.18148672167868962
288,0,0.127032912347055
289,1,0.1229133959494322
290,0,0.0
291,0,0.0
292,1,0.0
293,0,0.0
294,0,0.0
295,0,0.17961532050314152
296,0,0.1799012716704018
297,0,0.18583338390858298
298,1,0.28202384793525165
299,1,0.16028038738596412
300,0,0.11858369744284203
301,0,0.0
302,0,0.0
303,0,0.17210194262776005
304,0,0.13882047523638255
305,0,0.15289563195129324
306,0,0.17740617833023423
307,0,0.1378526984544724
308,0,0.16249612259087934
309,0,0.17901986510594758
310,0,0.2028833248197057
311,0,0.17769017714220733
312,0,0.0
313,1,0.2495822992426336
314,0,0.126362502615796
315,0,0.0
316,0,0.0
317,0,0.20758850980025773
318,0,0.1511413379309264
319,0,0.18014354702651342
320,0,0.15391862933622139
321,0,0.1771322659921451
322,0,0.21991817483825982
323,0,0.0
324,0,0.13066333654885373
325,0,0.18444002212117908
326,0,0.1252467374647659
327,0,0.0
328,1,0.19638281294282864
329,0,0.22281098726623252
330,0,0.1871951194916778
331,0,0.156844290410879
332,0,0.19527517747425585
333,0,0.0
334,0,0.0
335,0,0.0
336,0,0.20006174789925119
337,0,0.11867269654210381
338,0,0.0
339,0,0.0
340,0,0.0
341,0,0.144854997605495
342,0,0.20548643861100355
343,1,0.15391862933622139
344,1,0.0
345,0,0.18218634858568988
346,0,0.13045429309409964
347,1,0.24568410497454166
348,0,0.0
349,0,0.16056767876448158
350,1,0.0
351,0,0.19238800950365204
352,0,0.21775718397128868
353,0,0.19689009868580878
354,0,0.153630262144602
355,0,0.0
356,0,0.0
357,0,0.0
358,0,0.18668255113761006
359,0,0.19585520656520738
360,0,0.0
361,0,0.15391862933622139
362,0,0.13973673192724217
363,0,0.0
364,0,0.24568410497454166
365,0,0.20065393282081906
366,0,0.0
367,1,0.18967762076197536
368,1,0.0
369,0,0.0
370,0,0.13869101345976567
371,0,0.12819021309052034
372,0,0.0
373,0,0.2450228593461979
374,0,0.22893096338713068
375,0,0.12086101020045618
376,1,0.1853804406535018
377,0,0.19710857121654027
378,0,0.1880264236322828
379,0,0.1984294050283801
380,1,0.1791536990971053
381,0,0.0
382,1,0.19244709384944164
383,0,0.13955362409293395
384,0,0.12184772171286133
385,0,0.1079140246015105
386,0,0.13114293994635112
387,0,0.20299389383505273
388,0,0.16367597100563525
389,0,0.0
390,0,0.0
391,0,0.0
392,0,0.0
393,1,0.0
394,0,0.20468085402226055
395,0,0.17270889048610158
396,0,0.14101046499224784
397,0,0.2495822992426336
398,1,0.2069200158218175
399,1,0.0
400,0,0.0
401,0,0.0
402,0,0.1951257118080647
403,0,0.17646644798989322
404,1,0.16359729969445133
405,0,0.0
406,0,0.2495822992426336
407,0,0.15947218024138946
408,0,0.20799842767653964
409,0,0.30205020715026926
410,0,0.15714585570531903
411,0,0.15289563195129324
412,1,0.2801437955458986
413,0,0.19330878396602283
414,0,0.18314988875677432
415,0,0.1720939389768651
416,1,0.2931094624610024
417,0,0.1596589145171927
418,0,0.23393728253216775
419,0,0.0
420,1,0.20319008783154974
421,0,0.18370919109361217
422,0,0.1250359198743985
423,1,0.0
424,0,0.3077628077081641
425,0,0.14331446693467892
426,0,0.156844290410879
427,0,0.156844290410879
428,0,0.17333977806288947
429,0,0.0
430,0,0.0
431,0,0.1283380393323024
432,0,0.2241211237334722
433,0,0.10696372305860063
434,1,0.18899472197911835
435,0,0.0
436,0,0.0
437,0,0.15830468014745044
438,0,0.0
439,0,0.1609762653723498
440,1,0.3513444279788527
441,0,0.0
442,0,0.16483999123045187
443,0,0.14702023870405184
444,0,0.19317657527561688
445,0,0.15289563195129324
446,0,0.16902828484707602
447,0,0.0
448,0,0.2948284771917694
449,0,0.27667492585376807
450,0,0.0
451,1,0.0
452,0,0.2495822992426336
453,0,0.15658119678207771
454,0,0.0
455,0,0.0
456,0,0.18251813405107
457,0,0.17850171178536212
458,0,0.15289563195129324
459,1,0.2495822992426336
460,0,0.0
461,0,0.0
462,0,0.1970761313757265
463,0,0.15496231659003726
464,0,0.1741698471054375
465,0,0.15391862933622139
466,1,0.2571291955572309
467,0,0.19617106862783237
468,0,0.19115447789054593
469,0,0.0
470,0,0.12157600015551183
471,1,0.0
472,1,0.2988070674897479
473,0,0.0
474,0,0.20139477662246133
475,0,0.0
476,0,0.18087223993407728
477,0,0.0
478,1,0.18786764678626308
479,0,0.19725937729850843
480,1,0.0
481,0,0.0
482,1,0.18667456926180964
483,0,0.1298878199734877
484,0,0.1335640289611003
485,0,0.0
486,0,0.1796623889106788
487,0,0.0
488,0,0.0
489,1,0.19771053119145807
490,0,0.22893096338713068
491,0,0.17131017171295132
492,0,0.1044347098350808
493,0,0.16016961606960567
494,0,0.2005623301377504
495,0,0.0
496,0,0.1641804512060892
497,1,0.196709854927132
498,0,0.20401827008223755
499,0,0.1303895053671149
500,0,0.0
501,0,0.13153313065852928
502,0,0.2012147953828464
503,0,0.14094658798491538
504,0,0.2005623301377504
505,0,0.0
506,0,0.0
507,0,0.1281292634647489
508,0,0.156844290410879
509,0,0.20067958226043509
510,0,0.1868730030354503
511,0,0.1461815202219755
512,0,0.1220273125204165
513,0,0.19737731114027965
514,1,0.18687724036205752
515,0,0.18397109495980385
516,0,0.18164229014067115
517,0,0.0
518,0,0.22167185284435947
519,0,0.15289563195129324
520,0,0.18101249470488412
521,0,0.16080674458392002
522,0,0.1966609747602878
523,0,0.0
524,0,0.15289563195129324
525,0,0.2068851664793031
526,0,0.1799012716704018
527,0,0.10505750904448413
528,0,0.22852419680915614
529,0,0.0
530,0,0.0
531,0,0.15802087262612177
532,0,0.0
533,0,0.13756849997421153
534,0,0.0
535,0,0.11435495854305514
536,0,0.0
537,0,0.0
538,0,0.19949463530879163
539,0,0.154916285266801
540,0,0.20693773473601748
541,0,0.2191284749632943
542,0,0.2351417039819008
543,0,0.0
544,0,0.0
545,0,0.1555250266719965
546,0,0.0
547,1,0.1941454888687523
548,0,0.0
549,0,0.2335046242794816
550,0,0.15289563195129324
551,1,0.1516813633769646
552,0,0.21288854781846406
553,0,0.15289563195129324
554,0,0.0
555,0,0.11328243788598667
556,0,0.11048704375231272
557,0,0.0
558,0,0.0
559,0,0.10955645047600923
560,0,0.2020125175320764
561,0,0.22579147839936584
562,1,0.18673146320938733
563,1,0.21218860634906783
564,0,0.2638655116666442
565,0,0.1112287505919916
566,0,0.24155691875243834
567,0,0.0
568,0,0.0
569,0,0.11550529326014909
570,0,0.19204393350318358
571,0,0.15948770984904484
572,0,0.0
573,1,0.2028964847360631
574,0,0.19495778996663302
575,0,0.18260066339158573
576,0,0.1838104823737668
577,0,0.2369251518522616
578,1,0.21938820013234162
579,0,0.1993225413097624
580,0,0.15233900507207004
581,0,0.2051260800037675
582,0,0.2495822992426336
583,0,0.2495822992426336
584,1,0.0
585,0,0.15802199452702612
586,1,0.23508345847536588
587,1,0.3407758923342332
588,0,0.0
589,0,0.0
590,0,0.0
591,0,0.0
592,1,0.0
593,0,0.13021460588806347
594,1,0.19749312739884134
595,0,0.12605472495112294
596,0,0.20521236564076611
597,0,0.20553429716015717
598,0,0.16131057409404218
599,0,0.0
600,0,0.1973282694281904
601,0,0.20807502201489986
602,0,0.0
603,0,0.0
604,0,0.157395022494408
605,0,0.137710069809764
606,1,0.14377138871147582
607,0,0.17850916370338615
608,0,0.2287062174632499
609,0,0.21320681034739394
610,0,0.11123628015371122
611,0,0.19408003844666288
612,0,0.0
613,0,0.15289563195129324
614,0,0.1233492187067688
615,1,0.17905652667902364
616,0,0.20392825465947298
617,0,0.0
618,1,0.2495822992426336
619,0,0.21788639448286612
620,0,0.2907805061726843
621,0,0.0
622,0,0.0
623,0,0.0
624,0,0.0
625,0,0.19977046378237312
626,1,0.24149249804300146
627,1,0.20941677182678928
628,0,0.12831148373714216
629,0,0.15289563195129324
630,0,0.0984481254851081
631,0,0.22540907792632817
632,0,0.15951220162812624
633,0,0.14471302401091884
634,0,0.0
635,0,0.19777156628812434
636,0,0.0
637,0,0.11921693463190271
638,0,0.12474350521658116
639,0,0.0
640,0,0.0
641,0,0.0
642,0,0.0
643,1,0.2049715044432615
644,0,0.0
645,0,0.15391862933622139
646,0,0.0
647,0,0.15289563195129324
648,1,0.0
649,1,0.2155692958948518
650,0,0.0
651,1,0.0
652,0,0.15391862933622139
653,1,0.0
654,0,0.19686790993736605
655,0,0.1706989436403948
656,0,0.0
657,0,0.1462386790664265
658,1,0.0
659,0,0.20338609668185295
660,0,0.1290097566728119
661,0,0.0
662,0,0.15494218035101015
663,0,0.0
664,0,0.0
665,1,0.0
666,0,0.10167028985630686
667,0,0.12322891899537917
668,1,0.18078232462675595
669,0,0.0
670,0,0.0
671,1,0.1738279384250056
672,0,0.22954406927843765
673,0,0.2161464215223158
674,0,0.12436195204002466
675,1,0.12726851265918238
676,0,0.0
677,0,0.14812109993629857
678,0,0.15494218035101015
679,1,0.0
680,0,0.15661041697826408
681,1,0.2495822992426336
682,1,0.0
683,0,0.0
684,0,0.1808397889283095
685,0,0.0
686,0,0.0
687,0,0.0
688,0,0.1820871474813329
689,0,0.17080007385445964
690,0,0.156844290410879
691,1,0.2495822992426336
692,0,0.23757864012312366
693,0,0.15373741407550442
694,1,0.19480087073913555
695,1,0.23387650219520018
696,0,0.12678255188318066
697,0,0.1700291003022792
698,0,0.20921354567263203
699,0,0.0
700,1,0.12503233460098853
701,1,0.1734035562346932
702,1,0.18490692665644215
703,1,0.0
704,0,0.0
705,0,0.0
706,0,0.18182355112926674
707,0,0.12544876143899644
708,0,0.2495822992426336
709,0,0.2146213055708731
710,0,0.15773200974596846
711,0,0.16721232184685594
712,1,0.29471094587875674
713,0,0.12059808204311938
714,1,0.0
715,0,0.0
716,0,0.21132736725328854
717,1,0.21841475445920552
718,1,0.24568410497454166
719,0,0.0
720,0,0.0
721,0,0.0
722,0,0.0
723,0,0.0
724,1,0.0
725,0,0.1706989436403948
726,0,0.0
727,1,0.22231755384728413
728,0,0.16367324176258863
729,0,0.14880423524905118
730,0,0.0
731,0,0.1590911065872513
732,0,0.0
733,0,0.12751967449456128
734,0,0.19037890270340535
735,0,0.10643558161222894
736,0,0.16107536127126712
737,1,0.19821812490783886
738,0,0.19507798684288943
739,0,0.0
740,0,0.20817096160556228
741,0,0.0
742,1,0.0
743,0,0.168029746288123
744,0,0.1556599557890611
745,0,0.0
746,0,0.0
747,1,0.1092824983329472
748,0,0.19676674891769033
749,1,0.0
750,0,0.12059808204311938
751,0,0.16689865792905942
752,1,0.0
753,0,0.15391862933622139
754,0,0.10133131173068743
755,0,0.31156930917596204
756,0,0.19191221395740946
757,1,0.0
758,0,0.138576287644913
759,0,0.14521134980246406
760,0,0.22231755384728413
761,0,0.0
762,0,0.0
763,0,0.20268357541717524
764,1,0.17098972587722466
765,1,0.14632288905713897
766,1,0.17892130078378357
767,0,0.0
768,0,0.0
769,0,0.2337646639750582
770,0,0.21460802710989596
771,0,0.18990169043168093
772,1,0.39398604746309546
773,1,0.36066028351520196
774,0,0.1246722571491633
775,1,0.18967762076197536
776,0,0.0
777,1,0.0
778,0,0.2096816191325969
779,0,0.0
780,0,0.1599092426361236
781,0,0.0
782,0,0.15301414766713067
783,1,0.16360931967692688
784,0,0.0
785,0,0.160180909357105
786,1,0.1417212470705038
787,0,0.16249612259087934
788,0,0.15224862516747667
789,0,0.2181139566484176
790,1,0.0
791,1,0.0
792,0,0.1605725016559364
793,0,0.0
794,0,0.0
795,0,0.1814484645228644
796,0,0.0
797,1,0.23789897679429153
798,0,0.1675994550654843
799,0,0.0
800,0,0.156844290410879
801,1,0.16486675303216053
802,0,0.10645378530062712
803,0,0.18320189861960895
804,1,0.2153457124667806
805,1,0.15377856504226717
806,0,0.14883916381823656
807,0,0.24568410497454166
808,0,0.10580188590973184
809,0,0.0
810,0,0.0
811,0,0.15599614091828556
812,1,0.15289563195129324
813,0,0.0
814,0,0.0
815,0,0.0
816,0,0.13855271819762566
817,1,0.18030659146300415
818,0,0.16622564310491839
819,0,0.0
820,0,0.0
821,0,0.21011771287434822
822,0,0.0
823,0,0.0
824,0,0.0
825,0,0.0
826,1,0.0
827,0,0.15494218035101015
828,0,0.1706989436403948
829,0,0.11559386662885811
830,0,0.0
831,0,0.16689176450001847
832,0,0.0
833,0,0.17007142595456723
834,0,0.1433491279517328
835,0,0.16426041575716263
836,0,0.15965284926282458
837,1,0.16671348773321693
838,0,0.15268672808504694
839,0,0.0
840,0,0.0
841,0,0.1603380829462538
842,0,0.12360544338931252
843,0,0.14383313225184333
844,0,0.0
845,0,0.0
846,0,0.17132116009674764
847,0,0.0
848,0,0.12252546220285684
849,0,0.1211876615434282
850,0,0.11730081659754824
851,1,0.14391496091149739
852,0,0.1312603783262882
853,0,0.15289563195129324
854,0,0.15391862933622139
855,0,0.0
856,0,0.09860749871934688
857,0,0.0
858,0,0.0
859,0,0.2050009355348624
860,1,0.2155692958948518
861,0,0.15909345876352746
862,1,0.22220984423113255
863,0,0.13045664879860197
864,0,0.0
865,0,0.0
866,0,0.0
867,0,0.0
868,0,0.15940603874134787
869,0,0.0
870,0,0.11097892307940316
871,0,0.1291125016235093
872,0,0.20210132001631997
873,1,0.25772339814356954
874,0,0.17688233894959512
875,0,0.0
876,0,0.2531846855442658
877,0,0.12106039914809023
878,0,0.17132116009674764
879,0,0.360986702108099
880,0,0.11002786548287792
881,0,0.17581730152859465
882,0,0.18967762076197536
883,0,0.1572385966612868
884,0,0.0
885,0,0.14661447669546393
886,0,0.12619887824612475
887,0,0.2395083160761716
888,1,0.0
889,0,0.4023522678645944
890,0,0.1950360607332892
891,0,0.12518440284601268
892,0,0.1143499189119341
893,0,0.0
894,0,0.16319801928579805
895,0,0.1287391653264012
896,1,0.14354805213182378
897,0,0.0
898,0,0.16795630820490423
899,0,0.13763925569184646
900,0,0.1426211940749475
901,0,0.2191284749632943
902,0,0.1731317622387615
903,0,0.19330339021985946
904,0,0.19489953989750264
905,0,0.0
906,0,0.0
907,0,0.1451444561207222
908,1,0.1880120248574652
909,0,0.14423104546261184
910,1,0.0
911,0,0.0
912,1,0.1950834626523701
913,0,0.11193324613296833
914,0,0.0
915,0,0.20774096051462146
916,1,0.20309720005555945
917,1,0.2223376377264405
918,0,0.13901176554208977
919,0,0.12006043666948456
920,0,0.12125594891846005
921,1,0.0
922,0,0.13475938316418376
923,0,0.21073639850018738
924,0,0.15289563195129324
925,0,0.17850916370338615
926,0,0.0
927,0,0.15574038688140848
928,0,0.0
929,0,0.11200548087246819
930,0,0.12182269857796402
931,0,0.22653592922480403
932,0,0.0
933,0,0.21031154433851504
934,0,0.14834318573178273
935,0,0.0
936,0,0.1679402871191868
937,1,0.0
938,0,0.11550529326014909
939,0,0.2629951654267217
940,1,0.0
941,0,0.156844290410879
942,0,0.12059808204311938
943,0,0.18370919109361217
944,0,0.0
945,0,0.12059808204311938
946,0,0.11762798595617766
947,0,0.3183253227625988
948,0,0.0
949,0,0.14510931309215594
950,0,0.0
951,0,0.22367631114673073
952,1,0.0
953,0,0.0
954,0,0.10130913847568161
955,1,0.1539701783938434
956,0,0.12485675815455993
957,0,0.0
958,0,0.0
959,0,0.17967822013018778
960,0,0.1723651990975675
961,0,0.1706989436403948
962,0,0.13461235135810384
963,1,0.0
964,0,0.1320743925519784
965,0,0.0
966,1,0.0
967,0,0.22893096338713068
968,0,0.0
969,0,0.12031834810696429
970,1,0.0
971,0,0.21076549515649493
972,0,0.33283311535056687
973,0,0.19286473683606314
974,0,0.0
975,1,0.19035313754100874
976,0,0.0
977,0,0.24777899686816401
978,0,0.12428741865722259
979,0,0.1048464455233514
980,0,0.0
981,0,0.19993572620835742
982,0,0.20458226165185808
983,0,0.1274378214622413
984,0,0.0
985,1,0.3639646065625444
986,0,0.0
987,0,0.22231755384728413
988,1,0.0
989,1,0.11048489988553865
990,0,0.15108776987927047
991,0,0.2531620879088714
992,0,0.19737398812502696
993,0,0.112716594264519
994,0,0.0
995,0,0.0
996,0,0.0
997,0,0.1698112141532327
998,0,0.24568410497454166
999,0,0.24303256096232329
1000,0,0.0
1001,1,0.24568410497454166
1002,0,0.12522704692337186
1003,0,0.20133846583259146
1004,1,0.0
1005,0,0.1510959197228834
1006,0,0.24568410497454166
1007,0,0.15289563195129324
1008,0,0.15201351602763008
1009,0,0.0
1010,1,0.2361512249500527
1011,0,0.0
1012,0,0.0
1013,1,0.0
1014,0,0.0
1015,0,0.0
1016,0,0.0
1017,1,0.0
1018,0,0.0
1019,1,0.21356765992910365
1020,0,0.15391862933622139
1021,0,0.0
1022,0,0.0
1023,0,0.17460113298512894
1024,0,0.17017446849396745
1025,0,0.20432317715175116
1026,1,0.3806715611712855
1027,0,0.11734573833143261
1028,0,0.15822647246129787
1029,0,0.21460802710989596
1030,1,0.11037470773107438
1031,1,0.0
1032,1,0.22568074570224764
1033,0,0.1345695562005467
1034,0,0.22352869589278335
1035,0,0.0
1036,1,0.24611465383817727
1037,0,0.16323624995468797
1038,0,0.1728294351635998
1039,0,0.10102395235737928
1040,0,0.16924408918881484
1041,0,0.23558417008650126
1042,0,0.13337010130933669
1043,0,0.15289563195129324
1044,0,0.0
1045,0,0.0
1046,0,0.0
1047,1,0.18752338938976407
1048,0,0.12959749698724532
1049,0,0.0
1050,0,0.11784474115390264
1051,0,0.24568410497454166
1052,0,0.0
1053,0,0.14394671945783696
1054,1,0.3538278865424071
1055,0,0.156844290410879
1056,1,0.3007314230368884
1057,0,0.0
1058,0,0.0
1059,0,0.14956662890167408
1060,0,0.11550529326014909
1061,1,0.26069581148568544
1062,0,0.21844976606857883
1063,0,0.19142284056197728
1064,0,0.0
1065,1,0.13889469311530528
1066,1,0.0
1067,0,0.19132130214139584
1068,0,0.10419266002759153
1069,0,0.15686944339646416
1070,0,0.18431691953187754
1071,0,0.19400500073259436
1072,0,0.09701289027004074
1073,0,0.24568410497454166
1074,0,0.0
1075,0,0.0
1076,0,0.0
1077,1,0.20782772854538342
1078,1,0.12059808204311938
1079,0,0.21627897180476918
1080,1,0.23245707904382934
1081,0,0.0
1082,0,0.16036346734741871
1083,0,0.1641639635501766
1084,1,0.10000322808215219
1085,0,0.0
1086,0,0.18438710559383512
1087,1,0.20268178339288564
1088,0,0.14062614328567774
1089,1,0.2425517873180075
1090,0,0.1709437240224094
1091,0,0.0
1092,0,0.10565062373086774
1093,0,0.1948227107722184
1094,0,0.16572414527912513
1095,0,0.20817096160556228
1096,0,0.11357460851033967
1097,0,0.10015474015375864
1098,0,0.1626149472374611
1099,0,0.0
1100,0,0.12607456280670726
1101,0,0.1964062065433682
1102,1,0.20306873947641652
1103,0,0.0
1104,0,0.13254326909597072
1105,0,0.0
1106,0,0.2495822992426336
1107,0,0.0
1108,0,0.0
1109,0,0.19682796119210796
1110,0,0.22352869589278335
1111,0,0.17198477099147744
1112,0,0.0
1113,0,0.35389105664568005
1114,0,0.2495822992426336
1115,0,0.16139688917693115
1116,0,0.12431170014805182
1117,0,0.2961450854980986
1118,1,0.0
1119,0,0.0
1120,0,0.0
1121,0,0.20895285083091267
1122,0,0.0
1123,1,0.24909485003240742
1124,0,0.20160744677036377
1125,0,0.0
1126,0,0.0
1127,1,0.10423272083853763
1128,0,0.1606800537960885
1129,0,0.15289563195129324
1130,0,0.18820866619062013
1131,0,0.12278153113917345
1132,0,0.0
1133,0,0.22838818835803149
1134,0,0.13102145379585595
1135,0,0.16599650686803613
1136,0,0.17651299026090586
1137,0,0.0
1138,0,0.20758850980025773
1139,1,0.15494218035101015
1140,0,0.20830728863798417
1141,0,0.12769950156463328
1142,0,0.18967762076197536
1143,0,0.156844290410879
1144,0,0.1381639077148003
1145,1,0.1509437361579787
1146,0,0.19953550699196476
1147,0,0.0
1148,1,0.0
1149,0,0.21419324009328128
1150,1,0.0
1151,0,0.0
1152,0,0.2837425781115035
1153,0,0.17691696908188806
1154,0,0.0
1155,0,0.18160721327631427
1156,0,0.15289563195129324
1157,1,0.13219069246921605
1158,0,0.20762030354086738
1159,0,0.2719555400228414
1160,1,0.14139617691203774
1161,0,0.1294979203197838
1162,0,0.19061366360717677
1163,0,0.0
1164,0,0.0
1165,0,0.15129109691133408
1166,0,0.0
1167,1,0.2368356181060122
1168,1,0.2495822992426336
1169,0,0.1551758227533828
1170,0,0.16583868648916053
1171,0,0.0
1172,0,0.15289563195129324
1173,1,0.20161282326111998
1174,0,0.18298505466083473
1175,0,0.15221064486859343
1176,1,0.0
1177,0,0.15307949392635736
1178,1,0.25504777274542323
1179,0,0.12627042781518266
1180,1,0.0
1181,0,0.19266102764678672
1182,0,0.15478860082982984
1183,0,0.16006265608565623
1184,0,0.15289563195129324
1185,0,0.14464717267622598
1186,1,0.3117678495959676
1187,0,0.18880658190549934
1188,0,0.0
1189,1,0.24059902949916992
1190,0,0.0
1191,0,0.20883947624317875
1192,0,0.0
1193,0,0.0
1194,0,0.0
1195,0,0.18014354702651342
1196,1,0.18660564116234468
1197,0,0.16737783696511532
1198,1,0.15289563195129324
1199,0,0.0
1200,0,0.0
1201,0,0.09775933542450452
1202,0,0.24568410497454166
1203,0,0.0
1204,0,0.0
1205,1,0.1596589145171927
1206,0,0.0
