id,label,oof_cat
166,0,0.0
167,0,0.4843083853072662
168,0,0.2660247013563599
169,0,0.17628470342256267
170,0,0.0
171,1,0.5137239672739768
172,0,0.47703527232413795
173,0,0.3346267285459504
174,1,0.7523282541074977
175,1,0.8436962630048158
176,0,0.0
177,0,0.5136369842581932
178,0,0.47703527232413795
179,0,0.0
180,0,0.5581763851259285
181,0,0.5165833928670802
182,1,0.4294842950364231
183,0,0.2947602864664078
184,0,0.2655582790962229
185,0,0.5821562766289489
186,0,0.2519586639110345
187,0,0.4281415815824123
188,0,0.4545889551882431
189,1,0.5238401237192756
190,0,0.0
191,0,0.0
192,0,0.0
193,1,0.665586731627397
194,1,0.45383266907707315
195,1,0.5238401237192756
196,1,0.0
197,0,0.5662652320169412
198,1,0.5628218469621918
199,0,0.6354995515556049
200,1,0.6455911308728179
201,0,0.0
202,0,0.0
203,0,0.3795329620030568
204,1,0.0
205,0,0.6617093458850831
206,0,0.41779465442917085
207,0,0.2835251366662262
208,0,0.0
209,0,0.30337298816877745
210,0,0.6189999444520451
211,1,0.0
212,0,0.3534824458862926
213,0,0.46800240767490425
214,0,0.0
215,1,0.8622655909626314
216,0,0.7552201656916744
217,0,0.0
218,0,0.29916441681453493
219,0,0.0
220,0,0.34740504288657215
221,0,0.23339841409947484
222,0,0.6126451091732428
223,0,0.5642584566999869
224,0,0.739157630843135
225,0,0.3085061909777714
226,1,0.30225667967368
227,0,0.5321571230690597
228,0,0.0
229,1,0.0
230,1,0.5170538830295396
231,0,0.3158401761100237
232,0,0.47703527232413795
233,0,0.47703527232413795
234,0,0.5343955752401365
235,0,0.47669435555245115
236,0,0.0
237,0,0.0
238,0,0.7048030574156611
239,1,0.0
240,1,0.5238401237192756
241,0,0.0
242,0,0.0
243,0,0.2365532095134796
244,0,0.36966864853883963
245,0,0.17324201167388673
246,1,0.21710284491036982
247,1,0.5862977320858715
248,0,0.47669435555245115
249,0,0.0
250,0,0.0
251,1,0.4824827475246706
252,0,0.4272067231613579
253,1,0.3591526165299741
254,0,0.4921894430686947
255,0,0.2385932854728613
256,0,0.0
257,1,0.4298233325128666
258,0,0.47703527232413795
259,0,0.0
260,0,0.0
261,0,0.3853328978913479
262,0,0.4308063767859697
263,1,0.6342445422297366
264,0,0.10131530100994306
265,0,0.15006031128146546
266,0,0.0
267,1,0.7096722638656748
268,0,0.7062138943824322
269,0,0.47669435555245115
270,0,0.21991472301135245
271,0,0.5254930220111548
272,0,0.0
273,0,0.15833025882637583
274,1,0.5051028910715978
275,0,0.4865238687326202
276,1,0.8205688790818781
277,0,0.0
278,0,0.6431699275932595
279,0,0.0
280,0,0.5973964167073876
281,0,0.0
282,1,0.5427353741552984
283,1,0.6453822097692643
284,0,0.4986080482210909
285,0,0.0
286,0,0.5628005777947761
287,0,0.33901770782758656
288,0,0.2589079641496873
289,1,0.3555807125277835
290,0,0.0
291,0,0.0
292,1,0.0
293,0,0.0
294,0,0.0
295,0,0.5051028910715978
296,0,0.6197614625649676
297,0,0.5328852490543735
298,1,0.737770034244063
299,1,0.4900862651439287
300,0,0.47703527232413795
301,0,0.0
302,0,0.0
303,0,0.506640022599559
304,0,0.47703527232413795
305,0,0.25214200622800076
306,0,0.5051028910715978
307,0,0.47703527232413795
308,0,0.40105601732447715
309,0,0.4056779457476132
310,0,0.7237211819683522
311,0,0.5051028910715978
312,0,0.0
313,1,0.8623384899926895
314,0,0.47703527232413795
315,0,0.0
316,0,0.0
317,0,0.6900297989340763
318,0,0.42432481559609253
319,0,0.44918128779867134
320,0,0.29459538137704194
321,0,0.5101534292886519
322,0,0.6677271508934064
323,0,0.0
324,0,0.4023072493349555
325,0,0.5010584265723639
326,0,0.47703527232413795
327,0,0.0
328,1,0.6911545213389754
329,0,0.7495840374324338
330,0,0.5938964395494684
331,0,0.4111885697836864
332,0,0.5924693419375423
333,0,0.0
334,0,0.0
335,0,0.0
336,0,0.5621630853988134
337,0,0.32345614032005676
338,0,0.0
339,0,0.0
340,0,0.0
341,0,0.34221771730567835
342,0,0.6185629965567927
343,1,0.3276540543567456
344,1,0.0
345,0,0.4821336034762247
346,0,0.23096454688392476
347,1,0.8147011075541207
348,0,0.0
349,0,0.39165969182533295
350,1,0.0
351,0,0.6721612755972064
352,0,0.7146801633010225
353,0,0.5859539844995127
354,0,0.48256800150953977
355,0,0.0
356,0,0.0
357,0,0.0
358,0,0.5574526874600387
359,0,0.5882983799426673
360,0,0.0
361,0,0.34415035280649836
362,0,0.32250188878148656
363,0,0.0
364,0,0.8094305055324682
365,0,0.604856545606797
366,0,0.0
367,1,0.5489528427449564
368,1,0.0
369,0,0.0
370,0,0.4793916008191626
371,0,0.47703527232413795
372,0,0.0
373,0,0.6577952766880839
374,0,0.7606424975366451
375,0,0.3015979367807931
376,1,0.5015235689581967
377,0,0.33196064614281495
378,0,0.6005769245559144
379,0,0.4169450092784162
380,1,0.5436952840930324
381,0,0.0
382,1,0.6427943006316806
383,0,0.30209145889750816
384,0,0.47669435555245115
385,0,0.2796891419166477
386,0,0.325294842087252
387,0,0.7183044274952521
388,0,0.24787612468094866
389,0,0.0
390,0,0.0
391,0,0.0
392,0,0.0
393,1,0.0
394,0,0.5766137631471197
395,0,0.5051028910715978
396,0,0.47703527232413795
397,0,0.8251084653733758
398,1,0.731189098652571
399,1,0.0
400,0,0.0
401,0,0.0
402,0,0.5438216687423506
403,0,0.4938852822301837
404,1,0.5311173051703257
405,0,0.0
406,0,0.8155378543627042
407,0,0.4446261288607762
408,0,0.7397655123195787
409,0,0.7008401676528563
410,0,0.5109459579675375
411,0,0.28914234238417136
412,1,0.6756338517319823
413,0,0.45723799625257255
414,0,0.5008666257096472
415,0,0.4436616524862569
416,1,0.7171664329959003
417,0,0.16889746141771375
418,0,0.566916704082139
419,0,0.0
420,1,0.6471042539464578
421,0,0.41082775508904185
422,0,0.47703527232413795
423,1,0.0
424,0,0.7635677332459186
425,0,0.47703527232413795
426,0,0.3635736456625084
427,0,0.4929914154640509
428,0,0.48535342536701553
429,0,0.0
430,0,0.0
431,0,0.3102963075357754
432,0,0.5909097519431724
433,0,0.2305924629429566
434,1,0.6226287139721709
435,0,0.0
436,0,0.0
437,0,0.2708856792939792
438,0,0.0
439,0,0.3692959211349632
440,1,0.7449552250223384
441,0,0.0
442,0,0.4166441626025165
443,0,0.47703527232413795
444,0,0.42824182030720814
445,0,0.15718193781402862
446,0,0.5062041188414832
447,0,0.0
448,0,0.5774966156181313
449,0,0.7089571565107444
450,0,0.0
451,1,0.0
452,0,0.756868426163687
453,0,0.42950826851119256
454,0,0.0
455,0,0.0
456,0,0.47188233719243566
457,0,0.6084139636557451
458,0,0.18416713926516753
459,1,0.8657980447618647
460,0,0.0
461,0,0.0
462,0,0.5427125304641008
463,0,0.43777382659151903
464,0,0.4579090497931072
465,0,0.3545567214491205
466,1,0.6710386085865417
467,0,0.5407633654697075
468,0,0.4775799522716558
469,0,0.0
470,0,0.47703527232413795
471,1,0.0
472,1,0.7191677209569517
473,0,0.0
474,0,0.6035806446773235
475,0,0.0
476,0,0.4037557072060093
477,0,0.0
478,1,0.5261144094439163
479,0,0.5425511676626752
480,1,0.0
481,0,0.0
482,1,0.5024463624360315
483,0,0.20126490345815254
484,0,0.29729545445989314
485,0,0.0
486,0,0.5137711669173219
487,0,0.0
488,0,0.0
489,1,0.449189647291197
490,0,0.7561324020954583
491,0,0.5535360000218925
492,0,0.28602562891862177
493,0,0.3498283303262928
494,0,0.6585104170544893
495,0,0.0
496,0,0.4500108452932303
497,1,0.6080407218239584
498,0,0.6331316316029085
499,0,0.3582366726977347
500,0,0.0
501,0,0.2145656234424201
502,0,0.6308398146886809
503,0,0.389765370855914
504,0,0.6328905713776979
505,0,0.0
506,0,0.0
507,0,0.2329779454422727
508,0,0.44265624582153495
509,0,0.5907636154032381
510,0,0.598651106925178
511,0,0.4777009276977564
512,0,0.28652236707735956
513,0,0.7171061752463285
514,1,0.6751986352105838
515,0,0.5388877193282191
516,0,0.5165247400340278
517,0,0.0
518,0,0.6384400901125084
519,0,0.2179612197056293
520,0,0.5538128576204244
521,0,0.4205906965126561
522,0,0.7071872170676933
523,0,0.0
524,0,0.2152645147090776
525,0,0.6325269643193823
526,0,0.45609576235671495
527,0,0.2012741140019411
528,0,0.5049385792152443
529,0,0.0
530,0,0.0
531,0,0.5051028910715978
532,0,0.0
533,0,0.35930127269389917
534,0,0.0
535,0,0.2916608268935344
536,0,0.0
537,0,0.0
538,0,0.5185031644717264
539,0,0.4206905846137775
540,0,0.6566523353547572
541,0,0.6914002857725895
542,0,0.7163875240804929
543,0,0.0
544,0,0.0
545,0,0.14596566327312646
546,0,0.0
547,1,0.6148258481952046
548,0,0.0
549,0,0.5587785281765529
550,0,0.19829156286713695
551,1,0.4090936104480958
552,0,0.6941395189979647
553,0,0.15489330713903582
554,0,0.0
555,0,0.2737940739526875
556,0,0.3308293986049916
557,0,0.0
558,0,0.0
559,0,0.2988879394475899
560,0,0.6848654692354493
561,0,0.7358294487938949
562,1,0.41515905061373787
563,1,0.7405162776895807
564,0,0.660383364261472
565,0,0.07068022146189147
566,0,0.658953070119254
567,0,0.0
568,0,0.0
569,0,0.4709895608442796
570,0,0.7179723353351198
571,0,0.24370440313609615
572,0,0.0
573,1,0.5626739617108304
574,0,0.5181742335104063
575,0,0.568196171509261
576,0,0.5719588587265808
577,0,0.7647427715276176
578,1,0.6548715078395678
579,0,0.520689608294285
580,0,0.3952249114006533
581,0,0.6341665269888196
582,0,0.8125667099336835
583,0,0.7695049405242749
584,1,0.0
585,0,0.4530196392621466
586,1,0.6940672715859998
587,1,0.6778318098518524
588,0,0.0
589,0,0.0
590,0,0.0
591,0,0.0
592,1,0.0
593,0,0.3903500121035828
594,1,0.5165833928670802
595,0,0.41239498087366405
596,0,0.5809921625448811
597,0,0.6699352422645389
598,0,0.5037662976934034
599,0,0.0
600,0,0.6315480970892309
601,0,0.5165833928670802
602,0,0.0
603,0,0.0
604,0,0.42270033607014823
605,0,0.4797326782074774
606,1,0.28796500266676445
607,0,0.4419377867125961
608,0,0.5393025520608029
609,0,0.6170333602094049
610,0,0.298034897538834
611,0,0.6233832220520762
612,0,0.0
613,0,0.2383439837093736
614,0,0.25628611279209984
615,1,0.4975066962681542
616,0,0.6873403766291377
617,0,0.0
618,1,0.7837041835724745
619,0,0.7503604093374057
620,0,0.6851342391749585
621,0,0.0
622,0,0.0
623,0,0.0
624,0,0.0
625,0,0.5708337722737615
626,1,0.4921302053323027
627,1,0.6196013556498043
628,0,0.2314624060726827
629,0,0.22935241407380205
630,0,0.15486717329794208
631,0,0.5597435661895117
632,0,0.14247392087105343
633,0,0.47669435555245115
634,0,0.0
635,0,0.5806012608869378
636,0,0.0
637,0,0.31222676978346137
638,0,0.3160597023954353
639,0,0.0
640,0,0.0
641,0,0.0
642,0,0.0
643,1,0.6370014234145859
644,0,0.0
645,0,0.34999946763386214
646,0,0.0
647,0,0.15770692179546683
648,1,0.0
649,1,0.6655357873493374
650,0,0.0
651,1,0.0
652,0,0.28576665480408286
653,1,0.0
654,0,0.5558375860786149
655,0,0.337551157470258
656,0,0.0
657,0,0.47703527232413795
658,1,0.0
659,0,0.5385031070613158
660,0,0.36187475049080886
661,0,0.0
662,0,0.30802717455174716
663,0,0.0
664,0,0.0
665,1,0.0
666,0,0.1991375114744494
667,0,0.47703527232413795
668,1,0.6293501391030772
669,0,0.0
670,0,0.0
671,1,0.4788400679390902
672,0,0.7115556630534537
673,0,0.5485642141889268
674,0,0.32728261972029443
675,1,0.34097208754422426
676,0,0.0
677,0,0.372099805977859
678,0,0.33372193774029385
679,1,0.0
680,0,0.4975066962681542
681,1,0.8558580967407817
682,1,0.0
683,0,0.0
684,0,0.5111329446050521
685,0,0.0
686,0,0.0
687,0,0.0
688,0,0.5667376666807602
689,0,0.5165833928670802
690,0,0.4664660637412188
691,1,0.8857504457528911
692,0,0.5271021591465517
693,0,0.41641847546579874
694,1,0.6026395921659029
695,1,0.6271538687626977
696,0,0.4797326782074774
697,0,0.5062041188414832
698,0,0.6816094925324044
699,0,0.0
700,1,0.3359615690460463
701,1,0.4988305112115502
702,1,0.49062703187328177
703,1,0.0
704,0,0.0
705,0,0.0
706,0,0.48377649874574497
707,0,0.22049788806359677
708,0,0.8066757733903738
709,0,0.4862222490380387
710,0,0.47818265667848003
711,0,0.48994463543529265
712,1,0.6681851651910624
713,0,0.1928744166080504
714,1,0.0
715,0,0.0
716,0,0.7329245886943275
717,1,0.5886721935157302
718,1,0.8629475642088434
719,0,0.0
720,0,0.0
721,0,0.0
722,0,0.0
723,0,0.0
724,1,0.0
725,0,0.43214908036171534
726,0,0.0
727,1,0.7152378548449234
728,0,0.49559013449545797
729,0,0.3714171032570332
730,0,0.0
731,0,0.3454311251332261
732,0,0.0
733,0,0.21400542020000174
734,0,0.6892638250377583
735,0,0.2917781066314203
736,0,0.4975066962681542
737,1,0.5484073323330116
738,0,0.5823651510417941
739,0,0.0
740,0,0.7161615513575392
741,0,0.0
742,1,0.0
743,0,0.39913481218962543
744,0,0.44785020231082845
745,0,0.0
746,0,0.0
747,1,0.2552539948774252
748,0,0.38993669553979426
749,1,0.0
750,0,0.1818457008407131
751,0,0.5051028910715978
752,1,0.0
753,0,0.3231264767663243
754,0,0.08045436515810328
755,0,0.6509058288146051
756,0,0.665761422501518
757,1,0.0
758,0,0.22593564153186083
759,0,0.47703527232413795
760,0,0.7052783353652078
761,0,0.0
762,0,0.0
763,0,0.6351796447566528
764,1,0.47685660406136743
765,1,0.47703527232413795
766,1,0.5555232506183406
767,0,0.0
768,0,0.0
769,0,0.5171295479534933
770,0,0.6367354196772756
771,0,0.5638330529743765
772,1,0.782917740918225
773,1,0.5398376227616215
774,0,0.24540448658332537
775,1,0.515998348387449
776,0,0.0
777,1,0.0
778,0,0.48962274256352667
779,0,0.0
780,0,0.47584969529269744
781,0,0.0
782,0,0.47703527232413795
783,1,0.4378468971906919
784,0,0.0
785,0,0.4784094634807989
786,1,0.4793916008191626
787,0,0.37627402692318496
788,0,0.42908333752465944
789,0,0.5695881099956318
790,1,0.0
791,1,0.0
792,0,0.44933507764907077
793,0,0.0
794,0,0.0
795,0,0.5051028910715978
796,0,0.0
797,1,0.8090077652278332
798,0,0.515170650646544
799,0,0.0
800,0,0.46132917803721496
801,1,0.42326372668495055
802,0,0.28550264168112455
803,0,0.6190785497478422
804,1,0.6003167115167299
805,1,0.5051028910715978
806,0,0.4027227761998315
807,0,0.8023474591228313
808,0,0.2896736890173003
809,0,0.0
810,0,0.0
811,0,0.3968916070800969
812,1,0.15961881783511375
813,0,0.0
814,0,0.0
815,0,0.0
816,0,0.47703527232413795
817,1,0.5996953075342923
818,0,0.45495642893087374
819,0,0.0
820,0,0.0
821,0,0.5412358337011696
822,0,0.0
823,0,0.0
824,0,0.0
825,0,0.0
826,1,0.0
827,0,0.30296603138633527
828,0,0.4091380559250679
829,0,0.47669435555245115
830,0,0.0
831,0,0.22934652458051794
832,0,0.0
833,0,0.24900348971090866
834,0,0.4797326782074774
835,0,0.4337410312917005
836,0,0.4314020828231051
837,1,0.5164017833138668
838,0,0.372730306340384
839,0,0.0
840,0,0.0
841,0,0.5051028910715978
842,0,0.47669435555245115
843,0,0.4513917569058202
844,0,0.0
845,0,0.0
846,0,0.4097388374222363
847,0,0.0
848,0,0.47703527232413795
849,0,0.47703527232413795
850,0,0.3061195930988174
851,1,0.4975066962681542
852,0,0.25100587742677066
853,0,0.1701188559475827
854,0,0.23804722264945327
855,0,0.0
856,0,0.14145039814950866
857,0,0.0
858,0,0.0
859,0,0.48249219225179896
860,1,0.701768414104012
861,0,0.4287137744342527
862,1,0.44719718802822167
863,0,0.29702245282754414
864,0,0.0
865,0,0.0
866,0,0.0
867,0,0.0
868,0,0.42726428105170067
869,0,0.0
870,0,0.22655041264167294
871,0,0.47703527232413795
872,0,0.6559053747761179
873,1,0.5301495536633696
874,0,0.3885563625905227
875,0,0.0
876,0,0.5931080487091763
877,0,0.28972076523488816
878,0,0.45989439704978685
879,0,0.7230732198346932
880,0,0.32973900216692836
881,0,0.5934099511904098
882,0,0.5002592042299914
883,0,0.33927775191105836
884,0,0.0
885,0,0.4975066962681542
886,0,0.47703527232413795
887,0,0.5254399358304712
888,1,0.0
889,0,0.6987090813468486
890,0,0.5794386822009161
891,0,0.47703527232413795
892,0,0.2243193295802543
893,0,0.0
894,0,0.17441382664999894
895,0,0.3189827983538117
896,1,0.47703527232413795
897,0,0.0
898,0,0.20419266427109783
899,0,0.47669435555245115
900,0,0.4891700642410535
901,0,0.7248098337405515
902,0,0.4975066962681542
903,0,0.5104512585228157
904,0,0.46778031694810557
905,0,0.0
906,0,0.0
907,0,0.3851663242698827
908,1,0.6015372637672806
909,0,0.47669435555245115
910,1,0.0
911,0,0.0
912,1,0.5803232046454149
913,0,0.3425552126561152
914,0,0.0
915,0,0.5301495536633696
916,1,0.5377185890348475
917,1,0.5238401237192756
918,0,0.32567320455757476
919,0,0.06137552331362134
920,0,0.47703527232413795
921,1,0.0
922,0,0.47703527232413795
923,0,0.704847875703197
924,0,0.170255581328078
925,0,0.44787933962239607
926,0,0.0
927,0,0.503469999291447
928,0,0.0
929,0,0.32911206016253036
930,0,0.17154354428685928
931,0,0.6016260022697038
932,0,0.0
933,0,0.7332879494899736
934,0,0.47703527232413795
935,0,0.0
936,0,0.5062041188414832
937,1,0.0
938,0,0.4720979484536261
939,0,0.6365086847838167
940,1,0.0
941,0,0.33776056528704523
942,0,0.15587714903169667
943,0,0.5571035432129974
944,0,0.0
945,0,0.21550348539858458
946,0,0.4404671425472445
947,0,0.7360846847191714
948,0,0.0
949,0,0.405493750700008
950,0,0.0
951,0,0.5304018516614487
952,1,0.0
953,0,0.0
954,0,0.1675261666143347
955,1,0.47669435555245115
956,0,0.47703527232413795
957,0,0.0
958,0,0.0
959,0,0.5109459579675375
960,0,0.47703527232413795
961,0,0.4411682077071424
962,0,0.3149534814264675
963,1,0.0
964,0,0.30373772955721834
965,0,0.0
966,1,0.0
967,0,0.7613988091838928
968,0,0.0
969,0,0.1886131628872452
970,1,0.0
971,0,0.5176717609471846
972,0,0.6019747983681027
973,0,0.5875188712278345
974,0,0.0
975,1,0.5816542129879296
976,0,0.0
977,0,0.5238401237192756
978,0,0.47703527232413795
979,0,0.28776878096016767
980,0,0.0
981,0,0.6015228561663692
982,0,0.6691253766562555
983,0,0.343048934881354
984,0,0.0
985,1,0.7821402955488787
986,0,0.0
987,0,0.7256422500882046
988,1,0.0
989,1,0.2788911800818545
990,0,0.42113006038653134
991,0,0.5165833928670802
992,0,0.5100320693939677
993,0,0.3540184947564956
994,0,0.0
995,0,0.0
996,0,0.0
997,0,0.3493430364822059
998,0,0.8049819468166675
999,0,0.23237561366052498
1000,0,0.0
1001,1,0.8230968620216589
1002,0,0.47703527232413795
1003,0,0.6925208854869448
1004,1,0.0
1005,0,0.39702668574125777
1006,0,0.8289443036808405
1007,0,0.11262526845215066
1008,0,0.18457042518306307
1009,0,0.0
1010,1,0.5238401237192756
1011,0,0.0
1012,0,0.0
1013,1,0.0
1014,0,0.0
1015,0,0.0
1016,0,0.0
1017,1,0.0
1018,0,0.0
1019,1,0.7577614118117735
1020,0,0.29677704729240123
1021,0,0.0
1022,0,0.0
1023,0,0.47186426681466265
1024,0,0.3980420043743869
1025,0,0.5435695646849926
1026,1,0.7778995637653333
1027,0,0.24430704674229167
1028,0,0.4265269555417478
1029,0,0.6487349761520304
1030,1,0.3195733111971497
1031,1,0.0
1032,1,0.5965094228862575
1033,0,0.47703527232413795
1034,0,0.7139117016433213
1035,0,0.0
1036,1,0.552209359718809
1037,0,0.4802716643132758
1038,0,0.4297291953633065
1039,0,0.13937834086081718
1040,0,0.5109459579675375
1041,0,0.8167637844111415
1042,0,0.3892611988254282
1043,0,0.21288878443058934
1044,0,0.0
1045,0,0.0
1046,0,0.0
1047,1,0.5880624036022305
1048,0,0.3183821301348974
1049,0,0.0
1050,0,0.47703527232413795
1051,0,0.8428371225848619
1052,0,0.0
1053,0,0.47669435555245115
1054,1,0.7564712800187102
1055,0,0.3660661503790059
1056,1,0.8200495521858843
1057,0,0.0
1058,0,0.0
1059,0,0.3728247614240704
1060,0,0.4720979484536261
1061,1,0.5238401237192756
1062,0,0.5170538830295396
1063,0,0.4192290883202628
1064,0,0.0
1065,1,0.47703527232413795
1066,1,0.0
1067,0,0.4949303131007027
1068,0,0.27085966168521536
1069,0,0.46766178711806755
1070,0,0.37974197077972277
1071,0,0.4692469072164371
1072,0,0.16433225763987272
1073,0,0.7895600914302687
1074,0,0.0
1075,0,0.0
1076,0,0.0
1077,1,0.5165833928670802
1078,1,0.12387328617631675
1079,0,0.44581416014255565
1080,1,0.6388759387562625
1081,0,0.0
1082,0,0.5051028910715978
1083,0,0.4395779715251218
1084,1,0.19758233030132522
1085,0,0.0
1086,0,0.5610234864908932
1087,1,0.6506518145009667
1088,0,0.3514701574144762
1089,1,0.5515760923065015
1090,0,0.4295160152388877
1091,0,0.0
1092,0,0.2851953999886787
1093,0,0.5511446787681664
1094,0,0.5165833928670802
1095,0,0.6098781750964009
1096,0,0.3219793458608124
1097,0,0.12293466666761148
1098,0,0.5075520182117302
1099,0,0.0
1100,0,0.14245312992483886
1101,0,0.6047159334608027
1102,1,0.5016213772153317
1103,0,0.0
1104,0,0.4797326782074774
1105,0,0.0
1106,0,0.8505466171503089
1107,0,0.0
1108,0,0.0
1109,0,0.5931231593210425
1110,0,0.7020556073346975
1111,0,0.3560799367606626
1112,0,0.0
1113,0,0.7780386113776528
1114,0,0.7900049238492289
1115,0,0.5170538830295396
1116,0,0.3216565175956376
1117,0,0.758904232800608
1118,1,0.0
1119,0,0.0
1120,0,0.0
1121,0,0.5100320693939677
1122,0,0.0
1123,1,0.5254399358304712
1124,0,0.6760843336810932
1125,0,0.0
1126,0,0.0
1127,1,0.31773034688400537
1128,0,0.46050847469629935
1129,0,0.22859372467091973
1130,0,0.5538308251367542
1131,0,0.47669435555245115
1132,0,0.0
1133,0,0.6238298155362455
1134,0,0.21030219629772512
1135,0,0.40320247097644535
1136,0,0.5792717866042878
1137,0,0.0
1138,0,0.6933639963388755
1139,1,0.28112650833166997
1140,0,0.6727515285355068
1141,0,0.3672588277186567
1142,0,0.47882571796051093
1143,0,0.40355443402266494
1144,0,0.32721101365165073
1145,1,0.4737433633287935
1146,0,0.5051028910715978
1147,0,0.0
1148,1,0.0
1149,0,0.7668611896349077
1150,1,0.0
1151,0,0.0
1152,0,0.5710357590356152
1153,0,0.5100320693939677
1154,0,0.0
1155,0,0.45147713765778735
1156,0,0.17727270048749272
1157,1,0.3944049014665955
1158,0,0.7469490305050417
1159,0,0.6965564871684014
1160,1,0.43088084654702347
1161,0,0.33971172764512514
1162,0,0.5275681758242535
1163,0,0.0
1164,0,0.0
1165,0,0.4986080482210909
1166,0,0.0
1167,1,0.6355177520086891
1168,1,0.8202227184401284
1169,0,0.46133872509270446
1170,0,0.3409116271511301
1171,0,0.0
1172,0,0.1311738754046235
1173,1,0.5291163735025048
1174,0,0.5953246430252828
1175,0,0.503189119504821
1176,1,0.0
1177,0,0.4149502794747808
1178,1,0.7150038065108728
1179,0,0.2887357607778217
1180,1,0.0
1181,0,0.3624933267830317
1182,0,0.4462549056733318
1183,0,0.5051028910715978
1184,0,0.2550751920671732
1185,0,0.32102850574085606
1186,1,0.7330672500176634
1187,0,0.5109758414679811
1188,0,0.0
1189,1,0.5295978331659499
1190,0,0.0
1191,0,0.6935881874147887
1192,0,0.0
1193,0,0.0
1194,0,0.0
1195,0,0.48418450377307837
1196,1,0.439885186502479
1197,0,0.4975066962681542
1198,1,0.0970790354541506
1199,0,0.0
1200,0,0.0
1201,0,0.15078151694560205
1202,0,0.7724043269378649
1203,0,0.0
1204,0,0.0
1205,1,0.23580362082304782
1206,0,0.0
1207,0,0.8339394746318894
