total_income,total_expense,net_income,income_count,expense_count,total_tx_count,active_days,tx_frequency,last_tx_days_ago,first_tx_days_ago,span_days,income_expense_ratio,avg_income,income_std,median_income,avg_expense,expense_std,median_expense,big_income_count,big_income_ratio,id,stm_missing
18425.399999999998,22717.930000000004,-4292.530000000006,6,61,67,60,1.1166666666666667,7000,7180,180,0.8110510068121939,3070.8999999999996,227.62249449472256,3022.2,372.4250819672132,636.623149568076,223.02,3,0.5,53531,0
39246.89,32937.18,6309.709999999999,6,83,89,81,1.0987654320987654,6936,7118,182,1.1915680091255059,6541.1483333333335,502.6036424929909,6592.8150000000005,396.8334939759036,588.1875327688097,254.97,3,0.5,53532,0
74724.02,30675.38,44048.64,6,69,75,65,1.1538461538461537,6601,6776,175,2.4359606954360156,12454.003333333334,1063.4289423161076,12113.74,444.57072463768117,639.4601642470743,273.39,3,0.5,53533,0
23788.62,17998.6,5790.02,6,59,65,56,1.1607142857142858,4951,5128,177,1.321692798255326,3964.77,267.4983489045618,4097.32,305.06101694915253,423.217674872387,278.16,3,0.5,53537,0
34139.62,37053.83,-2914.209999999999,6,91,97,85,1.1411764705882352,7336,7501,165,0.9213519897694421,5689.936666666667,263.60980113712685,5693.73,407.18494505494505,587.8872533910921,316.26,3,0.5,53538,0
20811.65,36709.32,-15897.669999999998,6,69,75,67,1.1194029850746268,5353,5530,177,0.5669309592069008,3468.6083333333336,119.04056639323515,3466.39,532.0191304347826,690.3012351261115,304.77,3,0.5,53539,0
14184.87,23146.629999999997,-8961.759999999997,3,50,53,49,1.0816326530612246,5332,5499,167,0.6128265755916595,4728.29,255.93451675510036,4820.77,462.9325999999999,699.3469182396101,286.46500000000003,1,0.3333333333333333,53540,0
81038.75,41020.630000000005,40018.119999999995,6,111,117,106,1.1037735849056605,6052,6235,183,1.9755608336104158,13506.458333333334,543.3180356358716,13445.0,369.5552252252253,539.0645556250713,267.16,3,0.5,53541,0
25282.0,21007.870000000003,4274.129999999997,6,63,69,59,1.1694915254237288,6020,6193,173,1.2034537532266023,4213.666666666667,317.8858844861714,4260.2,333.458253968254,451.98420755365305,284.14,3,0.5,53542,0
28623.839999999997,20235.280000000002,8388.559999999994,6,51,57,49,1.163265306122449,6726,6905,179,1.4145512193844336,4770.639999999999,181.06369744742685,4719.23,396.7701960784314,701.2237227217893,271.88,3,0.5,53543,0
40888.67,26461.89,14426.779999999999,6,60,66,57,1.1578947368421053,4379,4556,177,1.5451908385400592,6814.778333333333,582.4576571281574,6858.0,441.0315,529.8198934789854,298.77,3,0.5,53545,0
20990.63,15304.119999999999,5686.510000000002,4,38,42,37,1.135135135135135,6775,6936,161,1.3715672641503356,5247.6575,392.7621224975111,5216.89,402.73999999999995,406.831972887036,309.945,2,0.5,53546,0
62514.68,34067.21,28447.47,6,88,94,84,1.119047619047619,5714,5895,181,1.8350396172203407,10419.113333333333,451.0900460612662,10503.675,387.12738636363633,669.9432329911759,256.55,3,0.5,53547,0
25863.48,24410.81,1452.6699999999983,6,82,88,82,1.0731707317073171,6819,6996,177,1.0595092911271886,4310.58,206.78140430577082,4309.28,297.6928048780488,407.7911888283451,276.94,3,0.5,53548,0
10915.130000000001,13067.550000000003,-2152.420000000002,3,43,46,44,1.0454545454545454,7516,7695,179,0.8352851145903183,3638.376666666667,156.23539000139792,3576.0,303.89651162790705,544.89122051971,205.33,1,0.3333333333333333,53549,0
22560.899999999998,29646.260000000002,-7085.360000000004,6,82,88,65,1.353846153846154,7446,7607,161,0.761003242879169,3760.1499999999996,160.43420925725295,3801.15,361.539756097561,510.72608386390925,272.70000000000005,3,0.5,53551,0
42737.39,19937.31,22800.079999999998,6,59,65,58,1.1206896551724137,7965,8152,187,2.143588578291475,7122.8983333333335,406.5505602183926,7112.535,337.9205084745763,318.227325566221,294.99,3,0.5,53553,0
40237.530000000006,30798.620000000003,9438.910000000003,4,60,64,60,1.0666666666666667,6683,6875,192,1.3064718483715676,10059.382500000002,785.0390151570493,10426.185000000001,513.3103333333333,811.6746175941167,273.94,2,0.5,53555,0
27951.46,33863.77,-5912.309999999998,6,82,88,77,1.1428571428571428,6782,6960,178,0.8254089842676876,4658.576666666667,293.4537645391898,4700.67,412.97280487804875,646.2957656319899,293.53,3,0.5,53556,0
11706.8,11254.250000000002,452.54999999999745,3,35,38,37,1.027027027027027,4863,5031,168,1.0402114755723202,3902.2666666666664,118.02839583008084,3828.8,321.55000000000007,508.7747040151606,254.26,1,0.3333333333333333,53558,0
66597.93,28874.92,37723.009999999995,6,73,79,71,1.1126760563380282,8331,8518,187,2.3064282082060683,11099.654999999999,634.015949030464,11255.295,395.54684931506847,580.5426419930452,285.44,3,0.5,53559,0
16486.010000000002,16398.61,87.40000000000146,2,46,48,45,1.0666666666666667,5875,6025,150,1.0053297199576472,8243.005000000001,269.08500000000004,8243.005000000001,356.49152173913046,555.80789087663,271.625,1,0.5,53560,0
11650.039999999999,12103.43,-453.39000000000124,4,46,50,47,1.0638297872340425,5253,5433,180,0.9625403707079281,2912.5099999999998,222.41511605554152,2917.69,263.11804347826086,118.42187132046847,272.4,2,0.5,53561,0
16639.35,7105.710000000001,9533.639999999998,3,32,35,34,1.0294117647058822,6325,6479,154,2.3416871780101225,5546.45,423.34186099022435,5627.48,222.05343750000003,105.13773961479576,239.67000000000002,1,0.3333333333333333,53562,0
25316.87,19453.899999999998,5862.970000000001,4,51,55,53,1.0377358490566038,7212,7386,174,1.3013776157325072,6329.2175,440.14126041391535,6305.62,381.44901960784307,448.7663229660293,282.7,2,0.5,53564,0
22588.2,22877.69,-289.48999999999796,6,67,73,62,1.1774193548387097,6272,6441,169,0.9873461874434287,3764.7000000000003,327.6624171308024,3920.9399999999996,341.4580597014925,482.32836915967863,297.42,3,0.5,53565,0
16256.5,7457.4299999999985,8799.070000000002,3,23,26,25,1.04,8403,8574,171,2.1799064822358503,5418.833333333333,183.38019164808634,5481.12,324.23608695652166,210.1006009911966,316.33,1,0.3333333333333333,53566,0
73681.25,18151.510000000002,55529.74,6,68,74,64,1.15625,6249,6410,161,4.059235292046819,12280.208333333334,451.052828961186,12153.125,266.9339705882353,211.2848303909963,254.315,3,0.5,53567,0
21004.379999999997,14517.12,6487.259999999997,6,42,48,41,1.170731707317073,6565,6742,177,1.4468696269337944,3500.7299999999996,140.29304104860893,3453.27,345.6457142857143,368.4490196831064,286.88,3,0.5,53568,0
35209.990000000005,14768.710000000001,20441.280000000006,6,46,52,42,1.2380952380952381,6848,6998,150,2.3840938035627963,5868.331666666668,315.5179219641185,5878.83,321.0589130434783,255.78926797207126,297.595,3,0.5,53569,0
46512.149999999994,25532.31,20979.839999999993,6,75,81,70,1.1571428571428573,6777,6965,188,1.8216976841569874,7752.024999999999,750.7853890815492,8154.995,340.43080000000003,482.44910696641705,258.17,3,0.5,53571,0
7828.43,13574.869999999999,-5746.439999999999,2,49,51,49,1.0408163265306123,6996,7166,170,0.5766854488789444,3914.215,275.615,3914.215,277.0381632653061,248.22129912125337,270.91,1,0.5,53572,0
50757.5,24148.21,26609.29,4,66,70,67,1.044776119402985,5294,5468,174,2.101915628441946,12689.375,653.8118398094363,12741.25,365.8819696969697,481.04115977180703,286.765,2,0.5,53573,0
20044.28,10093.37,9950.909999999998,5,43,48,40,1.2,6720,6894,174,1.985885784234018,4008.8559999999998,255.28511202966774,3967.37,234.72953488372096,156.29207484785906,254.12,2,0.4,53574,0
9483.07,13596.599999999999,-4113.529999999999,2,37,39,37,1.054054054054054,5238,5402,164,0.6974589235031214,4741.535,7.364999999999782,4741.535,367.47567567567563,561.5221571982208,227.71,1,0.5,53575,0
23244.0,7980.77,15263.23,6,33,39,36,1.0833333333333333,6534,6722,188,2.9125009237313564,3874.0,245.29432450289866,3912.94,241.84151515151515,140.64098588187417,288.94,3,0.5,53576,0
56403.87,28630.21,27773.660000000003,6,73,79,65,1.2153846153846153,5460,5616,156,1.9700823011088608,9400.645,622.4697892200605,9628.785,392.1946575342466,602.5329490111397,268.44,3,0.5,53577,0
18631.2,27503.43,-8872.23,6,60,66,59,1.11864406779661,5771,5951,180,0.6774136898315078,3105.2000000000003,223.28517640004677,3094.65,458.39050000000003,742.7136452954687,288.985,3,0.5,53578,0
22925.62,19818.35,3107.2700000000004,6,66,72,55,1.309090909090909,7089,7271,182,1.1567875226163233,3820.9366666666665,318.69683324787246,3740.06,300.2780303030303,234.74561246888732,273.53499999999997,3,0.5,53579,0
10927.09,20932.119999999995,-10005.029999999995,5,51,56,54,1.037037037037037,7364,7545,181,0.5220250026981489,2185.418,102.21913488188007,2134.17,410.43372549019597,701.5022534224028,292.89,2,0.4,53580,0
84155.66,24201.56,59954.100000000006,6,56,62,58,1.0689655172413792,8976,9156,180,3.4772824560285667,14025.943333333335,1223.5240687820117,13489.5,432.1707142857143,749.3647009535504,271.1,3,0.5,53581,0
16989.97,10619.6,6370.370000000001,5,31,36,33,1.0909090909090908,5881,6045,164,1.5998691097969915,3397.994,136.29569466421168,3359.53,342.56774193548387,629.8737727908187,251.25,2,0.4,53582,0
121765.84,25669.340000000004,96096.5,6,64,70,62,1.1290322580645162,7018,7210,192,4.743629559437693,20294.306666666667,1596.3106234133197,20989.42,401.08343750000006,388.06866890820186,297.46000000000004,3,0.5,53583,0
41854.67,27572.320000000003,14282.349999999995,6,69,75,64,1.171875,5904,6071,167,1.517995946604493,6975.778333333333,406.0396064185802,6961.335,399.5988405797102,515.738218654837,295.21,3,0.5,53584,0
25696.25,25199.379999999997,496.8700000000026,6,85,91,65,1.4,6750,6907,157,1.0197175485658887,4282.708333333333,231.66604192361802,4158.335,296.463294117647,367.607025940628,267.02,3,0.5,53585,0
71570.25,24736.969999999998,46833.28,6,71,77,68,1.1323529411764706,7366,7545,179,2.893250466694456,11928.375,640.580538619722,11983.0,348.4080281690141,471.60592561777895,298.28,3,0.5,53586,0
32975.59,18216.69,14758.899999999998,6,47,53,46,1.1521739130434783,5774,5952,178,1.8101856044204414,5495.931666666666,462.6849850390172,5438.875,387.5891489361702,592.4495919192055,304.61,3,0.5,53588,0
22044.21,20729.29,1314.9199999999983,4,45,49,45,1.0888888888888888,5960,6137,177,1.0634329491717547,5511.0525,403.4998645213527,5490.335,460.6508888888889,701.1961750920026,245.79,2,0.5,53589,0
26202.87,33900.27999999999,-7697.409999999993,4,71,75,73,1.0273972602739727,6443,6630,187,0.7729396335141498,6550.7175,306.31313368634727,6593.02,477.4687323943661,740.7423731767475,299.61,2,0.5,53590,0
22772.25,23445.17,-672.9199999999983,6,73,79,70,1.1285714285714286,6572,6742,170,0.9712981394047773,3795.375,205.72011477976577,3874.5,321.1667123287671,513.2886925571217,269.68,3,0.5,53591,0
16065.619999999999,15254.160000000002,811.4599999999973,6,51,57,53,1.0754716981132075,6943,7113,170,1.0531959805683695,2677.603333333333,167.07284405977597,2693.86,299.10117647058826,480.0780983427799,253.43,3,0.5,53592,0
24422.090000000004,21054.61,3367.480000000003,6,77,83,72,1.1527777777777777,6657,6833,176,1.1599402695580712,4070.348333333334,301.03060278630954,3951.875,273.4364935064935,261.40017441923374,264.81,3,0.5,53593,0
46619.25,27243.75,19375.5,6,66,72,61,1.180327868852459,6482,6661,179,1.711190639992248,7769.875,454.01034198022404,7813.5,412.78409090909093,571.8480074947264,293.84,3,0.5,53594,0
23257.519999999997,27056.450000000004,-3798.9300000000076,6,76,82,74,1.1081081081081081,6662,6844,182,0.859592444653323,3876.2533333333326,293.02853323335063,3887.3450000000003,356.00592105263166,535.1462763610517,267.28,3,0.5,53596,0
31581.68,20253.17,11328.510000000002,6,63,69,61,1.1311475409836065,4976,5136,160,1.5593450308490304,5263.613333333334,317.3184223387535,5314.139999999999,321.4788888888889,470.72632042749626,256.13,3,0.5,53597,0
30119.57,12990.220000000001,17129.35,5,25,30,28,1.0714285714285714,6935,7108,173,2.318634326260938,6023.914,394.98201992495785,6244.0,519.6088000000001,812.3007210107351,290.91,2,0.4,53598,0
11966.5,3575.0699999999997,8391.43,4,16,20,17,1.1764705882352942,7167,7302,135,3.3472071866153095,2991.625,209.7679499470784,3044.705,223.44187499999998,122.30983511244864,242.065,2,0.5,53599,0
24420.67,15794.539999999999,8626.13,4,57,61,58,1.0517241379310345,5387,5555,168,1.5461463264174742,6105.1675,460.5471432098455,6157.96,277.09719298245614,223.54912947014017,291.72,2,0.5,53600,0
19181.0,25019.160000000007,-5838.160000000007,6,60,66,59,1.11864406779661,6666,6833,167,0.766652437541202,3196.8333333333335,207.0296472059551,3141.665,416.9860000000001,625.7249574592124,315.7,3,0.5,53603,0
15077.75,8313.16,6764.59,2,28,30,28,1.0714285714285714,5896,6071,175,1.8137206547433562,7538.875,109.67500000000018,7538.875,296.8985714285714,148.06687675106923,291.805,1,0.5,53607,0
58633.0,32633.599999999995,25999.400000000005,6,77,83,72,1.1527777777777777,6988,7180,192,1.796706461996326,9772.166666666666,545.6150708654917,9665.5,423.8129870129869,681.0960870043492,266.31,3,0.5,53608,0
78830.0,29781.719999999998,49048.28,6,71,77,66,1.1666666666666667,7948,8116,168,2.6469256979567692,13138.333333333334,450.598945540513,13353.75,419.4608450704225,658.7949380577794,260.73,3,0.5,53609,0
20141.0,12944.959999999997,7196.040000000003,2,30,32,28,1.1428571428571428,6480,6620,140,1.5558951127268148,10070.5,755.5,10070.5,431.49866666666657,747.0380208116735,248.01999999999998,1,0.5,53611,0
55123.33,19490.690000000002,35632.64,6,62,68,60,1.1333333333333333,7596,7787,191,2.828187714091795,9187.221666666666,360.9395383078569,9288.75,314.36596774193555,383.77019379235054,271.33,3,0.5,53612,0
28038.539999999994,35411.799999999996,-7373.260000000002,6,64,70,59,1.1864406779661016,7215,7392,177,0.7917852241119686,4673.089999999999,357.06849758368026,4593.1849999999995,553.3093749999999,824.11784828892,261.995,3,0.5,53613,0
38720.2,23236.59,15483.609999999997,6,70,76,65,1.1692307692307693,6147,6327,180,1.6663460515649522,6453.366666666666,466.30409615280985,6232.865,331.9512857142857,476.5093407836422,279.52,3,0.5,53614,0
24136.41,23646.14,490.27000000000044,6,67,73,62,1.1774193548387097,6684,6875,191,1.0207336165217353,4022.735,256.8665981756548,4053.54,352.92746268656714,419.51934244751084,323.08,3,0.5,53616,0
41636.880000000005,31164.04,10472.840000000004,6,75,81,71,1.1408450704225352,5601,5772,171,1.3360552739203244,6939.4800000000005,213.03823874287588,6979.225,415.52053333333333,675.732207979647,274.9,3,0.5,53617,0
40142.66,25086.97,15055.690000000002,6,52,58,45,1.288888888888889,7873,8032,159,1.6001398334832728,6690.443333333334,446.9781945713037,6619.665,482.4417307692308,681.7009343200093,320.385,3,0.5,53618,0
26797.08,27310.41,-513.3299999999981,6,101,107,95,1.1263157894736842,6451,6620,169,0.9812038705760476,4466.18,171.3555648352279,4494.165,270.400099009901,252.6959565063194,272.43,3,0.5,53619,0
11211.36,15680.56,-4469.199999999999,6,58,64,55,1.1636363636363636,6386,6563,177,0.7149846688692889,1868.5600000000002,145.62377347122967,1886.3600000000001,270.3544827586207,342.0201532183317,220.62,3,0.5,53620,0
2872.73,19731.060000000005,-16858.330000000005,2,54,56,51,1.0980392156862746,6893,7047,154,0.14559430663402803,1436.365,86.375,1436.365,365.3900000000001,399.98893891651,308.22,1,0.5,53621,0
51271.67,31036.579999999998,20235.09,6,72,78,69,1.1304347826086956,6623,6802,179,1.65197550755747,8545.278333333334,411.82116460168595,8530.0,431.0636111111111,640.9501152765876,263.81,3,0.5,53622,0
20143.4,13773.14,6370.260000000002,3,43,46,42,1.0952380952380953,4661,4824,163,1.4625132684730924,6714.466666666667,446.32611622245713,6824.57,320.30558139534884,551.2093218964935,263.64,1,0.3333333333333333,53624,0
13149.16,9323.050000000001,3826.1099999999988,3,24,27,26,1.0384615384615385,6671,6844,173,1.4103925216093023,4383.053333333333,236.6659015480588,4366.72,388.46041666666673,372.10466008099525,312.74,1,0.3333333333333333,53626,0
35675.14,18891.280000000002,16783.859999999997,6,63,69,61,1.1311475409836065,6604,6776,172,1.8884448273548193,5945.856666666667,326.5673385213053,5898.030000000001,299.86158730158735,493.97997887648626,247.66,3,0.5,53628,0
28954.079999999994,23722.59,5231.489999999994,6,82,88,78,1.1282051282051282,6508,6681,173,1.220527775372734,4825.679999999999,280.6690476343979,4799.014999999999,289.2998780487805,191.64602229678613,273.085,3,0.5,53629,0
27406.0,12495.86,14910.14,4,39,43,39,1.1025641025641026,6778,6924,146,2.1932063897808387,6851.5,549.4770554354386,6825.335,320.4066666666667,294.44059415060394,290.33,2,0.5,53630,0
19291.66,30760.77,-11469.11,6,71,77,62,1.2419354838709677,5449,5621,172,0.62715140093609,3215.2766666666666,248.37537711205505,3202.295,433.25028169014087,720.4056059423468,261.33,3,0.5,53631,0
38078.119999999995,27416.57,10661.549999999996,6,96,102,88,1.1590909090909092,7212,7392,180,1.3888724956699954,6346.353333333333,490.73755425436474,6190.63,285.58927083333333,422.0691753710837,245.95499999999998,3,0.5,53633,0
18338.17,24261.819999999996,-5923.649999999998,6,73,79,68,1.161764705882353,4949,5128,179,0.7558447799564978,3056.361666666666,166.07062036140596,2978.09,332.35369863013693,577.9970387005405,228.34,3,0.5,53634,0
30702.0,33082.74,-2380.739999999998,6,83,89,80,1.1125,7691,7880,189,0.9280367949895313,5117.0,356.62153141203726,5005.75,398.58722891566265,619.9586184408344,262.41,3,0.5,53635,0
24028.13,21504.04,2524.09,6,71,77,69,1.1159420289855073,4689,4860,171,1.1173774787845736,4004.6883333333335,242.4696966919555,4053.38,302.87380281690145,403.8731346419796,299.12,3,0.5,53637,0
36033.33,23179.949999999997,12853.380000000005,5,57,62,58,1.0689655172413792,6780,6965,185,1.5545042158609272,7206.666,416.6371723022324,7455.33,406.6657894736842,573.2957091620999,287.15,2,0.4,53638,0
37460.4,28712.77,8747.630000000001,6,87,93,77,1.2077922077922079,7749,7941,192,1.3046599125997018,6243.400000000001,354.2366440672111,6186.6,330.03183908045975,459.2053244653283,291.95,3,0.5,53639,0
25266.54,17709.23,7557.310000000001,4,49,53,48,1.1041666666666667,6357,6528,171,1.4267441327812251,6316.635,214.97370170558057,6334.385,361.41285714285715,385.08938631047675,299.72,2,0.5,53642,0
61392.0,20242.05,41149.95,6,47,53,35,1.5142857142857142,7517,7667,150,3.0328943954276917,10232.0,779.1790551599805,10005.0,430.68191489361703,457.4417510442841,277.66,3,0.5,53643,0
56567.490000000005,24399.699999999997,32167.790000000008,6,64,70,64,1.09375,6142,6321,179,2.3183682585311147,9427.915,373.5618893726536,9331.205,381.24531249999995,559.0170560456115,281.84000000000003,3,0.5,53644,0
33569.8,18719.449999999997,14850.350000000006,6,64,70,55,1.2727272727272727,7146,7302,156,1.7933112350099334,5594.966666666667,375.9818909941748,5564.545,292.49140624999995,230.16911639099186,276.815,3,0.5,53646,0
