total_income,total_expense,net_income,income_count,expense_count,total_tx_count,active_days,tx_frequency,last_tx_days_ago,first_tx_days_ago,span_days,income_expense_ratio,avg_income,income_std,median_income,avg_expense,expense_std,median_expense,big_income_count,big_income_ratio,id,stm_missing
19294.43201099658,53038.574056325015,-33744.14204532844,58,136,194,146,1.3287671232876712,6888,7068,180,0.36378112258717255,332.6626208792514,204.30232030856106,301.7077109139928,389.98951512003686,323.8319346899148,306.8202276508314,28,0.4827586206896552,73568,0
34035.63,29976.120000000003,4059.5099999999948,6,80,86,76,1.131578947368421,5017,5194,177,1.1354247981014411,5672.605,286.38557306249436,5752.77,374.7015,607.9230069632584,261.61,3,0.5,73569,0
12985.97,26325.569999999996,-13339.599999999997,6,90,96,86,1.1162790697674418,6940,7118,178,0.49328352622589816,2164.3283333333334,106.73543982149924,2152.6400000000003,292.5063333333333,322.96110028385084,248.33499999999998,3,0.5,73573,0
22857.54,25959.82,-3102.279999999999,6,79,85,75,1.1333333333333333,6778,6936,158,0.8804968601138029,3809.59,166.0548474651271,3892.84,328.6053164556962,482.1961315093904,265.72,3,0.5,73574,0
30790.08,11299.91,19490.170000000002,5,42,47,41,1.146341463414634,5539,5711,172,2.724807542473807,6158.0160000000005,331.9875976960585,6168.75,269.04547619047617,160.00775471092138,266.935,2,0.4,73578,0
10131.87,15403.740000000002,-5271.870000000001,3,45,48,47,1.0212765957446808,7662,7839,177,0.6577538960890177,3377.2900000000004,273.3685098909529,3525.92,342.30533333333335,473.02310253470233,267.54,1,0.3333333333333333,73581,0
36383.08,25042.670000000002,11340.41,6,57,63,55,1.1454545454545455,6872,7057,185,1.4528434866788227,6063.846666666667,369.3523160735409,6110.125,439.3450877192983,796.575606184907,272.67,3,0.5,73583,0
62045.0,33589.94,28455.059999999998,6,93,99,87,1.1379310344827587,7305,7483,178,1.8471304205411758,10340.833333333334,664.3208102181422,10653.5,361.1821505376344,522.6827074203196,277.29,3,0.5,73584,0
29067.37,17267.44,11799.93,3,50,53,50,1.06,5896,6071,175,1.683363023025801,9689.123333333333,672.2988792361787,9486.77,345.3488,377.2532724080203,272.38,1,0.3333333333333333,73586,0
24927.199999999997,17840.95,7086.249999999996,6,56,62,54,1.1481481481481481,6754,6929,175,1.3971901719696993,4154.533333333333,281.6618934506801,4128.0,318.5883928571429,303.0830262178099,297.535,3,0.5,73587,0
28064.829999999998,16275.69,11789.139999999998,6,40,46,35,1.3142857142857143,7392,7546,154,1.7243404118827317,4677.471666666666,284.7255065507049,4758.299999999999,406.89225,624.779109107721,289.51,3,0.5,73588,0
32639.800279013965,75384.25400221454,-42744.453723200575,80,140,220,150,1.4666666666666666,6888,7068,180,0.43297901810664785,407.9975034876746,200.81571199848662,383.2657695269477,538.4589571586753,465.6367269608422,381.5739009638225,40,0.5,73592,0
70489.11000000002,32022.28,38466.830000000016,6,90,96,88,1.0909090909090908,6970,7149,179,2.2012520656804813,11748.185000000003,612.0694112802892,11678.62,355.8031111111111,548.5154210951683,259.48,3,0.5,73593,0
118978.4973766316,260638.81442101853,-141660.31704438693,162,177,339,178,1.904494382022472,6888,7067,179,0.45648802401312794,734.435168991553,426.67766706806725,656.202676156259,1472.53567469502,1326.643399943703,1192.9979342887705,81,0.5,73596,0
10232.33,14997.94,-4765.610000000001,4,47,51,47,1.0851063829787233,6507,6691,184,0.6822490288211415,2558.0825,145.69515389590003,2527.925,319.10510638297876,269.08828906949924,287.12,2,0.5,73597,0
17892.0,20301.18,-2409.1800000000003,6,66,72,62,1.1612903225806452,7086,7259,173,0.881328080393291,2982.0,102.02951043693189,2972.23,307.5936363636364,387.74320827780423,276.33500000000004,3,0.5,73600,0
0.0,38543.17698554091,-38543.17698554091,0,122,122,122,1.0,6888,7067,179,0.0,0.0,0.0,0.0,315.9276802093517,225.24470907798892,278.4567590616891,0,0.0,73605,0
112216.87,26157.130000000005,86059.73999999999,6,60,66,57,1.1578947368421053,6543,6716,173,4.290106368539281,18702.811666666665,1063.7790111894585,18836.25,435.95216666666676,679.1847044805304,279.78,3,0.5,73608,0
27690.0,13203.96,14486.04,3,28,31,28,1.1071428571428572,6934,7082,148,2.0970981431254643,9230.0,137.07878245738834,9291.67,471.57,634.6418046763522,306.39,1,0.3333333333333333,73612,0
19911.672982932174,25756.093823253887,-5844.420840321713,52,74,126,90,1.4,6888,7065,177,0.7730859003232018,382.91678813331106,434.09478066997843,298.5061550366024,348.05532193586333,248.1606585058114,268.3592658286026,25,0.4807692307692308,73617,0
20231.010000000002,25593.409999999996,-5362.399999999994,6,79,85,74,1.1486486486486487,7425,7606,181,0.7904773142465005,3371.8350000000005,262.69935323800604,3294.5,323.96721518987334,500.8768383695034,254.15,3,0.5,73620,0
25354.62,34089.05,-8734.430000000004,6,93,99,87,1.1379310344827587,6574,6742,168,0.7437760805671094,4225.7699999999995,204.36936813850878,4217.22,366.5489247311828,549.7902251180925,297.43,3,0.5,73621,0
15349.57,17720.579999999998,-2371.0099999999984,2,43,45,43,1.0465116279069768,7160,7325,165,0.8662002033304667,7674.785,72.38500000000022,7674.785,412.1065116279069,698.4692900072129,204.86,1,0.5,73622,0
51758.58231769662,114179.76736637916,-62421.18504868254,120,138,258,147,1.7551020408163265,6888,7068,180,0.4533078277446544,431.3215193141385,321.9590399381106,365.5268791014763,827.3896185969504,752.1682744874661,606.6089742004021,60,0.5,73623,0
36416.25,14318.75,22097.5,6,56,62,53,1.169811320754717,6754,6924,170,2.543256219813653,6069.375,258.06244197545163,6073.125,255.69196428571428,204.40604327293929,263.235,3,0.5,73624,0
27063.989999999998,12170.09,14893.899999999998,4,39,43,39,1.1025641025641026,5508,5680,172,2.2238118204365116,6765.9974999999995,112.55854773738866,6742.665,312.0535897435897,446.783460075874,256.84,2,0.5,73627,0
63315.0,39541.78999999999,23773.210000000006,6,83,89,79,1.1265822784810127,6175,6346,171,1.6012173449507165,10552.5,717.6284437878235,10776.0,476.4071084337349,709.277678034424,302.46,3,0.5,73628,0
64928.509999999995,20807.14,44121.369999999995,6,57,63,53,1.1886792452830188,6687,6863,176,3.1204918117953504,10821.418333333333,625.5859735324599,11013.17,365.03754385964913,311.47972309482765,304.67,3,0.5,73632,0
21340.9,30552.89,-9211.989999999998,6,78,84,74,1.135135135135135,7603,7777,174,0.6984903882841038,3556.816666666667,104.89546648396626,3572.2749999999996,391.70371794871795,695.5033898885276,273.255,3,0.5,73634,0
19938.13,26391.92,-6453.789999999997,4,48,52,39,1.3333333333333333,7471,7636,165,0.7554634145315892,4984.5325,264.5237941447801,5081.075,549.8316666666666,821.8822383922908,319.16999999999996,2,0.5,73635,0
79107.5,16327.33,62780.17,6,42,48,40,1.2,6395,6563,168,4.845097146634195,13184.583333333334,648.0088358879752,13153.125,388.74595238095236,638.5509722207719,266.34999999999997,3,0.5,73636,0
34176.47,19461.189999999995,14715.280000000006,6,55,61,46,1.326086956521739,7151,7303,152,1.75613464532456,5696.078333333334,259.5536971685992,5738.15,353.8398181818181,583.6042650709965,259.78,3,0.5,73639,0
33537.82,21094.870000000003,12442.949999999997,6,56,62,51,1.2156862745098038,7447,7624,177,1.589856680719537,5589.636666666666,482.2350417817252,5638.475,376.6941071428572,640.2133761259846,250.83999999999997,3,0.5,73640,0
27229.050000000003,45168.69000000001,-17939.640000000007,6,98,104,79,1.3164556962025316,6993,7167,174,0.6028301905456449,4538.175,305.527732988349,4597.875,460.9050000000001,771.8965120750134,278.71500000000003,3,0.5,73648,0
13706.96,7285.7300000000005,6421.229999999999,2,27,29,29,1.0,6577,6747,170,1.8813433929226933,6853.48,380.5499999999997,6853.48,269.84185185185186,142.02674111894189,299.61,1,0.5,73650,0
14684.46,5279.43,9405.029999999999,2,24,26,24,1.0833333333333333,7053,7228,175,2.7814479967001264,7342.23,744.81,7342.23,219.97625000000002,193.62452601216998,156.86,1,0.5,73661,0
8741.255980850037,14221.802554467902,-5480.546573617865,31,65,96,87,1.103448275862069,6888,7065,177,0.6146376977712475,281.97599938225926,118.9927003450117,291.3559287862081,218.79696237642926,149.0937186483692,204.10899569760423,15,0.4838709677419355,73662,0
25688.260000000002,23335.97,2352.290000000001,6,60,66,53,1.2452830188679245,6360,6511,151,1.1008010380069566,4281.376666666667,277.7911069290896,4352.02,388.93283333333335,471.75832021312095,286.78499999999997,3,0.5,73664,0
20981.0,17306.370000000003,3674.6299999999974,4,38,42,39,1.0769230769230769,6622,6814,192,1.21232817735826,5245.25,390.18497216064077,5426.75,455.4307894736843,790.9071693028454,293.1,2,0.5,73665,0
56953.42,26263.089999999997,30690.33,6,79,85,69,1.2318840579710144,7817,7972,155,2.1685727002356323,9492.236666666666,592.2578880765448,9253.75,332.4441772151898,361.43295793625526,280.48,3,0.5,73666,0
25334.58,20711.86,4622.720000000001,6,73,79,64,1.234375,6785,6938,153,1.22319192958898,4222.43,267.72787795321824,4169.165,283.7241095890411,366.861613264758,210.2,3,0.5,73668,0
93042.0,47346.36,45695.64,6,95,101,90,1.1222222222222222,6196,6377,181,1.9651352289391384,15507.0,865.0804875848258,15079.5,498.38273684210526,724.8748046727461,305.39,3,0.5,73669,0
49388.03999999999,25899.77,23488.269999999993,6,72,78,69,1.1304347826086956,5653,5833,180,1.906891064982164,8231.339999999998,304.25828287821497,8171.37,359.7190277777778,539.1768959646828,303.625,3,0.5,73670,0
18528.046564554897,33827.9104097064,-15299.8638451515,45,55,100,63,1.5873015873015872,6888,7066,178,0.54771478165825,411.73436810121996,336.0016139097803,305.34287899417234,615.0529165401164,738.988953221617,354.26832085036244,22,0.4888888888888889,73674,0
37283.202617514005,101387.87978476907,-64104.67716725507,100,151,251,160,1.56875,6888,7068,180,0.36772839807176955,372.8320261751401,282.5367541656276,277.58632903676653,671.4429124819144,590.2288133924355,460.21423502083263,50,0.5,73675,0
16770.309999999998,11832.359999999999,4937.949999999999,5,39,44,36,1.2222222222222223,6754,6929,175,1.4173258756987341,3354.0619999999994,220.21749498166585,3354.97,303.39384615384614,639.5291831781325,118.73,2,0.4,73679,0
9295.0,8460.5,834.5,2,28,30,28,1.0714285714285714,6635,6807,172,1.098634832326856,4647.5,3.0299999999997453,4647.5,302.1607142857143,223.15442999873704,282.41499999999996,1,0.5,73681,0
10785.3,6746.87,4038.4299999999994,2,29,31,30,1.0333333333333334,6896,7058,162,1.5985634817925105,5392.65,382.52,5392.65,232.6506896551724,162.65911973820323,270.77,1,0.5,73683,0
60431.25,13609.59,46821.66,3,34,37,32,1.15625,8692,8873,181,4.440343169453279,20143.75,617.8162145816505,20497.5,400.28205882352944,412.4355173042163,298.055,1,0.3333333333333333,73686,0
41132.67,20816.94,20315.73,6,63,69,62,1.1129032258064515,6227,6405,178,1.9759229741750746,6855.445,502.1926619917234,7108.0,330.42761904761903,328.54425271121266,277.34,3,0.5,73688,0
26457.300000000003,19027.859999999997,7429.440000000006,3,37,40,38,1.0526315789473684,7273,7453,180,1.3904506338920697,8819.1,470.0602727310611,8996.4,514.2664864864864,688.2109067100595,360.98,1,0.3333333333333333,73689,0
12965.6,16979.739999999998,-4014.1399999999976,4,56,60,56,1.0714285714285714,7184,7361,177,0.7635923753388691,3241.4,254.28370799168388,3188.675,303.2096428571428,477.9827285954867,268.34000000000003,2,0.5,73690,0
33433.67999999999,19118.059999999998,14315.619999999995,6,69,75,62,1.2096774193548387,7151,7330,179,1.7488008719635357,5572.279999999999,338.8854162299303,5617.36,277.0733333333333,404.02586265929136,225.87,3,0.5,73694,0
70387.87,20235.23,50152.64,6,63,69,60,1.15,6298,6467,169,3.4784813415276976,11731.311666666666,776.8496157433275,11988.0,321.19412698412697,219.84242076336173,320.74,3,0.5,73695,0
12690.07,14570.88,-1880.8099999999995,5,46,51,47,1.0851063829787233,7148,7330,182,0.8709199443773527,2538.014,121.79558589702673,2549.87,316.7582608695652,360.54237632684766,287.135,2,0.4,73696,0
84492.02346808427,224365.9745360379,-139873.9510679536,150,175,325,176,1.8465909090909092,6888,7068,180,0.3765812692518423,563.2801564538951,299.6228693132595,513.0999114795382,1282.0912830630737,732.5232605516413,1298.128829708207,75,0.5,73697,0
63785.0,22588.66,41196.34,6,71,77,67,1.1492537313432836,6744,6924,180,2.8237620114330038,10630.833333333334,462.2724365085545,10599.5,318.15014084507044,329.1600192016419,260.99,3,0.5,73700,0
25592.31,25527.34,64.97000000000116,6,69,75,65,1.1538461538461537,5106,5286,180,1.0025451143361375,4265.385,100.60965738105546,4289.135,369.9614492753623,597.7380463731229,258.45,3,0.5,73705,0
63540.740000000005,27458.58,36082.16,6,76,82,71,1.1549295774647887,5773,5951,178,2.3140577552694257,10590.123333333335,377.05971470783714,10514.83,361.2971052631579,530.5929352591153,278.35,3,0.5,73709,0
45824.21,25791.420000000002,20032.789999999997,6,70,76,67,1.1343283582089552,6442,6620,178,1.776723034180486,7637.368333333333,446.1858247194274,7873.125,368.44885714285715,557.8691261540082,301.52,3,0.5,73710,0
6988.1,18189.460000000006,-11201.360000000006,2,50,52,49,1.0612244897959184,6423,6592,169,0.38418402743214003,3494.05,0.7000000000000455,3494.05,363.7892000000001,483.52954975612397,292.61,1,0.5,73712,0
31218.75,8666.65,22552.1,4,31,35,33,1.0606060606060606,7024,7198,174,3.6021703883735734,7804.6875,326.4315766263276,7863.75,279.56935483870967,347.71776993506677,217.39,2,0.5,73714,0
0.0,922.1957220143692,-922.1957220143692,0,6,6,6,1.0,6888,7050,162,0.0,0.0,0.0,0.0,153.69928700239487,88.57903089950223,127.11952375578946,0,0.0,73718,0
16853.35,18053.79,-1200.4400000000023,6,64,70,59,1.1864406779661016,6534,6711,177,0.9335075903212838,2808.8916666666664,189.70721040739474,2762.67,282.09046875,380.3990128036188,262.045,3,0.5,73720,0
96088.72,25852.150000000005,70236.56999999999,6,53,59,50,1.18,7082,7259,177,3.716856044711296,16014.786666666667,801.6555466796337,15853.900000000001,487.7764150943397,579.6357338981757,295.25,3,0.5,73721,0
18112.620744587693,32435.380685587428,-14322.759940999735,42,48,90,60,1.5,6888,7068,180,0.558421709910054,431.25287487113553,412.203008517681,287.94497146943456,675.7370976164048,701.6916453212268,391.5861482149244,18,0.42857142857142855,73722,0
65872.87999999999,38221.88,27650.999999999993,6,98,104,93,1.118279569892473,6327,6502,175,1.7234338027924467,10978.813333333332,473.48072310871913,11042.525,390.01918367346934,632.1429057541119,267.95,3,0.5,73725,0
24414.59,27435.24,-3020.6500000000015,6,75,81,72,1.125,6596,6771,175,0.8898989037132571,4069.0983333333334,308.64674718393235,4005.0,365.8032,559.7223832107247,291.1,3,0.5,73727,0
25950.839999999997,15119.640000000003,10831.199999999993,3,36,39,36,1.0833333333333333,5997,6168,171,1.7163662625752745,8650.279999999999,160.7056497658582,8674.42,419.99000000000007,626.0436724915177,293.145,1,0.3333333333333333,73729,0
19536.72,16179.72,3357.000000000002,6,45,51,41,1.2439024390243902,6904,7077,173,1.2074819588220636,3256.1200000000003,181.85838528921337,3191.335,359.5493333333333,497.2448809608579,297.18,3,0.5,73732,0
36808.53823344769,57234.719972356164,-20426.181738908475,102,118,220,127,1.7322834645669292,6888,7067,179,0.6431155468321109,360.868021896546,307.83905014218806,263.8149864039523,485.0399997657302,581.3823085766627,284.1998327138491,51,0.5,73733,0
15631.2,18452.04,-2820.84,5,59,64,58,1.103448275862069,6702,6867,165,0.8471258462019849,3126.2400000000002,224.73051061215514,3155.1,312.7464406779661,401.65893534808646,302.62,2,0.4,73734,0
0.0,818.5074268918052,-818.5074268918052,0,6,6,6,1.0,6888,7034,146,0.0,0.0,0.0,0.0,136.41790448196753,101.2007720609979,102.68623827112238,0,0.0,73736,0
32992.380000000005,33705.700000000004,-713.3199999999997,6,100,106,97,1.092783505154639,6879,7057,178,0.9788368139223088,5498.7300000000005,334.85812990976746,5462.17,337.057,358.57427090213815,299.95,3,0.5,73738,0
20304.71,12134.730000000001,8169.979999999998,4,32,36,34,1.0588235294117647,6045,6193,148,1.6732724995386568,5076.1775,395.8200861107859,4956.825000000001,379.21031250000004,552.7184254182029,267.145,2,0.5,73740,0
31794.75,9027.15,22767.6,3,24,27,24,1.125,6847,7021,174,3.5221249227583318,10598.25,347.28602659287446,10721.75,376.13124999999997,665.8525355594418,257.245,1,0.3333333333333333,73745,0
91368.0,28449.339999999997,62918.66,6,85,91,79,1.1518987341772151,5159,5310,151,3.2116035028154752,15228.0,1411.785571536981,15207.75,334.6981176470588,389.0530074650924,295.53,3,0.5,73747,0
54866.92,28855.05,26011.87,6,74,80,72,1.1111111111111112,6568,6752,184,1.901466814235239,9144.486666666666,801.4023266888,8922.46,389.9331081081081,670.7678248720514,274.34000000000003,3,0.5,73748,0
25438.339999999997,24933.129999999997,505.2099999999991,6,50,56,49,1.1428571428571428,7174,7361,187,1.0202625983572755,4239.723333333332,264.6114120533899,4267.295,498.66259999999994,761.6747333023724,301.075,3,0.5,73751,0
31313.839999999997,23388.61,7925.229999999996,6,74,80,70,1.1428571428571428,5783,5951,168,1.3388499786289627,5218.973333333332,232.3400136055392,5221.344999999999,316.0622972972973,377.8870678810662,243.57999999999998,3,0.5,73752,0
34574.57000000001,19689.309999999998,14885.26000000001,6,70,76,64,1.1875,5825,5986,161,1.7560071936621449,5762.428333333334,439.6922150935685,5889.8099999999995,281.2758571428571,308.04405160158905,281.7,3,0.5,73753,0
22966.489999999998,28416.93,-5450.440000000002,6,97,103,96,1.0729166666666667,6030,6200,170,0.8081974372035192,3827.748333333333,285.60599902760373,3981.75,292.9580412371134,291.3744035862371,291.48,3,0.5,73755,0
25903.739999999998,26505.950000000004,-602.2100000000064,6,66,72,65,1.1076923076923078,7183,7351,168,0.9772801955418581,4317.29,253.7882038892536,4278.54,401.6053030303031,577.025271386659,268.775,3,0.5,73756,0
10376.53,9807.72,568.8100000000013,3,26,29,27,1.0740740740740742,6439,6620,181,1.0579961498637813,3458.8433333333337,140.29025775948313,3455.15,377.21999999999997,670.8424790916614,262.99,1,0.3333333333333333,73761,0
17442.32283932865,30965.120259985677,-13522.797420657025,74,105,179,109,1.6422018348623852,6888,7056,168,0.5632893621054333,235.70706539633312,169.17778936060608,165.64688464262807,294.90590723795884,291.6346801265383,176.95410124491326,37,0.5,73763,0
13801.66,12595.17,1206.4899999999998,4,42,46,42,1.0952380952380953,6452,6630,178,1.0957898939755644,3450.415,200.6139258002794,3495.0,299.885,373.67128474005824,262.25,2,0.5,73764,0
21789.807062981527,34689.07470487897,-12899.267641897444,72,97,169,112,1.5089285714285714,6888,7064,176,0.6281461021296332,302.63620920807676,171.7900224881719,267.851809455074,357.61932685442235,286.1105052239933,260.33909446629013,36,0.5,73767,0
23555.260000000002,20469.5,3085.760000000002,6,64,70,62,1.1290322580645162,6025,6198,173,1.1507491633332154,3925.876666666667,252.44721729942322,4007.25,319.8359375,385.2409522490387,280.475,3,0.5,73768,0
10501.580906480716,13046.0438557468,-2544.4629492660843,38,52,90,55,1.6363636363636365,6888,7064,176,0.804962870107921,276.3573922758083,211.0022911757718,191.11557396089427,250.88545876436154,284.11881380040273,179.23869116809513,19,0.5,73771,0
26815.53,22509.94,4305.59,6,66,72,63,1.1428571428571428,6940,7118,178,1.1912750544341177,4469.255,265.7012622445241,4490.85,341.059696969697,504.43842839270496,260.525,3,0.5,73772,0
35382.630000000005,18611.94,16770.690000000006,6,72,78,68,1.1470588235294117,6108,6285,177,1.9010715700834484,5897.1050000000005,328.3389861484621,5850.845,258.49916666666667,166.65478066575227,240.79500000000002,3,0.5,73773,0
9861.5,24374.570000000003,-14513.070000000003,6,77,83,74,1.1216216216216217,5844,6017,173,0.40458149619030886,1643.5833333333333,138.60944768986306,1584.75,316.5528571428572,455.2701826298717,270.47,3,0.5,73775,0
33880.170000000006,21870.720000000005,12009.45,6,69,75,60,1.25,7330,7487,157,1.5491108659637582,5646.695000000001,248.28207975002954,5615.73,316.9669565217392,449.16270419043565,273.14,3,0.5,73777,0
17281.87,23454.850000000002,-6172.980000000003,6,61,67,60,1.1166666666666667,7141,7330,189,0.7368143475342278,2880.3116666666665,154.058640287464,2893.465,384.5057377049181,524.6537663911222,240.87,3,0.5,73783,0
13589.67,14792.39,-1202.7199999999993,4,49,53,49,1.0816326530612246,6727,6905,178,0.9186933280613415,3397.4175,147.53320768135558,3452.165,301.88551020408164,434.65525282975096,254.62,2,0.5,73784,0
21025.478309693768,50326.184521946074,-29300.706212252306,58,135,193,147,1.3129251700680271,6888,7068,180,0.41778407222799224,362.50824671885806,230.53084365948584,304.0024246023308,372.78655201441535,239.12487637115092,331.5556084217733,27,0.46551724137931033,73787,0
21209.33,33551.450000000004,-12342.120000000003,6,82,88,79,1.1139240506329113,6144,6321,177,0.6321434691903883,3534.888333333334,211.3772425007532,3507.0,409.164024390244,597.4480697973139,278.355,3,0.5,73788,0
43413.04,26127.99,17285.05,6,64,70,64,1.09375,7362,7545,183,1.6615529934885327,7235.506666666667,422.82632138450833,7281.67,408.24984375,553.1484872908567,313.095,3,0.5,73795,0
31690.0,16244.269999999999,15445.730000000001,5,56,61,56,1.0892857142857142,5157,5310,153,1.9508417428452716,6338.0,424.6193883938886,6318.75,290.07624999999996,166.5153888379872,296.365,2,0.4,73800,0
41357.41556555111,82890.37715808522,-41532.961592534106,68,101,169,116,1.456896551724138,6888,7068,180,0.4989410952513458,608.1972877286928,639.4942362244872,446.6907950016979,820.6968035453982,891.7060147760119,440.8937388004104,34,0.5,73802,0
24084.840000000004,23918.56,166.28000000000247,6,54,60,48,1.25,7327,7485,158,1.0069519234850697,4014.140000000001,331.4482763569606,4047.03,442.93629629629635,670.0241903076288,271.90999999999997,3,0.5,73803,0
32517.880000000005,25043.489999999998,7474.390000000007,6,69,75,63,1.1904761904761905,7332,7487,155,1.2984564051856011,5419.646666666667,350.4195385851398,5404.48,362.9491304347826,519.0273865487733,302.09,3,0.5,73812,0
3554.9124098006814,3699.874184918816,-144.96177511813448,13,12,25,22,1.1363636363636365,6888,7052,164,0.960819809314101,273.45480075389855,161.2364243841482,307.71730897823466,308.32284874323466,160.59757265760675,321.0648066971313,6,0.46153846153846156,73813,0
36748.8,17596.97,19151.83,6,61,67,61,1.098360655737705,7636,7818,182,2.0883595299595124,6124.8,477.05219840181,6065.1,288.4749180327869,201.2845798628575,288.93,3,0.5,73816,0
6742.15,12385.859999999999,-5643.709999999999,5,28,33,29,1.1379310344827587,7331,7515,184,0.5443425001942261,1348.4299999999998,39.66793516179034,1363.33,442.35214285714284,725.0256118843424,265.21000000000004,2,0.4,73820,0
34488.240000000005,20090.699999999997,14397.540000000008,6,72,78,72,1.0833333333333333,7968,8142,174,1.7166270960336565,5748.040000000001,333.11251092286113,5855.795,279.03749999999997,182.30007105769022,261.765,3,0.5,73823,0
38781.24,17321.600000000006,21459.639999999992,6,63,69,57,1.2105263157894737,7098,7271,173,2.2388947901903458,6463.54,484.7942085737686,6666.87,274.94603174603185,364.8239827013765,198.11,3,0.5,73831,0
45451.5,33728.17,11723.330000000002,6,80,86,75,1.1466666666666667,6420,6589,169,1.3475827475564912,7575.25,333.1209427520281,7560.375,421.602125,625.0641643637351,281.51,3,0.5,73832,0
60949.79,19837.62,41112.17,4,38,42,39,1.0769230769230769,7151,7302,151,3.0724345963340145,15237.4475,503.08815601120074,15239.375,522.0426315789473,758.4743976620862,301.885,2,0.5,73833,0
42588.700000000004,21891.5,20697.200000000004,6,72,78,68,1.1470588235294117,8279,8457,178,1.945444578857299,7098.116666666668,520.7933224631649,7241.15,304.0486111111111,289.02548720420236,273.765,3,0.5,73836,0
44640.07,21845.190000000002,22794.879999999997,6,72,78,69,1.1304347826086956,6577,6747,170,2.0434736433034697,7440.011666666666,578.0683984736487,7235.08,303.4054166666667,323.0800580993712,273.70000000000005,3,0.5,73837,0
20980.5,27200.769999999997,-6220.269999999997,4,66,70,67,1.044776119402985,8040,8208,168,0.7713200765724162,5245.125,431.1880933826907,5320.25,412.1328787878787,625.1866710146977,307.485,2,0.5,73838,0
42881.08,23018.89,19862.190000000002,6,57,63,48,1.3125,7792,7971,179,1.8628648035651214,7146.846666666667,438.94757244522447,7008.25,403.8401754385965,387.1150507821602,324.38,3,0.5,73839,0
