id,label,oof_pred
409,0,0.737739214511978
410,0,0.6082210347216203
411,0,0.24786707361106045
412,1,0.7129721604248533
413,0,0.571804862432672
414,0,0.5403829937820743
415,0,0.28188037911935115
416,1,0.718706563414617
417,0,0.16123237634388402
418,0,0.6523360210799252
419,0,0.25692030109250336
420,1,0.627998354447612
421,0,0.43786342555469276
422,0,0.37580888943012136
423,1,0.3925695819845583
424,0,0.7981489202505656
425,0,0.3168290530460314
426,0,0.38816960318997507
427,0,0.47713237327026514
428,0,0.31583001897288043
429,0,0.6419736449419172
430,0,0.25924237394518007
431,0,0.29099561037689176
432,0,0.6219720950457839
433,0,0.2692067688201576
434,1,0.5583369448445492
435,0,0.3141740954574963
436,0,0.5197977703831473
437,0,0.21534283414936334
438,0,0.21567858245522203
439,0,0.3528083451844486
440,1,0.7872421489006143
441,0,0.29778297061389825
442,0,0.4593076597122216
443,0,0.44556019670624514
444,0,0.40200264522752044
445,0,0.18485867741803239
446,0,0.5688001465749626
447,0,0.49186048785557124
448,0,0.6478069217372134
449,0,0.7579754018831667
450,0,0.5242386963561804
451,1,0.579733876673227
452,0,0.6835198794841487
453,0,0.4774191104187978
454,0,0.3212495854533918
455,0,0.43786077853042565
456,0,0.4152061202799001
457,0,0.5294956823701903
458,0,0.16486938801579912
459,1,0.8351835199144259
460,0,0.2844564401470231
461,0,0.16430704829326165
462,0,0.5676420863118667
463,0,0.5384827568138612
464,0,0.4719143788192268
465,0,0.3344392223780091
466,1,0.6742488761761785
467,0,0.5741161390410606
468,0,0.5604392269968125
469,0,0.7308529579129127
470,0,0.23493529251391596
471,1,0.6084777839249382
472,1,0.732282992827934
473,0,0.4062802403544501
474,0,0.6558354283180861
475,0,0.4155531963436944
476,0,0.4334536093158617
477,0,0.46942225884804883
478,1,0.6225045994199889
479,0,0.5435881152241724
480,1,0.6736175404712453
481,0,0.2557220842142464
482,1,0.6913431061268863
483,0,0.21656861539967615
484,0,0.26639905172265915
485,0,0.3816730879373911
486,0,0.4416060075738896
487,0,0.7090183211445292
488,0,0.6454061856633101
489,1,0.46782266188542093
490,0,0.7253865037311507
491,0,0.6624334865494901
492,0,0.2290092859275712
493,0,0.375264971733617
494,0,0.6652909590850786
495,0,0.6359863416577385
496,0,0.39064642065443955
497,1,0.6438756323806375
498,0,0.6204550162991206
499,0,0.4885219948708038
500,0,0.5579446305842108
501,0,0.14436563148721052
502,0,0.6185503308099073
503,0,0.4457965029452888
504,0,0.6029761454298502
505,0,0.32022124272214336
506,0,0.4941974478144771
507,0,0.17145874156065663
508,0,0.2476489943132328
509,0,0.6442120637106828
510,0,0.550208561110749
511,0,0.4036360998499606
512,0,0.39644985650378484
513,0,0.6335079298524499
514,1,0.6406386611544529
515,0,0.551715162157035
516,0,0.4462856593643571
517,0,0.2805716144360167
518,0,0.7009689133552568
519,0,0.2335417581777742
520,0,0.42010323625999446
521,0,0.3926203457679221
522,0,0.6748551559433472
523,0,0.33582127666054506
524,0,0.18832754889464362
525,0,0.5845905721951525
526,0,0.4786960903189312
527,0,0.18449516603280305
528,0,0.6212042166050901
529,0,0.4730578970781108
530,0,0.2339709488418722
531,0,0.5340701941164789
532,0,0.39308859850194794
533,0,0.3738028992630409
534,0,0.313594671811099
535,0,0.3061540463306191
536,0,0.15804262812741435
537,0,0.4074797305037172
538,0,0.522562151458851
539,0,0.4495929066791793
540,0,0.6281056963457278
541,0,0.6509203179413467
542,0,0.7096883015555356
543,0,0.1577166684484142
544,0,0.2755233295779453
545,0,0.17709974341715928
546,0,0.42578182162958483
547,1,0.6793208544884893
548,0,0.3410484537482718
549,0,0.6613985579709473
550,0,0.17630443779175775
551,1,0.4886837832074773
552,0,0.6354146233470238
553,0,0.16725975525878609
554,0,0.5402704754824342
555,0,0.24433115457436946
556,0,0.32772737245477473
557,0,0.34946016372614636
558,0,0.30297035608532363
559,0,0.3592788049028275
560,0,0.6434171308555076
561,0,0.658223524589088
562,1,0.4497827244030296
563,1,0.712356044565357
564,0,0.7151647381035063
565,0,0.13016219221665806
566,0,0.7495267671281631
567,0,0.3247492758289387
568,0,0.39336360990142205
569,0,0.12597796126255575
570,0,0.6412684991846458
571,0,0.22540997467848867
572,0,0.26572144328408265
573,1,0.5495483910968426
574,0,0.6450114458775154
575,0,0.5659193944044238
576,0,0.5360146098727537
577,0,0.7564348537647122
578,1,0.5380312792093588
579,0,0.5251209814913609
580,0,0.4683031635817491
581,0,0.6394353840910849
582,0,0.7319284261346481
583,0,0.7518520035965192
584,1,0.42427750862817687
585,0,0.49558405119597243
586,1,0.7133631277457632
587,1,0.752652082728489
588,0,0.5823576486094921
589,0,0.31278034932259574
590,0,0.49838131540674874
591,0,0.46572619071263505
592,1,0.6632045758321149
593,0,0.4630808297770019
594,1,0.7571997608720117
595,0,0.45013323495391433
596,0,0.5606422807801682
597,0,0.6618656894078183
598,0,0.4457465437163976
599,0,0.312679820687316
600,0,0.617604151570022
601,0,0.725016200021745
602,0,0.4583793205727043
603,0,0.4805152655083136
604,0,0.4814572237276498
605,0,0.481559855247006
606,1,0.37756733787055885
607,0,0.4485943647920787
608,0,0.5941282230526004
609,0,0.5958880992880611
610,0,0.2946539463766151
611,0,0.6569810146061631
612,0,0.28473882845469783
613,0,0.202584833674639
614,0,0.27108771210661664
615,1,0.5782512115198377
616,0,0.5484629567470432
617,0,0.536640055889794
618,1,0.7721638819514419
619,0,0.7083200214327702
620,0,0.7551749142778139
621,0,0.12112735053207158
622,0,0.6191478306499117
623,0,0.6210942665067996
624,0,0.6459890396552618
625,0,0.5875851294284224
626,1,0.5925222603211553
627,1,0.605479401189962
628,0,0.14032914862875898
629,0,0.05606769798591491
630,0,0.16197101156459529
631,0,0.5428250078377526
632,0,0.1389362622264915
633,0,0.3012775628514292
634,0,0.2563515917756372
635,0,0.6041203248554698
636,0,0.6561854730111265
637,0,0.3250873503177841
638,0,0.42617585624885207
639,0,0.771007620696032
640,0,0.2986843397936478
641,0,0.49525334819818434
642,0,0.5595520649151456
643,1,0.6725373501440199
644,0,0.4760912713773436
645,0,0.3085227484059856
646,0,0.4370719268983842
647,0,0.09533569221212382
648,1,0.507500607531026
649,1,0.6191256639974174
650,0,0.27900390140940096
651,1,0.7253535615770503
652,0,0.25348849113090655
653,1,0.813370127074522
654,0,0.5672978312041609
655,0,0.36758403525107286
656,0,0.32511464571517706
657,0,0.33751371510619493
658,1,0.4503772737472466
659,0,0.5864303970207397
660,0,0.42702382642615067
661,0,0.36734441914530985
662,0,0.2917277260765115
663,0,0.4364907183460028
664,0,0.16768521847494605
665,1,0.5198515567511451
666,0,0.2088239276781919
667,0,0.35059690322906495
668,1,0.6668650588052885
669,0,0.27941809794610173
670,0,0.5479870243637828
671,1,0.4380113789526877
672,0,0.6739755740951464
673,0,0.5805880917940603
674,0,0.44010222115717024
675,1,0.3171441891185701
676,0,0.6005800805296178
677,0,0.4469268806104099
678,0,0.3126342848439026
679,1,0.2457639773181869
680,0,0.4974014005569395
681,1,0.8515412537237591
682,1,0.44354189660028026
683,0,0.5897155631731983
684,0,0.5957998843937916
685,0,0.7792829970499122
686,0,0.32859422175526076
687,0,0.3993732219522194
688,0,0.6243165832037314
689,0,0.6861404279582987
690,0,0.350387611854443
691,1,0.8740243815357728
692,0,0.832651713510438
693,0,0.4242945584008509
694,1,0.6021244869125095
695,1,0.7001405970755361
696,0,0.37897756945845734
697,0,0.580170159310528
698,0,0.6130229600988109
699,0,0.5483852511487607
700,1,0.3749574145731118
701,1,0.5345914286448239
702,1,0.49734264714997184
703,1,0.4931704185210503
704,0,0.43382289528032963
705,0,0.413995828182824
706,0,0.5175599721243451
707,0,0.13599426139086607
708,0,0.7745160586783079
709,0,0.5709335210929392
710,0,0.5554205180572586
711,0,0.5332395617147009
712,1,0.718244461711112
713,0,0.11708883421813582
714,1,0.7063559319945972
715,0,0.15048409303878937
716,0,0.7336506136032834
717,1,0.6489273095477113
718,1,0.8410420598855523
719,0,0.23036511174846963
720,0,0.27470577692407633
721,0,0.399469376545366
722,0,0.19925736752390802
723,0,0.5258458363252237
724,1,0.4359227442786722
725,0,0.39718038149363016
726,0,0.5761926021209945
727,1,0.6623914610943199
728,0,0.497610415484725
729,0,0.4794060830819324
730,0,0.3750152873422731
731,0,0.32945893986194696
732,0,0.5121083839641889
733,0,0.1746183660724516
734,0,0.6168972470308905
735,0,0.3209013419809434
736,0,0.5315580178747739
737,1,0.6928033001996557
738,0,0.5861587113762189
739,0,0.31486572537973717
740,0,0.4725529443331079
741,0,0.6195290371357589
742,1,0.38429984040343096
743,0,0.3646500057240397
744,0,0.42100202550759414
745,0,0.2580302032407776
746,0,0.4127498163438419
747,1,0.2475792204265453
748,0,0.3952224313347554
749,1,0.4850913853408631
750,0,0.2259629213998751
751,0,0.5516795951039243
752,1,0.7639053883217876
753,0,0.25942139934833597
754,0,0.07877798031485937
755,0,0.6981604253828342
756,0,0.6216061453841258
757,1,0.28807782250407266
758,0,0.19405149836299188
759,0,0.39016017660078206
760,0,0.6397424224347661
761,0,0.441327149383202
762,0,0.49432308648482365
763,0,0.6911218569476653
764,1,0.5521030848208991
765,1,0.23350636958994567
766,1,0.20029631818456956
767,0,0.39665285712410375
768,0,0.5230877591610412
769,0,0.6325955666111409
770,0,0.6865964136055249
771,0,0.587937394297863
772,1,0.8357240263316831
773,1,0.7835252366794205
774,0,0.3022479502682933
775,1,0.5207964185456077
776,0,0.4019444006537998
777,1,0.5987248466729677
778,0,0.5904674232395086
779,0,0.4761549170047998
780,0,0.4411291459366716
781,0,0.5743492979755285
782,0,0.3851784524469947
783,1,0.4813709640650416
784,0,0.5065918182418124
785,0,0.6205237071648276
786,1,0.4196048636531475
787,0,0.34755264187717416
788,0,0.4832226628173803
789,0,0.6516374859522376
790,1,0.47612630608383283
791,1,0.4545617429070814
792,0,0.440389336721709
793,0,0.1613576989859271
794,0,0.5224208434057245
795,0,0.5240475854365867
796,0,0.41235524606094554
797,1,0.7930764238110874
798,0,0.48862877640875796
799,0,0.6647924201658622
800,0,0.37067948603244455
801,1,0.3848965562419328
802,0,0.2935784745137261
803,0,0.6454961815906585
804,1,0.6766359787274571
805,1,0.5639769573884517
806,0,0.44017967876527087
807,0,0.8379125816633524
808,0,0.2701210161923083
809,0,0.16304148608340616
810,0,0.24698822419821564
811,0,0.45560655640010966
812,1,0.16634074946710195
813,0,0.48036539048817517
814,0,0.3884266234705443
815,0,0.38825959254011355
816,0,0.17446205375572688
817,1,0.5959101267216098
818,0,0.4599851697876523
819,0,0.45637014611443194
820,0,0.456545885834905
821,0,0.5833298005756239
822,0,0.35323092717248833
823,0,0.14462339009748515
824,0,0.22108452358153027
825,0,0.4127907633593469
826,1,0.39920428451860673
827,0,0.3177128661749873
828,0,0.41319466991103115
829,0,0.14304062735941178
830,0,0.5357059391542792
831,0,0.13713642779888824
832,0,0.12460779421707077
833,0,0.23712302003123514
834,0,0.4635827661588936
835,0,0.42760661841979697
836,0,0.5411463421644419
837,1,0.6298315640299522
838,0,0.350886425044334
839,0,0.586715703050295
840,0,0.28799524720610586
841,0,0.4999383406029282
842,0,0.3747273598858101
843,0,0.48991498250800103
844,0,0.39318186640201114
845,0,0.13143127299265805
846,0,0.3680714678963969
847,0,0.5367117195285477
848,0,0.23009623593331424
849,0,0.3503984124987753
850,0,0.38500348642080856
851,1,0.5362313504290847
852,0,0.18399928055236572
853,0,0.15308503504942655
854,0,0.2866825647685674
855,0,0.5797384718576503
856,0,0.1409696506648684
857,0,0.314019365607089
858,0,0.32146265723152745
859,0,0.5390903470330338
860,1,0.6041042735885791
861,0,0.5136092678965063
862,1,0.5166189107598674
863,0,0.2577690601500452
864,0,0.12953156188377338
865,0,0.6810457746864383
866,0,0.33659303620158904
867,0,0.250274248974044
868,0,0.4214110002245322
869,0,0.13704344351740116
870,0,0.29953431705227385
871,0,0.3278282503724205
872,0,0.5777517812515679
873,1,0.8430422259280718
874,0,0.42025747128115915
875,0,0.42037826698426345
876,0,0.648957248340852
877,0,0.29801114913882626
878,0,0.45642236287836596
879,0,0.7838662580838192
880,0,0.31871780356194146
881,0,0.6014398718988725
882,0,0.4367434051223742
883,0,0.5136757478767997
884,0,0.6613186824450132
885,0,0.5672630463708809
886,0,0.15514947570435417
887,0,0.8144681469131401
888,1,0.4440530608981869
889,0,0.7367159866297952
890,0,0.5455600096600465
891,0,0.35774278786685637
892,0,0.2241872062270176
893,0,0.4148402917620982
894,0,0.2040484307070714
895,0,0.28696458359062804
896,1,0.4631316462868652
897,0,0.45331386306678656
898,0,0.21979548787447717
899,0,0.2845319900140473
900,0,0.4772878384522453
901,0,0.6697639595038926
902,0,0.4669767031182847
903,0,0.5656728224696762
904,0,0.4095475802320616
905,0,0.5548668961007202
906,0,0.2193489281380128
907,0,0.4927445549806075
908,1,0.5995371137696434
909,0,0.3958235673899626
910,1,0.6328268382546157
911,0,0.479253735362911
912,1,0.5449646066081645
913,0,0.4108086492790098
914,0,0.2697518212984603
915,0,0.7963741815419184
916,1,0.6105587511054712
917,1,0.851074157797521
918,0,0.406247106400113
919,0,0.06541962392388952
920,0,0.24827935609374424
921,1,0.4427867372936426
922,0,0.2268968278473446
923,0,0.6302798245517887
924,0,0.2000717755284456
925,0,0.43135222244031596
926,0,0.36291897631490805
927,0,0.623159234388612
928,0,0.7537623427182835
929,0,0.33491156096762276
930,0,0.20028923039925808
931,0,0.6564070277258386
932,0,0.19425243539701362
933,0,0.7693050502860563
934,0,0.4232299639755951
935,0,0.6168425437083662
936,0,0.6147612661214974
937,1,0.3742681275772522
938,0,0.16002801805574954
939,0,0.6479728268364255
940,1,0.4874257319602555
941,0,0.35894558743999183
942,0,0.12573277782340295
943,0,0.5046548424530044
944,0,0.6143656132826897
945,0,0.23797651372559422
946,0,0.07996466816580806
947,0,0.7867780446967019
948,0,0.2113198785381873
949,0,0.47311096937196356
950,0,0.501810811151091
951,0,0.626619725272871
952,1,0.41962545309214583
953,0,0.4907272152650292
954,0,0.1733245096720507
955,1,0.3377464997933981
956,0,0.25403273506645735
957,0,0.6307961332925812
958,0,0.2422697054820737
959,0,0.6025938892662701
960,0,0.43166977918574373
961,0,0.4098831225614975
962,0,0.3215771014494028
963,1,0.557754450441711
964,0,0.3057810710742185
965,0,0.7551862002157524
966,1,0.5815757562671766
967,0,0.7271435863083637
968,0,0.36695759196275324
969,0,0.15646985266415608
970,1,0.5199640136359881
971,0,0.612744080574033
972,0,0.6675835095977019
973,0,0.3853082962810176
974,0,0.12142801006437914
975,1,0.5782324872036084
976,0,0.3471769419614045
977,0,0.778597317457571
978,0,0.20827577402336656
979,0,0.30558212879165325
980,0,0.532109708982107
981,0,0.5942392585622769
982,0,0.5684078415269368
983,0,0.4091158055387928
984,0,0.7440844614159933
985,1,0.8324828894081453
986,0,0.46969920232706985
987,0,0.5839154123393612
988,1,0.6169728542339642
989,1,0.31093008223757523
990,0,0.478536333947972
991,0,0.7518655551877871
992,0,0.6564645312721414
993,0,0.3578830580302598
994,0,0.3000015082919287
995,0,0.45399077496949475
996,0,0.2135213805685204
997,0,0.3536382157544316
998,0,0.7501235719330916
999,0,0.47754492942042254
1000,0,0.22503450887756338
1001,1,0.7946989423248983
1002,0,0.2884029863618746
1003,0,0.5688891451032343
1004,1,0.7381785350625262
1005,0,0.41242689775382924
1006,0,0.8221198243938411
1007,0,0.12764799723208334
1008,0,0.16076797271899598
1009,0,0.3060553275234811
1010,1,0.757614772230594
1011,0,0.19788040462030146
1012,0,0.4743809790539935
1013,1,0.6581463747675665
1014,0,0.6900186208401433
1015,0,0.16128703468944394
1016,0,0.4176062680501622
1017,1,0.6849827784842092
1018,0,0.4349157180287741
1019,1,0.2977232454316762
1020,0,0.27274430661409765
1021,0,0.33142782271260474
1022,0,0.2996867376225773
1023,0,0.517721304889747
1024,0,0.523401901860855
1025,0,0.2881960681563986
1026,1,0.8005907093031497
1027,0,0.315706866630983
1028,0,0.45895206001358385
1029,0,0.6561627884095032
1030,1,0.346735825435803
1031,1,0.697456816377942
1032,1,0.6070680294327452
1033,0,0.34210713352951927
1034,0,0.6603555666958341
1035,0,0.6659163657966884
1036,1,0.6476379503173816
1037,0,0.4879066639865126
1038,0,0.32539997275045207
1039,0,0.2277412437554338
1040,0,0.5751397860796263
1041,0,0.799827830004754
1042,0,0.38011965749945104
1043,0,0.2110271254397638
1044,0,0.5265040163081459
1045,0,0.5568852147569018
1046,0,0.1394543081680418
1047,1,0.5514898304270903
1048,0,0.278724437205171
1049,0,0.3192628236540196
1050,0,0.1318253241253106
1051,0,0.8252939782463458
1052,0,0.6392163040625972
1053,0,0.2686151573465256
1054,1,0.846381435719207
1055,0,0.39502292997770055
1056,1,0.8225025952629564
1057,0,0.3157676717126603
1058,0,0.7194793958986453
1059,0,0.40701023923330315
1060,0,0.1240845728196313
1061,1,0.8305085419029358
1062,0,0.7243057141059285
1063,0,0.48751702591988105
1064,0,0.563603425239015
1065,1,0.345427009325248
1066,1,0.31797622798705477
1067,0,0.483804885240007
1068,0,0.24284135284456715
1069,0,0.5288431519242323
1070,0,0.4326021907941264
1071,0,0.328222670041857
1072,0,0.15071340085113216
1073,0,0.7714126474913359
1074,0,0.33939379428141503
1075,0,0.12468002725008293
1076,0,0.5334867206817444
